BetaP_SE_0, BetaP_SE_1, BetaP_SE_2, BetaP_SE_3, BetaP_SE_4, BetaP_SE_5, BetaP_SE_6, rho_0,rho_1,rho_2,phi,gamma_ei,gamma_ir,Iteration,Time
-2.29165,-1.24983,-0.984823,-0.357386,-2.34681,-1.37108,-4.0862,0.0350095,0.0601995,0.074264,6.62168,0.193703,0.139444,2169000,3092
-2.24756,-1.16218,-0.909994,-0.398559,-2.52866,-1.37144,-4.23019,0.0340918,0.0707244,0.0542559,6.65649,0.191011,0.139926,2170000,3093
-2.26332,-1.17485,-0.958635,-0.439835,-2.44795,-1.41296,-4.62513,0.0298271,0.0782812,0.076212,6.62878,0.196709,0.139727,2171000,3094
-2.30741,-1.20617,-0.986368,-0.375057,-2.40875,-1.39586,-4.80663,0.0313866,0.0785339,0.0763605,6.69193,0.195234,0.137614,2172000,3096
-2.20682,-1.19466,-0.95859,-0.383533,-2.46612,-1.34395,-3.92039,0.0331242,0.0743176,0.0658239,6.6218,0.194643,0.138576,2173000,3097
-2.29132,-1.31789,-1.08398,-0.300848,-2.264,-1.33798,-4.44422,0.0314078,0.0726712,0.0654666,6.64618,0.193762,0.137045,2174000,3098
-2.45131,-1.4969,-1.23451,-0.163927,-1.88661,-1.26639,-4.07287,0.0312735,0.0611329,0.045542,6.69697,0.190654,0.137078,2175000,3099
-2.54607,-1.61401,-1.36816,-0.159246,-1.58124,-1.24428,-4.61449,0.021212,0.0858058,0.0426298,6.61323,0.191226,0.137503,2176000,3100
-2.32456,-1.37242,-1.14412,-0.202911,-2.06243,-1.28586,-4.59368,0.0243891,0.0761115,0.0352385,6.72967,0.19317,0.139209,2177000,3102
-2.4983,-1.46086,-1.20045,-0.178739,-1.98228,-1.25124,-4.81595,0.0314186,0.0802587,0.0524261,6.57933,0.193035,0.139909,2178000,3103
-2.49828,-1.47259,-1.21821,-0.138807,-2.03519,-1.23658,-4.92937,0.0272833,0.0726172,0.0502864,6.59094,0.191704,0.137228,2179000,3104
-2.38149,-1.41293,-1.15695,-0.301919,-1.98338,-1.31103,-4.90028,0.0318115,0.0682082,0.0539388,6.64269,0.193676,0.136744,2180000,3105
-2.45493,-1.48274,-1.22469,-0.206781,-1.9039,-1.23396,-4.2362,0.0228757,0.0864649,0.0585229,6.64793,0.193845,0.139104,2181000,3106
-2.424,-1.54668,-1.30932,-0.132384,-1.80332,-1.24665,-4.01435,0.0326555,0.0736583,0.0619703,6.75424,0.192419,0.139223,2182000,3108
-2.60166,-1.68413,-1.45965,-0.209554,-1.39621,-1.18275,-3.40395,0.0449259,0.0488573,0.0817092,6.77123,0.18988,0.139635,2183000,3109
-2.5025,-1.6273,-1.40464,-0.12338,-1.53667,-1.1702,-4.24393,0.0318472,0.0527896,0.0625864,6.66357,0.194835,0.139908,2184000,3110
-2.47928,-1.55486,-1.3483,-0.195439,-1.59739,-1.30842,-3.92931,0.028386,0.0606754,0.0485758,6.66325,0.193553,0.139256,2185000,3111
-2.49791,-1.47301,-1.24019,-0.30552,-1.78966,-1.35522,-4.15307,0.0309207,0.0695553,0.0558406,6.69133,0.193099,0.135522,2186000,3112
-2.36574,-1.44854,-1.21031,-0.138804,-2.05489,-1.22887,-4.44461,0.0281802,0.0700876,0.0558147,6.67184,0.190883,0.139972,2187000,3114
-2.38849,-1.34706,-1.09192,-0.334252,-2.12347,-1.38167,-4.35069,0.034028,0.0655271,0.0603991,6.56323,0.19085,0.137084,2188000,3115
-2.42859,-1.42113,-1.20733,-0.249075,-1.93243,-1.29049,-4.23447,0.0305707,0.0700835,0.0638172,6.77229,0.191937,0.139684,2189000,3116
-2.58865,-1.62014,-1.42772,-0.127665,-1.52802,-1.22865,-4.48885,0.0262053,0.0781626,0.0580778,6.75937,0.194532,0.136993,2190000,3117
-2.49274,-1.59642,-1.31667,-0.139897,-1.67028,-1.25545,-4.92411,0.0221409,0.0801882,0.0571049,6.61119,0.192226,0.139296,2191000,3118
-2.3967,-1.39179,-1.18792,-0.307054,-2.021,-1.30331,-4.70861,0.033996,0.0698502,0.0740345,6.69903,0.19301,0.137265,2192000,3119
-2.38559,-1.40203,-1.17309,-0.287364,-2.01019,-1.33956,-4.85192,0.0323186,0.0711545,0.070043,6.71831,0.192276,0.138963,2193000,3121
-2.43907,-1.44197,-1.25315,-0.289951,-1.90196,-1.32039,-4.36788,0.0324989,0.0729947,0.0895469,6.68025,0.194329,0.137077,2194000,3122
-2.22146,-1.25836,-1.0893,-0.435021,-2.22121,-1.30988,-4.04639,0.0386956,0.0560734,0.0816109,6.66677,0.195266,0.141387,2195000,3123
-2.29576,-1.21203,-0.967439,-0.447543,-2.36892,-1.37055,-3.61286,0.0383265,0.063565,0.0638115,6.58756,0.197134,0.137244,2196000,3124
-2.41592,-1.42636,-1.23472,-0.287116,-1.86202,-1.36416,-3.59511,0.0350189,0.0597672,0.0675151,6.6634,0.194293,0.136813,2197000,3125
-2.60537,-1.50772,-1.27744,-0.22719,-1.82353,-1.27478,-3.61405,0.036386,0.0702073,0.0670143,6.6499,0.195641,0.137498,2198000,3126
-2.46027,-1.58166,-1.37548,-0.0976851,-1.73384,-1.2153,-4.22216,0.0305319,0.0744651,0.0663096,6.66072,0.191711,0.138236,2199000,3128
-2.54907,-1.66943,-1.43782,-0.0584149,-1.50289,-1.203,-4.0358,0.0254893,0.064329,0.0462935,6.59315,0.195538,0.134668,2200000,3129
-2.51439,-1.41409,-1.22731,-0.302214,-1.94178,-1.27067,-4.0436,0.0334436,0.0722166,0.0626567,6.6257,0.191139,0.140573,2201000,3130
-2.55113,-1.68172,-1.42029,-0.0582988,-1.53494,-1.20383,-4.03192,0.0292809,0.0657083,0.0583458,6.82673,0.191024,0.139702,2202000,3131
-2.56585,-1.6627,-1.4118,-0.147643,-1.53552,-1.23751,-4.18005,0.0286286,0.0748558,0.0603865,6.70946,0.194938,0.13891,2203000,3132
-2.55951,-1.7305,-1.5165,-0.123467,-1.33706,-1.16956,-3.74571,0.0354575,0.0544435,0.0760804,6.6581,0.191982,0.136952,2204000,3134
-2.72045,-1.8778,-1.6918,-0.00666025,-1.02715,-1.10571,-4.39228,0.0270792,0.075226,0.0700149,6.66271,0.194995,0.135858,2205000,3135
-2.63811,-1.65763,-1.45564,-0.147953,-1.47164,-1.25864,-4.74966,0.0292048,0.0798621,0.0650274,6.73808,0.191196,0.136994,2206000,3136
-2.65822,-1.68042,-1.47405,-0.0237152,-1.60892,-1.20942,-4.22498,0.0322138,0.0759698,0.0925226,6.70484,0.190952,0.137878,2207000,3137
-2.44479,-1.38332,-1.15165,-0.266851,-2.07598,-1.25274,-4.36752,0.0375479,0.0656511,0.0758675,6.83649,0.194495,0.138911,2208000,3138
-2.47474,-1.34314,-1.13129,-0.431804,-2.01611,-1.37326,-4.0843,0.0324308,0.0733662,0.0709281,6.74005,0.193049,0.137378,2209000,3139
-2.39342,-1.39982,-1.18073,-0.291201,-2.01106,-1.28775,-4.35006,0.025559,0.0843377,0.0609331,6.61322,0.196579,0.138484,2210000,3141
-2.45984,-1.48224,-1.2492,-0.290819,-1.77555,-1.3084,-4.44894,0.0282915,0.0725328,0.0603023,6.69822,0.193011,0.137968,2211000,3142
-2.5818,-1.52564,-1.30719,-0.211436,-1.75801,-1.2895,-4.01895,0.0264071,0.0777427,0.0641616,6.56428,0.193087,0.138006,2212000,3143
-2.4119,-1.26094,-1.03006,-0.260454,-2.3579,-1.30198,-3.65199,0.0232636,0.0896355,0.0501282,6.70221,0.193118,0.138619,2213000,3144
-2.40606,-1.38934,-1.16477,-0.207777,-2.1151,-1.23643,-3.55598,0.0313297,0.0705095,0.0454558,6.67985,0.195998,0.139622,2214000,3145
-2.54348,-1.63033,-1.41127,-0.0795865,-1.65663,-1.18045,-3.57052,0.0225994,0.0822306,0.0738827,6.74434,0.194339,0.138595,2215000,3146
-2.68562,-1.83822,-1.59987,0.0151922,-1.22767,-1.1219,-3.79773,0.0256515,0.0750537,0.0657055,6.62327,0.195912,0.139847,2216000,3148
-2.51206,-1.66924,-1.40993,-0.0899529,-1.52108,-1.20215,-3.06325,0.0232894,0.0735317,0.050114,6.65338,0.19278,0.138594,2217000,3149
-2.42362,-1.69867,-1.45831,-0.0956129,-1.47126,-1.18476,-3.47475,0.0233378,0.074011,0.0490026,6.77011,0.195764,0.138736,2218000,3150
-2.36896,-1.53908,-1.31559,-0.138463,-1.74752,-1.22308,-3.71504,0.0133399,0.087237,0.0513231,6.67044,0.194974,0.139401,2219000,3151
-2.38009,-1.3882,-1.10411,-0.320044,-2.12687,-1.29867,-3.73303,0.0310124,0.077727,0.0714043,6.6573,0.194822,0.137669,2220000,3155
-2.51979,-1.6236,-1.39034,-0.160265,-1.55886,-1.22975,-3.46449,0.023171,0.0739233,0.0551845,6.6452,0.195179,0.136019,2221000,3156
-2.49965,-1.47897,-1.30661,-0.292491,-1.76359,-1.24282,-3.74959,0.0243582,0.0821389,0.0853685,6.64593,0.193584,0.137996,2222000,3157
-2.34404,-1.61503,-1.42057,-0.118084,-1.62694,-1.17411,-3.28966,0.0199467,0.0748121,0.0657148,6.53787,0.191243,0.140249,2223000,3158
-2.61803,-1.54654,-1.33064,-0.201995,-1.77415,-1.28261,-2.99973,0.0343251,0.0759364,0.0919903,6.64272,0.193372,0.137076,2224000,3159
-2.4527,-1.51553,-1.3114,-0.361122,-1.67373,-1.30171,-3.28164,0.0336688,0.0660182,0.0728969,6.69233,0.195637,0.136547,2225000,3160
-2.50454,-1.45315,-1.21811,-0.23958,-1.93782,-1.26395,-2.89508,0.0243739,0.0808628,0.0583536,6.66086,0.195496,0.137544,2226000,3162
-2.4473,-1.34558,-1.13905,-0.333991,-2.11544,-1.32826,-2.76462,0.0316395,0.0687197,0.0700389,6.63531,0.191819,0.139506,2227000,3163
-2.29849,-1.13307,-0.936083,-0.476649,-2.5516,-1.39529,-3.07117,0.034094,0.0809664,0.0824496,6.54718,0.195221,0.140408,2228000,3164
-2.51518,-1.49532,-1.29725,-0.253649,-1.84282,-1.23344,-2.5255,0.0394978,0.0589127,0.0897042,6.77133,0.19444,0.139339,2229000,3165
-2.49857,-1.5602,-1.3274,-0.286763,-1.73161,-1.22888,-3.05127,0.0379537,0.0625661,0.0873655,6.68375,0.191978,0.139244,2230000,3166
-2.53413,-1.53043,-1.33536,-0.200467,-1.72494,-1.2497,-3.09729,0.0367517,0.0654645,0.0790624,6.71297,0.193103,0.140657,2231000,3167
-2.46693,-1.48844,-1.29143,-0.239411,-1.8878,-1.21776,-2.8535,0.0350022,0.0730674,0.0889081,6.71712,0.196061,0.140143,2232000,3169
-2.43975,-1.43055,-1.19704,-0.334829,-1.91681,-1.33292,-3.30408,0.035337,0.0734993,0.0750323,6.63485,0.193665,0.137786,2233000,3170
-2.28054,-1.23565,-0.976421,-0.314181,-2.36614,-1.35802,-3.85499,0.0313947,0.0661607,0.0593262,6.77328,0.195648,0.139146,2234000,3171
-2.35248,-1.11458,-0.883446,-0.505436,-2.59067,-1.39986,-4.12287,0.0446519,0.0531698,0.0777498,6.5493,0.194437,0.137614,2235000,3172
-2.48613,-1.02098,-0.818804,-0.565259,-2.75308,-1.4479,-3.13902,0.0407752,0.0804773,0.0949237,6.71797,0.191203,0.137756,2236000,3173
-2.20622,-1.05614,-0.802014,-0.519443,-2.71181,-1.47138,-3.45626,0.0329008,0.0754002,0.0602692,6.58656,0.194876,0.13867,2237000,3175
-2.31672,-1.24646,-1.04448,-0.358003,-2.34144,-1.31089,-3.66334,0.0301594,0.0737326,0.0681365,6.71866,0.191452,0.138944,2238000,3176
-2.24255,-1.09391,-0.849956,-0.593261,-2.55063,-1.44494,-4.1984,0.0407364,0.0618485,0.0698931,6.58099,0.193112,0.137694,2239000,3177
-2.3725,-1.16737,-0.954457,-0.492665,-2.37502,-1.36829,-4.41004,0.0391718,0.0608853,0.0674882,6.654,0.194537,0.141498,2240000,3178
-2.25972,-1.23428,-1.04753,-0.43263,-2.24339,-1.34043,-3.53239,0.0295961,0.064928,0.0781546,6.69948,0.191849,0.139392,2241000,3179
-2.44902,-1.33799,-1.11842,-0.32867,-2.1138,-1.32685,-3.62519,0.0325082,0.0747964,0.0614617,6.69626,0.196581,0.140534,2242000,3180
-2.44394,-1.41667,-1.16739,-0.239583,-2.03842,-1.31129,-3.39689,0.0396222,0.0603872,0.057904,6.7901,0.195391,0.140482,2243000,3182
-2.46385,-1.48369,-1.28482,-0.268417,-1.82016,-1.31629,-3.11003,0.03127,0.0746268,0.0867812,6.5878,0.192741,0.137369,2244000,3183
-2.57004,-1.59848,-1.41706,-0.253847,-1.59551,-1.28248,-3.3063,0.0334126,0.0710481,0.0923529,6.59943,0.198581,0.136471,2245000,3184
-2.54288,-1.7165,-1.43265,-0.0366835,-1.556,-1.20114,-3.28351,0.0311359,0.0596857,0.0623159,6.52103,0.193526,0.136284,2246000,3185
-2.41307,-1.41494,-1.17055,-0.244109,-2.07188,-1.32667,-3.49664,0.0332763,0.0660724,0.0717829,6.74711,0.192597,0.138709,2247000,3186
-2.39371,-1.30099,-1.08974,-0.390441,-2.20313,-1.29586,-3.21699,0.039372,0.0654512,0.0704333,6.73862,0.191685,0.139706,2248000,3187
-2.50842,-1.34984,-1.15928,-0.390466,-2.045,-1.35976,-3.23749,0.0345398,0.0793271,0.0729813,6.7575,0.196106,0.138342,2249000,3189
-2.25599,-1.24409,-1.0572,-0.338515,-2.38133,-1.35674,-3.26638,0.0297462,0.0833042,0.0848091,6.51398,0.191632,0.138212,2250000,3190
-2.32273,-1.15588,-0.938135,-0.523759,-2.45148,-1.3613,-3.70524,0.0330831,0.0683663,0.0771127,6.72687,0.194965,0.137176,2251000,3191
-2.35828,-1.18043,-1.00338,-0.549765,-2.32637,-1.41169,-3.49278,0.0376666,0.0731758,0.0866699,6.76094,0.195775,0.138398,2252000,3192
-2.35455,-1.2908,-1.09294,-0.373158,-2.18619,-1.35663,-3.87402,0.031536,0.0726207,0.0620777,6.644,0.193706,0.137584,2253000,3193
-2.34444,-1.45018,-1.26967,-0.263975,-1.86421,-1.32293,-2.97627,0.0425173,0.0418873,0.0812705,6.60939,0.190991,0.139722,2254000,3194
-2.57498,-1.40156,-1.24563,-0.278949,-1.98478,-1.30882,-3.52685,0.033998,0.0663358,0.0711461,6.68716,0.19189,0.137697,2255000,3196
-2.6289,-1.50373,-1.28537,-0.193754,-1.79691,-1.26794,-3.51376,0.0262781,0.08484,0.07323,6.61681,0.190598,0.139668,2256000,3197
-2.50669,-1.55971,-1.32345,-0.263463,-1.73214,-1.2576,-3.6292,0.0339749,0.068093,0.0717297,6.7448,0.195679,0.137173,2257000,3198
-2.38173,-1.42501,-1.19641,-0.287831,-1.96625,-1.27566,-3.47705,0.0325332,0.0668958,0.0688348,6.57663,0.190367,0.13781,2258000,3199
-2.28411,-1.3321,-1.11593,-0.347474,-2.1462,-1.332,-3.3011,0.0225711,0.0815195,0.0662899,6.68587,0.192223,0.137836,2259000,3200
-2.41064,-1.42513,-1.20396,-0.241239,-2.03588,-1.25326,-3.86017,0.0268509,0.0805518,0.0703295,6.7039,0.195303,0.137721,2260000,3202
-2.36158,-1.33005,-1.12785,-0.353773,-2.11674,-1.30986,-4.09616,0.0297052,0.0756711,0.0652139,6.63467,0.194298,0.137901,2261000,3203
-2.50834,-1.41411,-1.20722,-0.241998,-2.03124,-1.2608,-3.85936,0.0276809,0.0843377,0.0821832,6.65709,0.190227,0.140667,2262000,3204
-2.44398,-1.24582,-1.00475,-0.333872,-2.32075,-1.3342,-4.01065,0.027957,0.0850984,0.035995,6.6402,0.194948,0.13772,2263000,3205
-2.35846,-1.3804,-1.12649,-0.311636,-2.05541,-1.34702,-4.50495,0.0297551,0.0677399,0.0576647,6.71192,0.190794,0.138396,2264000,3206
-2.4619,-1.17315,-0.992842,-0.512221,-2.34345,-1.42077,-5.05436,0.0290437,0.0820051,0.0657316,6.66514,0.193316,0.136387,2265000,3208
-2.28113,-1.26126,-1.0429,-0.285606,-2.27622,-1.33667,-4.85831,0.0263514,0.0793888,0.054155,6.61074,0.192971,0.137863,2266000,3209
-2.52236,-1.42963,-1.16676,-0.324406,-1.91,-1.36406,-5.08684,0.0337367,0.0717086,0.0471458,6.52629,0.194362,0.137582,2267000,3210
-2.42887,-1.51368,-1.28184,-0.15866,-1.84559,-1.26891,-5.67916,0.021871,0.0824747,0.0611338,6.6362,0.192946,0.136255,2268000,3211
-2.33181,-1.49257,-1.25504,-0.239316,-1.91029,-1.27704,-5.40145,0.0318164,0.0721754,0.0704648,6.66367,0.189604,0.135981,2269000,3212
-2.51195,-1.34404,-1.13133,-0.242731,-2.1691,-1.34562,-5.08009,0.0327634,0.0823873,0.0710159,6.67741,0.195714,0.139805,2270000,3214
-2.3659,-1.38927,-1.181,-0.301683,-1.95156,-1.3729,-4.87538,0.0232135,0.0782623,0.0521716,6.54379,0.193993,0.140223,2271000,3215
-2.44354,-1.55842,-1.29254,-0.0589532,-1.8828,-1.22949,-4.95003,0.0270659,0.0705515,0.0514789,6.76469,0.195098,0.138126,2272000,3216
-2.496,-1.57427,-1.35378,-0.155644,-1.63141,-1.21485,-4.73273,0.0208176,0.0811049,0.0463591,6.59783,0.194936,0.139332,2273000,3217
-2.40351,-1.47867,-1.23538,-0.187714,-1.95184,-1.33938,-4.27953,0.0220408,0.0779924,0.0625987,6.69381,0.19618,0.137133,2274000,3218
-2.27119,-1.32164,-1.10652,-0.336131,-2.1526,-1.30212,-4.06798,0.0261507,0.0717119,0.0586884,6.76236,0.192653,0.136278,2275000,3220
-2.47947,-1.69113,-1.42652,-0.131882,-1.54279,-1.19438,-4.27512,0.0235395,0.0752618,0.0727899,6.663,0.193195,0.138924,2276000,3221
-2.40767,-1.45191,-1.25394,-0.199037,-1.95895,-1.27916,-4.00004,0.02759,0.0806907,0.0657397,6.71899,0.192878,0.137898,2277000,3222
-2.49534,-1.40244,-1.19704,-0.343862,-1.9624,-1.34982,-4.16222,0.0237661,0.0860906,0.0747267,6.60698,0.198106,0.137275,2278000,3223
-2.47749,-1.47583,-1.25509,-0.252168,-1.857,-1.28147,-4.19083,0.0257838,0.0826638,0.0655842,6.59078,0.192314,0.136908,2279000,3224
-2.43286,-1.3557,-1.1458,-0.287951,-2.13349,-1.33786,-4.1695,0.0259785,0.0824914,0.0809776,6.65355,0.193875,0.139732,2280000,3226
-2.39225,-1.33086,-1.13386,-0.31595,-2.16742,-1.29855,-4.58852,0.0376229,0.070415,0.0700947,6.62371,0.194697,0.138632,2281000,3227
-2.3853,-1.3449,-1.14536,-0.374874,-2.07971,-1.3688,-4.05882,0.0344812,0.0748178,0.0822041,6.69623,0.196048,0.138417,2282000,3228
-2.24747,-1.0871,-0.887676,-0.581585,-2.51393,-1.441,-4.16665,0.0338466,0.0736358,0.0797032,6.67453,0.193443,0.139794,2283000,3229
-2.24876,-1.10947,-0.879172,-0.504552,-2.58566,-1.38603,-4.41382,0.0295464,0.0748739,0.0611441,6.63462,0.194446,0.136623,2284000,3230
-2.14774,-1.03094,-0.787746,-0.519006,-2.75037,-1.48376,-4.64346,0.027469,0.0794256,0.0704031,6.59627,0.194157,0.138249,2285000,3232
-2.18989,-1.05921,-0.886873,-0.480381,-2.63597,-1.42013,-3.96735,0.0360947,0.067953,0.0651151,6.6244,0.193281,0.139466,2286000,3233
-2.2437,-1.11882,-0.911853,-0.443895,-2.52781,-1.45949,-4.19711,0.030063,0.075333,0.0645468,6.53085,0.194321,0.137107,2287000,3234
-2.25339,-1.11832,-0.880544,-0.48654,-2.69131,-1.42032,-4.4994,0.0340713,0.077844,0.0844301,6.60258,0.191742,0.136626,2288000,3235
-2.22135,-1.04627,-0.856072,-0.466206,-2.72261,-1.43349,-4.12614,0.0267507,0.0811148,0.0793181,6.64186,0.191541,0.137603,2289000,3236
-2.26352,-1.12736,-0.909597,-0.465036,-2.47892,-1.41621,-3.92709,0.0285971,0.0819667,0.0531327,6.6539,0.193705,0.136082,2290000,3237
-2.36996,-1.45208,-1.25334,-0.275026,-1.90305,-1.30804,-3.62754,0.0356135,0.071107,0.0735053,6.62281,0.192508,0.137295,2291000,3239
-2.45321,-1.51531,-1.28951,-0.171199,-1.77442,-1.28007,-2.99505,0.0298799,0.0709129,0.0485345,6.59502,0.192216,0.13864,2292000,3240
-2.27222,-1.51873,-1.31114,-0.192147,-1.7817,-1.19945,-2.80898,0.0231562,0.072903,0.0599248,6.65677,0.194674,0.137644,2293000,3241
-2.46776,-1.42935,-1.18399,-0.317252,-1.94015,-1.34031,-3.25738,0.0270212,0.0791041,0.0580152,6.64296,0.192019,0.138263,2294000,3242
-2.30195,-1.26808,-1.0576,-0.359837,-2.24509,-1.3777,-3.38096,0.0250479,0.0972123,0.0661706,6.63868,0.19343,0.141879,2295000,3243
-2.43659,-1.39573,-1.16039,-0.280024,-2.02377,-1.30616,-3.16708,0.0351319,0.0742921,0.0629713,6.76891,0.193421,0.139702,2296000,3244
-2.37796,-1.3858,-1.16024,-0.271846,-2.07984,-1.32252,-3.50338,0.0331674,0.0749407,0.0697427,6.68523,0.193228,0.138413,2297000,3246
-2.54741,-1.35443,-1.13547,-0.320837,-2.09249,-1.27398,-4.16464,0.0286901,0.0877487,0.0695804,6.66601,0.196879,0.137806,2298000,3247
-2.41682,-1.30558,-1.10333,-0.347629,-2.1615,-1.33968,-3.94874,0.0255593,0.0902306,0.0661917,6.64494,0.194252,0.140857,2299000,3248
-2.39251,-1.25679,-1.05672,-0.463441,-2.21637,-1.37093,-4.04747,0.0255451,0.0888974,0.0800032,6.73684,0.19561,0.138334,2300000,3249
-2.40821,-1.37104,-1.15311,-0.287348,-2.0641,-1.33391,-4.20435,0.0241674,0.0875102,0.0653275,6.55416,0.193522,0.135771,2301000,3250
-2.36752,-1.25259,-1.03981,-0.451881,-2.23418,-1.32193,-4.01342,0.033538,0.0744427,0.0651877,6.72081,0.19409,0.139218,2302000,3251
-2.37613,-1.15141,-0.931278,-0.371458,-2.54079,-1.40149,-3.51484,0.0400897,0.0641449,0.0504856,6.66968,0.196437,0.137805,2303000,3253
-2.13148,-1.08441,-0.85315,-0.413432,-2.73699,-1.36123,-3.42901,0.0281694,0.0789324,0.0592685,6.66402,0.196342,0.140747,2304000,3254
-2.3637,-1.22533,-1.03488,-0.451548,-2.2418,-1.35402,-2.96706,0.0257914,0.0902993,0.0617229,6.60021,0.192727,0.139914,2305000,3255
-2.41751,-1.43265,-1.19041,-0.271428,-1.91532,-1.26456,-3.1672,0.0295691,0.069421,0.0546914,6.66363,0.193685,0.13884,2306000,3256
-2.56344,-1.6186,-1.37992,-0.181827,-1.61784,-1.19911,-3.37612,0.0346287,0.065375,0.0668221,6.69314,0.196057,0.137625,2307000,3257
-2.53604,-1.63784,-1.40406,-0.0891467,-1.64775,-1.2262,-3.6186,0.032326,0.0730744,0.078631,6.54129,0.19577,0.140243,2308000,3258
-2.48464,-1.4456,-1.21674,-0.272217,-1.85714,-1.2801,-3.67797,0.0332565,0.0721715,0.0544003,6.67417,0.192198,0.136418,2309000,3260
-2.3829,-1.4773,-1.25747,-0.280285,-1.86394,-1.23486,-3.70841,0.0245291,0.0817046,0.0664641,6.73457,0.194802,0.138447,2310000,3261
-2.61352,-1.47256,-1.22739,-0.231092,-1.84714,-1.27527,-3.73169,0.0383787,0.0749069,0.055066,6.72978,0.193778,0.136536,2311000,3262
-2.30241,-1.38492,-1.12148,-0.274874,-2.10082,-1.30364,-3.71607,0.0282374,0.0719985,0.0743498,6.69737,0.195307,0.140365,2312000,3263
-2.20621,-1.22094,-1.04687,-0.383205,-2.35656,-1.3171,-3.5957,0.0307114,0.0705028,0.0599634,6.67985,0.195617,0.138996,2313000,3264
-2.35675,-1.2429,-0.979269,-0.372136,-2.4083,-1.32611,-3.2055,0.03931,0.0641721,0.0714707,6.63913,0.192706,0.136824,2314000,3266
-2.38879,-1.21596,-0.964906,-0.39421,-2.45267,-1.41393,-3.87672,0.0276692,0.0865576,0.0728278,6.73788,0.193909,0.137694,2315000,3267
-2.33517,-1.27155,-1.03152,-0.35163,-2.35555,-1.31133,-4.04486,0.0307745,0.0712981,0.0626769,6.61242,0.196383,0.137068,2316000,3268
-2.42454,-1.32071,-1.05668,-0.361058,-2.18936,-1.34039,-3.33757,0.0326542,0.0742159,0.0699594,6.63053,0.193225,0.140111,2317000,3269
-2.47967,-1.34313,-1.16206,-0.363035,-2.06887,-1.32825,-3.86342,0.0309588,0.082375,0.0916026,6.73709,0.193842,0.140325,2318000,3270
-2.46116,-1.50865,-1.25858,-0.25081,-1.83484,-1.3007,-4.25763,0.0346331,0.0720582,0.0537664,6.70058,0.193557,0.140589,2319000,3271
-2.37104,-1.47187,-1.26853,-0.236287,-1.82836,-1.28782,-4.0301,0.0332831,0.0605191,0.0667841,6.60837,0.194912,0.138689,2320000,3276
-2.24515,-1.3333,-1.17078,-0.28017,-2.22492,-1.33211,-3.4337,0.0259754,0.0809315,0.0896275,6.78361,0.192275,0.138699,2321000,3277
-2.44778,-1.35469,-1.15161,-0.339121,-2.08673,-1.31159,-3.45906,0.0325008,0.0743475,0.0537374,6.67966,0.19573,0.135892,2322000,3278
-2.51156,-1.42179,-1.20447,-0.271453,-2.06055,-1.27366,-3.50113,0.0363543,0.0711672,0.0846025,6.53369,0.192003,0.137352,2323000,3280
-2.46954,-1.3761,-1.13612,-0.288495,-2.0739,-1.28881,-3.259,0.0333142,0.0739899,0.0642557,6.68299,0.194214,0.137331,2324000,3282
-2.52628,-1.42424,-1.22396,-0.315125,-1.94571,-1.3229,-2.8685,0.0296939,0.0818151,0.0922414,6.63422,0.194835,0.137628,2325000,3284
-2.4208,-1.52318,-1.31914,-0.230225,-1.75884,-1.29781,-2.35255,0.0251871,0.0778588,0.0646144,6.72511,0.194597,0.139064,2326000,3285
-2.50364,-1.43129,-1.21317,-0.266967,-1.882,-1.32,-2.31305,0.038332,0.0578256,0.0649287,6.65419,0.189711,0.138997,2327000,3287
-2.52211,-1.73271,-1.52459,-0.08224,-1.42413,-1.18523,-2.12416,0.0341006,0.0628219,0.0809723,6.71094,0.193151,0.137862,2328000,3289
-2.71569,-1.91825,-1.71882,0.0204694,-0.945974,-1.10476,-2.37982,0.0341318,0.0619629,0.0722743,6.67768,0.19664,0.140289,2329000,3290
-2.68109,-1.89553,-1.6712,0.0762611,-1.08554,-1.06754,-2.62957,0.0237092,0.0741114,0.0512589,6.6579,0.194811,0.135911,2330000,3292
-2.61105,-1.6009,-1.33299,-0.0750986,-1.67385,-1.25468,-2.7982,0.0299507,0.0721606,0.0417217,6.7015,0.190276,0.137468,2331000,3294
-2.50561,-1.58866,-1.33663,-0.216773,-1.67321,-1.27754,-2.59934,0.038499,0.0571197,0.0776564,6.64297,0.192004,0.138727,2332000,3295
-2.50018,-1.51064,-1.2617,-0.211364,-1.8026,-1.28999,-2.67459,0.031233,0.0747926,0.05616,6.67312,0.193107,0.139464,2333000,3296
-2.41575,-1.49958,-1.28736,-0.20841,-1.82377,-1.19205,-2.323,0.0294396,0.0717993,0.072947,6.67903,0.193175,0.13765,2334000,3297
-2.53808,-1.54764,-1.32604,-0.196845,-1.75766,-1.2529,-2.71378,0.036835,0.0640372,0.0749221,6.6993,0.191588,0.137586,2335000,3297
-2.42463,-1.45447,-1.22664,-0.235405,-1.95835,-1.28481,-2.92944,0.0391609,0.0572233,0.068081,6.66947,0.198567,0.138878,2336000,3298
-2.39184,-1.40711,-1.18643,-0.257755,-2.05325,-1.2762,-2.63607,0.0316492,0.0666256,0.0767765,6.76553,0.194153,0.140325,2337000,3299
-2.31897,-1.19903,-1.0199,-0.489328,-2.33552,-1.42949,-2.55027,0.0467017,0.0568018,0.0745412,6.54165,0.19079,0.137405,2338000,3300
