BetaP_SE_0, BetaP_SE_1, BetaP_SE_2, rho_0,rho_1,rho_2,phi,gamma_ei,gamma_ir,Iteration,Time
-2.84735,-2.44646,-2.3817,0.0263146,0.0375163,0.1229,6.59543,0.202039,0.138823,204500,154
-2.77351,-2.45733,-2.38736,0.0242063,0.0360959,0.135276,6.60482,0.200974,0.140758,204600,154
-2.72125,-2.46635,-2.3549,0.0310666,0.0164265,0.123383,6.71633,0.200504,0.139857,204700,154
-2.71333,-2.46799,-2.41007,0.0268,0.0229659,0.130134,6.6367,0.199014,0.139832,204800,154
-2.76042,-2.466,-2.36057,0.034793,0.018302,0.120296,6.6909,0.198339,0.141215,204900,155
-2.75079,-2.47368,-2.37418,0.0295565,0.018046,0.125417,6.661,0.199391,0.138077,205000,155
-2.71385,-2.45471,-2.38656,0.0313884,0.011592,0.127836,6.70243,0.199863,0.141365,205100,155
-2.83716,-2.49664,-2.3655,0.0413323,0.018832,0.124616,6.71398,0.200017,0.138515,205200,155
-2.72349,-2.46231,-2.35182,0.0192997,0.0310446,0.120099,6.6502,0.20001,0.140962,205300,155
-2.7871,-2.4662,-2.34669,0.0340488,0.0196777,0.110291,6.69679,0.199229,0.141527,205400,155
-2.71486,-2.46674,-2.37273,0.0328236,0.0160909,0.11946,6.6277,0.199731,0.139529,205500,155
-2.74033,-2.48835,-2.33739,0.027945,0.0281643,0.116806,6.68521,0.197697,0.139083,205600,155
-2.7761,-2.47074,-2.40516,0.0331722,0.0243098,0.127265,6.66563,0.199161,0.14086,205700,155
-2.85207,-2.4347,-2.33837,0.0407144,0.0192673,0.105563,6.69385,0.200586,0.139833,205800,155
-2.76893,-2.45649,-2.37861,0.0300813,0.0274319,0.118189,6.64288,0.202504,0.140632,205900,156
-2.75824,-2.43107,-2.36858,0.0326407,0.00887639,0.111706,6.6413,0.199771,0.142508,206000,156
-2.90595,-2.45547,-2.37755,0.0401155,0.0199978,0.128951,6.63857,0.196876,0.141451,206100,156
-2.84448,-2.44625,-2.31816,0.0304412,0.0325046,0.119462,6.76707,0.203714,0.144192,206200,156
-2.86396,-2.46973,-2.32867,0.0337598,0.0333598,0.105009,6.70212,0.200499,0.14022,206300,156
-2.73186,-2.44296,-2.35205,0.0323693,0.0128727,0.121036,6.69154,0.196842,0.140715,206400,156
-2.77319,-2.4664,-2.36793,0.0313627,0.0265352,0.123899,6.75219,0.199067,0.143121,206500,156
-2.70999,-2.44823,-2.36458,0.0243883,0.0272189,0.124735,6.75252,0.198894,0.140002,206600,156
-2.85578,-2.45539,-2.38863,0.0358232,0.0250219,0.123364,6.73402,0.199069,0.14062,206700,156
-2.81067,-2.46336,-2.32807,0.0333091,0.0278016,0.119144,6.53729,0.198646,0.141342,206800,157
-2.73933,-2.45547,-2.36556,0.036533,0.0101744,0.117136,6.61789,0.198689,0.141108,206900,157
-2.84407,-2.47471,-2.35277,0.0426385,0.00282145,0.116019,6.71384,0.198133,0.138516,207000,157
-2.85018,-2.46971,-2.35437,0.0391329,0.0152214,0.125012,6.70151,0.201093,0.1412,207100,157
-2.75104,-2.45007,-2.36595,0.0357397,0.00621793,0.112557,6.67395,0.198671,0.140582,207200,157
-2.75478,-2.49023,-2.43531,0.0373069,0.00904155,0.146005,6.64427,0.200968,0.139513,207300,157
-2.81067,-2.46407,-2.32674,0.0341013,0.0132403,0.12069,6.61159,0.19689,0.140145,207400,157
-2.66677,-2.46409,-2.3418,0.0311974,0.00365021,0.113984,6.74064,0.196343,0.141023,207500,157
-2.64705,-2.46176,-2.36986,0.0274421,0.0101097,0.121583,6.70512,0.196903,0.13823,207600,157
-2.83829,-2.48914,-2.41809,0.0418384,0.00266755,0.145914,6.68203,0.197623,0.137684,207700,157
-2.86008,-2.47413,-2.38374,0.0362752,0.0270959,0.130024,6.63585,0.199248,0.139986,207800,158
-2.81543,-2.48156,-2.36817,0.0405106,0.0144256,0.125345,6.64792,0.19943,0.139063,207900,158
-2.78985,-2.4562,-2.37075,0.0349473,0.0182168,0.117245,6.59693,0.199116,0.141801,208000,158
-2.73406,-2.44615,-2.31319,0.0311404,0.0222906,0.11002,6.60268,0.201604,0.140335,208100,158
-2.74612,-2.45637,-2.35301,0.0260345,0.018853,0.106126,6.74966,0.202737,0.138376,208200,158
-2.79647,-2.47559,-2.40353,0.0308568,0.0266482,0.12314,6.64266,0.198604,0.140218,208300,158
-2.74108,-2.48377,-2.38718,0.0344879,0.0169265,0.128325,6.63199,0.198877,0.140746,208400,158
-2.68441,-2.43256,-2.36341,0.0310349,0.0199978,0.0998877,6.60532,0.198393,0.139016,208500,158
-2.77541,-2.45672,-2.36308,0.0330482,0.0214281,0.126188,6.56676,0.198949,0.141773,208600,158
-2.84876,-2.45781,-2.35702,0.0383153,0.0217564,0.11069,6.69316,0.199915,0.138786,208700,159
-2.73918,-2.45803,-2.32671,0.0293376,0.0243847,0.10976,6.62748,0.19763,0.138179,208800,159
-2.64922,-2.45067,-2.34206,0.0203484,0.0257357,0.121262,6.57714,0.197973,0.140133,208900,159
-2.81075,-2.43035,-2.35776,0.0308424,0.0338712,0.11748,6.68172,0.198895,0.142292,209000,159
-2.85288,-2.46124,-2.38408,0.0338066,0.0218781,0.122513,6.61967,0.196825,0.141521,209100,159
-2.83733,-2.4783,-2.36295,0.0275311,0.0392213,0.109714,6.61338,0.201832,0.139848,209200,159
-2.66733,-2.46136,-2.37106,0.0246632,0.0166295,0.120903,6.74536,0.200628,0.138103,209300,159
-2.8155,-2.4687,-2.37384,0.0308995,0.0231733,0.129881,6.62616,0.203337,0.140488,209400,159
-2.74697,-2.47685,-2.3611,0.02819,0.0198299,0.123281,6.57778,0.199159,0.140254,209500,159
-2.757,-2.46419,-2.36894,0.034343,0.00971567,0.117832,6.58615,0.200858,0.141158,209600,159
-2.75868,-2.44984,-2.33446,0.0337016,0.0216876,0.119808,6.52564,0.196694,0.142362,209700,160
-2.83119,-2.4674,-2.34204,0.0378837,0.0133385,0.122612,6.66382,0.201483,0.139606,209800,160
-2.84271,-2.47037,-2.3261,0.0383976,0.0156606,0.0977513,6.5929,0.197845,0.140153,209900,160
-2.82526,-2.4588,-2.35148,0.0358721,0.0195806,0.122677,6.64814,0.197365,0.140413,210000,160
-2.68505,-2.47959,-2.31797,0.0320653,0.0101636,0.108132,6.5058,0.20015,0.140096,210100,160
-2.8031,-2.44498,-2.35396,0.0358192,0.0105628,0.116699,6.63905,0.194926,0.142589,210200,160
-2.74569,-2.46323,-2.38157,0.0297554,0.00930268,0.13437,6.60488,0.20094,0.140655,210300,160
-2.73646,-2.47193,-2.34822,0.0318302,0.0187045,0.120719,6.53932,0.200867,0.143104,210400,160
-2.73492,-2.46325,-2.38595,0.0338243,0.00462388,0.131801,6.68705,0.199807,0.141018,210500,160
-2.76047,-2.46342,-2.37938,0.0353876,0.00147998,0.123073,6.62672,0.19989,0.13748,210600,161
-2.79845,-2.4474,-2.39665,0.0366806,0.0163479,0.114873,6.70208,0.201807,0.139795,210700,161
-2.73966,-2.45116,-2.34204,0.0341712,0.0204235,0.107726,6.71381,0.196718,0.139734,210800,161
-2.89549,-2.45991,-2.32531,0.036879,0.0207313,0.106678,6.66786,0.198847,0.139402,210900,161
-2.77834,-2.4608,-2.35717,0.0321885,0.0271638,0.111401,6.79402,0.195558,0.138483,211000,161
-2.76294,-2.4444,-2.33939,0.0305437,0.027461,0.103609,6.62384,0.202869,0.13846,211100,161
-2.78978,-2.4384,-2.35132,0.0298037,0.0400901,0.106791,6.56827,0.200678,0.140867,211200,161
-2.86038,-2.4649,-2.34578,0.0264759,0.0396653,0.118393,6.59514,0.197557,0.140228,211300,161
-2.90991,-2.45325,-2.35285,0.0288384,0.0361896,0.112108,6.58754,0.199163,0.138671,211400,161
-2.80679,-2.45116,-2.34423,0.0291541,0.0322222,0.107603,6.72239,0.201674,0.140208,211500,162
-2.8359,-2.45482,-2.3228,0.0327991,0.030067,0.114982,6.6695,0.200352,0.141017,211600,162
-2.72794,-2.46432,-2.36418,0.0260773,0.0200462,0.119855,6.6569,0.201901,0.140517,211700,162
-2.78015,-2.42542,-2.34971,0.0342876,0.022635,0.113225,6.67118,0.199934,0.142155,211800,162
-2.85219,-2.46659,-2.35354,0.0257814,0.0514426,0.110892,6.58496,0.203542,0.140869,211900,162
-2.79159,-2.48117,-2.31496,0.0326789,0.0289297,0.0905423,6.71967,0.200966,0.139652,212000,162
-2.79983,-2.45007,-2.345,0.0284961,0.0362163,0.107981,6.72581,0.200618,0.136621,212100,162
-2.83559,-2.46877,-2.35279,0.0318474,0.0416164,0.0974791,6.62938,0.200522,0.138852,212200,162
-2.90434,-2.47942,-2.35808,0.0373595,0.0213893,0.119596,6.69182,0.199714,0.139547,212300,162
-2.77908,-2.45258,-2.35163,0.0325559,0.0194331,0.123093,6.68326,0.199432,0.139721,212400,162
-2.72684,-2.47384,-2.37674,0.0281615,0.0171931,0.126403,6.77459,0.198495,0.141943,212500,163
-2.73211,-2.47296,-2.41411,0.034881,0.0139442,0.143398,6.61134,0.201971,0.141097,212600,163
-2.8329,-2.45872,-2.35385,0.0367666,0.017829,0.11423,6.72274,0.201271,0.142652,212700,163
-2.80994,-2.47746,-2.34637,0.0380499,0.0165712,0.125052,6.67315,0.198174,0.141126,212800,163
-2.79128,-2.48056,-2.3337,0.0393418,0.0154933,0.115442,6.7279,0.203082,0.140977,212900,163
-2.85967,-2.44071,-2.34721,0.036302,0.0171987,0.110026,6.67026,0.200515,0.141603,213000,163
-2.73636,-2.4569,-2.38401,0.030375,0.0201718,0.128507,6.69893,0.198462,0.14017,213100,163
-2.77331,-2.46173,-2.35386,0.0322694,0.0224739,0.122926,6.74226,0.199758,0.141937,213200,163
-2.77875,-2.46372,-2.3306,0.0305928,0.0205946,0.107661,6.58187,0.20193,0.139701,213300,163
-2.89675,-2.44961,-2.35256,0.0265198,0.0399399,0.124805,6.66808,0.202013,0.140621,213400,164
-2.88151,-2.46806,-2.38618,0.0418781,0.027898,0.128957,6.54352,0.202432,0.141672,213500,164
-2.84217,-2.47282,-2.36828,0.0367243,0.0397224,0.12062,6.64961,0.201519,0.140845,213600,164
-2.76992,-2.47193,-2.35063,0.0301445,0.0235438,0.120828,6.76285,0.201182,0.141766,213700,164
-2.79341,-2.44917,-2.32423,0.0285242,0.0266744,0.101374,6.65776,0.198723,0.142863,213800,164
-2.77633,-2.48241,-2.34167,0.0276183,0.0262785,0.117388,6.5186,0.200126,0.141198,213900,164
-2.70291,-2.43538,-2.33926,0.0296057,0.0144793,0.109244,6.60089,0.197792,0.140441,214000,164
-2.85146,-2.46916,-2.39338,0.0343002,0.0203356,0.124966,6.79052,0.201025,0.138635,214100,164
-2.73452,-2.49097,-2.36592,0.0344242,0.0171682,0.119306,6.70738,0.199641,0.139473,214200,164
-2.88444,-2.45567,-2.35011,0.0326432,0.0261642,0.102471,6.60351,0.200662,0.141597,214300,164
-2.831,-2.4322,-2.35859,0.0304803,0.0347748,0.103842,6.73832,0.197659,0.139945,214400,165
-2.91601,-2.45284,-2.38645,0.0387456,0.0231756,0.117934,6.73589,0.19857,0.141962,214500,165
-2.86377,-2.46806,-2.35785,0.0343884,0.0289638,0.107414,6.6585,0.202695,0.140113,214600,165
-2.91522,-2.45151,-2.33285,0.0347601,0.0294444,0.107201,6.70923,0.199144,0.141126,214700,165
-2.77815,-2.46002,-2.35324,0.0311774,0.0246355,0.124614,6.71075,0.200062,0.140841,214800,165
-2.85935,-2.46679,-2.3601,0.0367003,0.0254052,0.124296,6.66202,0.19936,0.143401,214900,165
-2.76523,-2.44611,-2.37081,0.0328537,0.0196247,0.114828,6.64005,0.198731,0.14095,215000,165
-2.81176,-2.45476,-2.38091,0.0323559,0.0288443,0.109223,6.56805,0.204748,0.137697,215100,165
-2.82215,-2.46019,-2.318,0.0359762,0.0158165,0.113367,6.61625,0.200349,0.141883,215200,165
-2.84469,-2.46764,-2.34133,0.0324415,0.0374303,0.109641,6.69825,0.201033,0.140393,215300,166
-2.88028,-2.48127,-2.31924,0.0275239,0.0411996,0.111756,6.753,0.200971,0.139911,215400,166
-2.80904,-2.47462,-2.36807,0.0367934,0.022885,0.125316,6.70546,0.198851,0.14246,215500,166
-2.79985,-2.48054,-2.36156,0.0297315,0.0317298,0.116074,6.605,0.199837,0.14159,215600,166
-2.83781,-2.45654,-2.34942,0.0331382,0.0232865,0.111763,6.56324,0.201266,0.139423,215700,166
-2.7827,-2.46352,-2.3507,0.0327528,0.0277614,0.115178,6.51667,0.198612,0.141718,215800,166
-2.84626,-2.47641,-2.33458,0.0277362,0.0404873,0.102817,6.65574,0.201481,0.139299,215900,166
-2.76022,-2.44289,-2.35792,0.0307958,0.0148292,0.127009,6.7353,0.197884,0.141167,216000,166
-2.76837,-2.46245,-2.4073,0.0334843,0.012938,0.138525,6.63931,0.199781,0.139808,216100,166
-2.72812,-2.45894,-2.37626,0.0335476,0.0156186,0.109286,6.72858,0.198631,0.138701,216200,166
-2.7674,-2.45195,-2.35031,0.0296746,0.0219584,0.124753,6.67497,0.199835,0.140462,216300,167
-2.74843,-2.46399,-2.32574,0.0297388,0.0197561,0.111281,6.59515,0.199342,0.139926,216400,167
-2.74581,-2.4622,-2.36447,0.0273297,0.0273705,0.102127,6.7065,0.200329,0.137412,216500,167
-2.80471,-2.49344,-2.37292,0.0368623,0.0260932,0.126423,6.55582,0.200881,0.139622,216600,167
-2.83746,-2.44822,-2.36943,0.030615,0.0289643,0.10728,6.61246,0.198662,0.137699,216700,167
-2.83849,-2.45335,-2.36602,0.0313571,0.0338951,0.124893,6.5703,0.198714,0.141956,216800,167
-2.84898,-2.45561,-2.33719,0.0227829,0.0394839,0.108633,6.59692,0.195012,0.139419,216900,167
-2.86502,-2.46106,-2.37335,0.0289526,0.0376909,0.111035,6.59698,0.192917,0.141192,217000,167
-2.86506,-2.44464,-2.36125,0.0255981,0.0423524,0.106845,6.52614,0.197623,0.140757,217100,167
-2.94056,-2.45128,-2.36009,0.0354045,0.0363459,0.115312,6.62906,0.201385,0.140888,217200,168
-2.8572,-2.43631,-2.34392,0.0259308,0.0442506,0.0904923,6.64206,0.198027,0.138982,217300,168
-2.75497,-2.45021,-2.35793,0.0237401,0.034631,0.0976775,6.57357,0.198726,0.138597,217400,168
-2.83173,-2.48001,-2.28985,0.0217816,0.042394,0.0872815,6.7087,0.19883,0.139141,217500,168
-2.77835,-2.42993,-2.33168,0.0202767,0.0415709,0.0984535,6.64878,0.196817,0.140733,217600,168
-2.91714,-2.45183,-2.34559,0.0271351,0.037026,0.103183,6.60672,0.194158,0.139364,217700,168
-2.79861,-2.45377,-2.33652,0.0191518,0.0469481,0.0933235,6.8356,0.196613,0.139925,217800,168
-2.85017,-2.45567,-2.37697,0.0291244,0.038681,0.113754,6.6415,0.197722,0.140456,217900,168
-2.8712,-2.44311,-2.36009,0.031317,0.0338065,0.117411,6.63551,0.197427,0.140828,218000,168
-2.90466,-2.45143,-2.37137,0.0318652,0.0364717,0.105521,6.62076,0.199185,0.141305,218100,168
-2.82334,-2.46005,-2.33933,0.0330192,0.0286604,0.109715,6.71873,0.199692,0.14124,218200,169
-2.85549,-2.45472,-2.34437,0.0344319,0.0390703,0.103186,6.66923,0.202192,0.141867,218300,169
-2.89578,-2.49551,-2.33332,0.0278113,0.0407113,0.0922531,6.59699,0.201384,0.1383,218400,169
-2.81891,-2.45204,-2.38828,0.0227046,0.0525817,0.114966,6.7558,0.200053,0.137902,218500,169
-2.90204,-2.46441,-2.36351,0.0331821,0.0275588,0.115561,6.66289,0.19987,0.137542,218600,169
-2.87817,-2.4787,-2.35985,0.0309698,0.0334818,0.103766,6.77386,0.197674,0.140344,218700,169
-2.78529,-2.47517,-2.34326,0.0288328,0.0222928,0.107245,6.62858,0.201825,0.14086,218800,169
-2.88466,-2.47204,-2.35105,0.0375053,0.018741,0.114007,6.68981,0.200696,0.138934,218900,169
-2.81979,-2.47615,-2.33431,0.0275225,0.0278272,0.111697,6.59797,0.196636,0.140264,219000,169
-2.84406,-2.49069,-2.35074,0.0297633,0.0342272,0.130986,6.78587,0.199598,0.13909,219100,170
-2.85313,-2.47443,-2.33432,0.0277496,0.0331454,0.101562,6.65548,0.200508,0.13776,219200,170
-2.80906,-2.4596,-2.34078,0.0253186,0.0422619,0.105412,6.70894,0.198979,0.138968,219300,170
-2.82669,-2.45818,-2.36556,0.029132,0.0297912,0.121511,6.60661,0.19794,0.141292,219400,170
-2.88948,-2.47262,-2.33601,0.0293626,0.0380629,0.106484,6.59904,0.19854,0.139382,219500,170
-2.91577,-2.46784,-2.38613,0.0312509,0.0420036,0.113231,6.72045,0.198261,0.140467,219600,170
-2.79686,-2.47473,-2.36036,0.0267143,0.0268045,0.122169,6.7379,0.198829,0.140157,219700,170
-2.7974,-2.44945,-2.37107,0.031101,0.021051,0.107268,6.67461,0.200395,0.14009,219800,170
-2.76499,-2.48969,-2.34889,0.0261522,0.0362389,0.111696,6.71594,0.19561,0.140736,219900,170
-2.7351,-2.44584,-2.36594,0.0298348,0.0329545,0.111323,6.61231,0.201476,0.13962,220000,170
-2.73879,-2.47528,-2.34639,0.0274724,0.0273577,0.121003,6.53697,0.202418,0.140908,220100,171
-2.81546,-2.47091,-2.30342,0.0237542,0.0417272,0.112772,6.60802,0.20046,0.140456,220200,171
-2.82107,-2.44753,-2.3302,0.0262518,0.0340478,0.0989709,6.79586,0.199609,0.138751,220300,171
-2.80255,-2.46669,-2.34695,0.0245581,0.0439314,0.115886,6.7035,0.202032,0.141095,220400,171
-2.73922,-2.47002,-2.31182,0.0269911,0.0224501,0.100881,6.69049,0.196377,0.142037,220500,171
-2.72066,-2.4736,-2.38873,0.031565,0.0185174,0.121926,6.65004,0.196028,0.140104,220600,171
-2.70235,-2.47055,-2.34804,0.0276449,0.0215302,0.11855,6.6503,0.198688,0.141289,220700,171
-2.76993,-2.46818,-2.26638,0.0292107,0.0246901,0.0875203,6.62732,0.197904,0.141698,220800,171
-2.88311,-2.47023,-2.31337,0.0303198,0.029259,0.0991806,6.55609,0.199718,0.140406,220900,171
-2.81819,-2.47872,-2.35539,0.0270955,0.0347632,0.117581,6.66125,0.199734,0.139913,221000,172
-2.77612,-2.45367,-2.33185,0.0228718,0.0366634,0.116321,6.62946,0.201042,0.141467,221100,172
-2.80658,-2.45998,-2.30255,0.0273791,0.0353937,0.094704,6.64778,0.199532,0.142719,221200,172
-2.87258,-2.45332,-2.34153,0.0371398,0.0276888,0.113678,6.62782,0.19922,0.141044,221300,172
-2.91081,-2.47651,-2.35726,0.0323093,0.0348802,0.123331,6.72223,0.199822,0.139502,221400,172
-2.82934,-2.46069,-2.36441,0.0322162,0.0337403,0.110524,6.76526,0.197183,0.142218,221500,172
-2.8319,-2.4677,-2.40731,0.0281563,0.0311993,0.136752,6.66885,0.20079,0.13999,221600,172
-2.74714,-2.44417,-2.36209,0.0299708,0.0230223,0.11031,6.67002,0.19971,0.142645,221700,172
-2.79663,-2.44017,-2.32887,0.0311422,0.0286076,0.104863,6.70491,0.194703,0.142569,221800,172
-2.7156,-2.44489,-2.31302,0.0343539,0.00915412,0.100706,6.58989,0.196269,0.140657,221900,173
-2.76588,-2.4721,-2.34537,0.0296107,0.0267614,0.11063,6.60857,0.199823,0.143106,222000,173
-2.77189,-2.43999,-2.32822,0.0334076,0.022193,0.124055,6.65861,0.19696,0.141195,222100,173
-2.85811,-2.44088,-2.31067,0.0313945,0.0289488,0.106226,6.68383,0.197845,0.140681,222200,173
-2.88761,-2.45236,-2.36445,0.0287539,0.0323519,0.111372,6.58457,0.199234,0.141767,222300,173
-2.82235,-2.4765,-2.37574,0.0366945,0.0280333,0.129699,6.68426,0.197466,0.140229,222400,173
-2.8211,-2.45503,-2.35679,0.0318247,0.0207808,0.120051,6.6828,0.198257,0.139424,222500,173
-2.86338,-2.46809,-2.34013,0.0254565,0.0448799,0.107607,6.79677,0.196226,0.139379,222600,173
-2.80923,-2.4601,-2.36045,0.0219185,0.0376596,0.103197,6.64661,0.20079,0.137739,222700,173
-2.97762,-2.4526,-2.35393,0.0316438,0.0441585,0.105804,6.70576,0.198169,0.140686,222800,173
-2.79631,-2.46358,-2.34107,0.0239006,0.0344773,0.11663,6.66766,0.200143,0.142329,222900,174
-2.89146,-2.44443,-2.36554,0.0303008,0.0314515,0.120305,6.61549,0.199659,0.138899,223000,174
-2.93479,-2.42304,-2.33722,0.0394919,0.0206927,0.113808,6.70696,0.198137,0.14218,223100,174
-2.9501,-2.43096,-2.33641,0.0365833,0.0326226,0.0937712,6.62508,0.198415,0.141454,223200,174
-2.84324,-2.43892,-2.34688,0.029423,0.0246601,0.11218,6.64139,0.19749,0.139997,223300,174
-2.81231,-2.46346,-2.3891,0.0329127,0.0226143,0.130351,6.71001,0.198523,0.138479,223400,174
-2.72511,-2.4478,-2.32791,0.0286436,0.0248192,0.105967,6.69532,0.198005,0.142118,223500,174
-2.70363,-2.44464,-2.35462,0.0260002,0.0209978,0.118926,6.74589,0.198205,0.142649,223600,174
-2.74886,-2.44782,-2.36839,0.0367487,0.00490175,0.112018,6.78631,0.201026,0.139985,223700,174
-2.81221,-2.49376,-2.36912,0.0366062,0.0159686,0.129028,6.76406,0.200001,0.140669,223800,175
-2.82881,-2.44088,-2.34206,0.0338213,0.0179513,0.106159,6.52847,0.19647,0.140987,223900,175
-2.87698,-2.4671,-2.38103,0.0377715,0.0239504,0.126622,6.58056,0.200058,0.139414,224000,175
-2.86012,-2.48655,-2.33177,0.0330422,0.0280343,0.107574,6.72732,0.200434,0.140655,224100,175
-2.74566,-2.4546,-2.2928,0.028109,0.023204,0.0963484,6.67273,0.196834,0.140896,224200,175
-2.80414,-2.46808,-2.33062,0.0302698,0.0247216,0.112219,6.58789,0.199237,0.139411,224300,175
-2.82037,-2.45178,-2.3447,0.0329007,0.0350538,0.11403,6.56555,0.202265,0.140516,224400,175
-2.79675,-2.46536,-2.36969,0.0346848,0.0289727,0.101421,6.68296,0.200051,0.138397,224500,175
-2.81531,-2.48048,-2.35214,0.0389569,0.0170562,0.112585,6.67607,0.197824,0.140867,224600,175
-2.90334,-2.47138,-2.34697,0.0393058,0.0272341,0.1124,6.60307,0.197961,0.141666,224700,175
-2.89755,-2.44595,-2.32779,0.0446529,0.00597986,0.112272,6.62841,0.19829,0.139836,224800,176
-2.89463,-2.44465,-2.33296,0.0337335,0.0320062,0.109314,6.63875,0.202011,0.141027,224900,176
-2.8656,-2.45745,-2.33385,0.0356565,0.0237692,0.106948,6.63373,0.200627,0.141668,225000,176
-2.91496,-2.43882,-2.32513,0.0362549,0.0238466,0.112564,6.71684,0.202604,0.140102,225100,176
-2.8419,-2.44524,-2.36,0.0366321,0.0181687,0.113902,6.67371,0.198879,0.141431,225200,176
-2.78279,-2.44895,-2.37799,0.0358852,0.0123687,0.123379,6.69976,0.199284,0.141288,225300,176
-2.89838,-2.45472,-2.38586,0.0447537,0.0135437,0.137565,6.72377,0.202036,0.143688,225400,176
-2.78137,-2.47881,-2.3685,0.0405815,0.018119,0.127783,6.65007,0.195771,0.141261,225500,176
-2.77963,-2.44093,-2.39914,0.0335887,0.0225764,0.142935,6.74683,0.199854,0.142889,225600,176
-2.8733,-2.44791,-2.39807,0.0385984,0.020243,0.125557,6.63609,0.200612,0.139188,225700,177
-2.82332,-2.45317,-2.35334,0.0327069,0.0200097,0.114466,6.71811,0.197036,0.140601,225800,177
-2.83725,-2.45689,-2.32871,0.0360067,0.028324,0.114538,6.5699,0.20192,0.141763,225900,177
-2.86075,-2.48086,-2.31931,0.034831,0.0227093,0.112916,6.63677,0.202556,0.141266,226000,177
-2.82869,-2.46042,-2.35178,0.0304876,0.0172591,0.111501,6.66834,0.196191,0.140819,226100,177
-2.72406,-2.44276,-2.3472,0.0299055,0.0137757,0.116328,6.68108,0.201404,0.142707,226200,177
-2.90422,-2.43141,-2.33295,0.0291727,0.0307788,0.106415,6.67575,0.200621,0.141262,226300,177
-2.68048,-2.44612,-2.34048,0.0271833,0.0209228,0.10125,6.63462,0.201464,0.141785,226400,177
-2.80201,-2.4571,-2.36362,0.0336922,0.0124797,0.122796,6.64943,0.200658,0.140807,226500,177
-2.77365,-2.45131,-2.34373,0.0292307,0.0326729,0.100726,6.7448,0.199592,0.143961,226600,177
-2.82718,-2.44424,-2.32896,0.0322339,0.019404,0.109404,6.75185,0.196276,0.143599,226700,178
-2.79937,-2.46423,-2.30951,0.0284905,0.0306632,0.100589,6.55152,0.19985,0.141319,226800,178
-2.77796,-2.46018,-2.34758,0.030081,0.0242571,0.129776,6.72962,0.197847,0.143101,226900,178
-2.82251,-2.47333,-2.30522,0.0279956,0.0264466,0.0970812,6.66239,0.200961,0.140177,227000,178
-2.75128,-2.48501,-2.37518,0.0299402,0.0346259,0.121078,6.70539,0.197872,0.140018,227100,178
-2.84371,-2.4803,-2.39881,0.0318315,0.0279166,0.12109,6.64391,0.200147,0.139238,227200,178
-2.81322,-2.45277,-2.37798,0.0359853,0.0183583,0.109474,6.66638,0.199516,0.139846,227300,178
-2.84012,-2.46216,-2.37493,0.0357867,0.0244223,0.114411,6.6097,0.197701,0.139405,227400,178
-2.72762,-2.45761,-2.3356,0.0311305,0.0167769,0.113668,6.68063,0.201806,0.140882,227500,178
-2.68986,-2.45492,-2.34672,0.0302255,0.011764,0.118568,6.61053,0.198181,0.140455,227600,179
-2.77069,-2.47339,-2.37585,0.0404972,0.00797905,0.135247,6.73053,0.199252,0.140207,227700,179
-2.80924,-2.47149,-2.37988,0.0359902,0.0294143,0.125512,6.74099,0.199374,0.141126,227800,179
-2.72487,-2.46935,-2.36401,0.0251388,0.0197267,0.137219,6.64523,0.197777,0.141249,227900,179
