BetaP_SE_0, BetaP_SE_1, BetaP_SE_2, rho_0,rho_1,rho_2,phi,gamma_ei,gamma_ir,Iteration,Time
-2.47506,-2.15557,-2.0006,0.00954559,0.0472367,7.38175e-05,6.62138,0.187565,0.141503,1075000,2177
-2.62388,-2.15669,-2.04668,0.00889983,0.0565402,0.00969157,6.70274,0.189351,0.141495,1076000,2179
-2.48429,-2.16983,-2.00291,0.00213527,0.0647448,0.00184334,6.71991,0.188964,0.142703,1077000,2181
-2.62543,-2.15213,-2.0014,0.0150302,0.0513885,0.000348693,6.68932,0.189796,0.142548,1078000,2183
-2.53188,-2.16166,-2.04441,0.0169165,0.0505765,0.0085435,6.63297,0.189052,0.142143,1079000,2185
-2.48672,-2.18803,-2.05787,0.00754081,0.0518323,0.00488732,6.58159,0.190783,0.140625,1080000,2187
-2.44587,-2.16795,-2.03238,0.00809965,0.0524401,0.00764302,6.68376,0.186597,0.14181,1081000,2189
-2.52288,-2.16366,-2.04639,0.011121,0.0474419,0.0163727,6.67949,0.188078,0.140913,1082000,2191
-2.46495,-2.15021,-2.02609,0.0120332,0.0448224,0.00289936,6.74279,0.188148,0.141948,1083000,2193
-2.5811,-2.16245,-2.03689,0.0142165,0.0495251,0.00450007,6.67995,0.186129,0.139816,1084000,2195
-2.58449,-2.17015,-2.03854,0.0153403,0.0518262,0.0116304,6.71223,0.18976,0.141517,1085000,2197
-2.51615,-2.15969,-2.00582,0.0105034,0.0478058,0.00558213,6.76604,0.186016,0.142966,1086000,2200
-2.49002,-2.17762,-2.02675,0.014816,0.0454838,0.00278352,6.61406,0.187474,0.141576,1087000,2202
-2.51755,-2.14909,-1.98831,0.0134101,0.0555244,0.00371284,6.59448,0.188551,0.143927,1088000,2204
-2.48677,-2.16739,-2.02557,0.0135806,0.0489501,0.0209442,6.67576,0.189946,0.142382,1089000,2206
-2.44966,-2.17968,-2.00693,0.00886884,0.0518256,0.0209801,6.76909,0.189751,0.143345,1090000,2208
-2.43726,-2.17256,-1.98939,0.00359187,0.0454982,0.00068293,6.63548,0.188236,0.143159,1091000,2210
-2.47624,-2.15675,-2.03528,0.00979089,0.0527137,0.0160941,6.681,0.187852,0.142215,1092000,2212
-2.47988,-2.16399,-2.01887,0.00641298,0.0589873,0.00701193,6.64175,0.18815,0.141909,1093000,2214
-2.47904,-2.16833,-2.00509,0.00630431,0.0549724,0.0027191,6.65668,0.188225,0.143015,1094000,2216
-2.45265,-2.15837,-2.04237,0.00567003,0.056484,0.0141041,6.82511,0.18714,0.142906,1095000,2218
-2.52828,-2.15476,-2.01902,0.0172564,0.0522424,0.00451023,6.60127,0.188472,0.14197,1096000,2220
-2.42788,-2.17592,-2.03769,0.00528918,0.0523219,0.00376458,6.58138,0.186245,0.142583,1097000,2222
-2.51421,-2.16049,-2.02071,0.0166543,0.0468622,0.000978343,6.63382,0.187785,0.141994,1098000,2224
-2.55366,-2.16168,-2.06352,0.0143264,0.0597119,0.0168757,6.61265,0.189572,0.141657,1099000,2226
-2.47676,-2.18365,-2.03337,0.00303517,0.0556113,0.00899112,6.60053,0.185608,0.142258,1100000,2228
-2.53358,-2.18819,-1.99975,0.0100016,0.0567512,0.00286072,6.62292,0.190879,0.139819,1101000,2230
-2.56027,-2.15019,-2.02313,0.00776646,0.0546343,0.00200824,6.71656,0.188902,0.143122,1102000,2232
-2.42768,-2.20011,-2.06509,0.00598043,0.0510701,0.0244685,6.70151,0.187739,0.140477,1103000,2234
-2.48367,-2.15865,-2.01767,0.0109464,0.0527106,0.00130724,6.78323,0.187432,0.142213,1104000,2237
-2.50721,-2.16554,-2.04078,0.00886991,0.0535686,0.0149383,6.60349,0.18627,0.139041,1105000,2240
-2.52216,-2.17241,-2.01792,0.00375415,0.0577639,0.00123904,6.7771,0.187423,0.141685,1106000,2243
-2.57105,-2.18626,-2.03994,0.00620094,0.0554911,0.00235621,6.62705,0.190222,0.140249,1107000,2246
-2.53167,-2.20666,-2.01887,0.00941514,0.061692,0.00198913,6.66448,0.186452,0.141971,1108000,2249
-2.60971,-2.17144,-1.98368,0.00977315,0.054339,0.00178176,6.74088,0.186418,0.14385,1109000,2252
-2.47017,-2.17469,-1.9955,0.00809476,0.0544494,1.37252e-06,6.58494,0.188397,0.142566,1110000,2255
-2.49158,-2.16256,-2.03012,0.00945374,0.0468789,0.00854411,6.65913,0.188189,0.144265,1111000,2258
-2.39618,-2.17848,-2.03353,0.00359015,0.0528787,0.00277568,6.65981,0.190832,0.14146,1112000,2261
-2.50095,-2.15829,-2.02672,0.00798387,0.052696,0.00252459,6.60162,0.187495,0.141674,1113000,2264
-2.46051,-2.15951,-1.99182,0.000623143,0.0673125,0.00163687,6.57978,0.192169,0.144426,1114000,2267
-2.46041,-2.162,-2.02389,0.00406194,0.0567134,0.00250305,6.74081,0.187326,0.141117,1115000,2270
-2.40836,-2.17435,-1.98824,0.00288394,0.0500301,0.00534975,6.52429,0.187515,0.141876,1116000,2273
-2.5295,-2.16191,-2.01542,0.00409327,0.0612706,0.00352497,6.61178,0.186935,0.140864,1117000,2276
-2.43917,-2.17255,-2.02469,0.00150512,0.0552493,0.00327925,6.71748,0.18784,0.141888,1118000,2279
-2.37635,-2.16215,-2.01467,0.0108614,0.0440409,0.00536097,6.66146,0.188749,0.144707,1119000,2282
-2.43182,-2.18729,-2.04135,0.00463282,0.0460038,0.0102369,6.69436,0.190686,0.140281,1120000,2286
-2.44903,-2.16914,-2.01083,0.00900079,0.0419744,0.0134775,6.61299,0.18441,0.142395,1121000,2289
-2.41528,-2.17362,-2.00864,0.00627629,0.057073,0.00213785,6.66689,0.187664,0.142169,1122000,2292
-2.59358,-2.17459,-2.03355,0.00721647,0.0616161,0.00573388,6.74286,0.187012,0.142433,1123000,2295
-2.53574,-2.15558,-2.00485,0.00535694,0.0676865,0.00231669,6.69039,0.189513,0.144428,1124000,2298
-2.35476,-2.17065,-2.03722,0.00312044,0.0536726,0.00247301,6.6157,0.190981,0.143239,1125000,2301
-2.48202,-2.18383,-2.00299,0.0135029,0.0431021,0.00763084,6.77215,0.1879,0.142142,1126000,2304
-2.46772,-2.20201,-2.02694,0.0162731,0.0393927,0.00755918,6.73317,0.185878,0.140848,1127000,2307
-2.53695,-2.17833,-1.99923,0.00546873,0.0565313,0.00102384,6.6833,0.184958,0.142612,1128000,2310
-2.46658,-2.1876,-2.00935,0.00992675,0.0506172,0.00649219,6.77815,0.189767,0.142083,1129000,2313
-2.51566,-2.15569,-2.01941,0.011533,0.0512274,0.00719047,6.80387,0.186297,0.142972,1130000,2316
-2.52953,-2.17971,-2.02039,0.00865851,0.0536094,0.00122028,6.72907,0.187561,0.141363,1131000,2319
-2.53239,-2.15411,-2.04013,0.0117672,0.0500903,0.0134338,6.77415,0.185623,0.142942,1132000,2322
-2.48875,-2.17707,-2.04374,0.00701121,0.0559296,0.00463416,6.66781,0.189268,0.1397,1133000,2325
-2.45294,-2.16254,-2.02936,0.0141874,0.0432902,0.0101843,6.59604,0.190148,0.142239,1134000,2328
-2.53779,-2.18062,-2.03198,0.0141082,0.0522654,0.00547018,6.70147,0.188143,0.140773,1135000,2331
-2.54963,-2.16892,-1.953,0.0140849,0.0511006,7.99524e-05,6.69954,0.185971,0.143091,1136000,2334
-2.51227,-2.15689,-2.0284,0.00742525,0.0580531,0.00304139,6.60962,0.187575,0.141702,1137000,2337
-2.57654,-2.18942,-2.00635,0.0148541,0.0479553,0.000561643,6.73029,0.189072,0.139985,1138000,2340
-2.55406,-2.17209,-2.00314,0.0142897,0.0509698,0.00684039,6.62092,0.188653,0.142871,1139000,2343
-2.50533,-2.17955,-2.01378,0.0147125,0.0452179,0.00334792,6.7247,0.188606,0.14173,1140000,2347
-2.50303,-2.16885,-2.01127,0.00678681,0.0590584,0.00623661,6.63735,0.187165,0.141259,1141000,2350
-2.56804,-2.15203,-2.03679,0.00993971,0.055627,0.0058012,6.64143,0.1864,0.142726,1142000,2353
-2.52051,-2.15454,-2.02394,0.00831633,0.0506921,0.00156168,6.59802,0.18731,0.142544,1143000,2356
-2.50212,-2.17523,-1.98802,0.00199023,0.0618486,0.00962429,6.64617,0.190355,0.144046,1144000,2359
-2.63966,-2.16191,-2.02571,0.0127473,0.0537353,0.00569969,6.69944,0.188237,0.140732,1145000,2362
-2.59587,-2.15032,-2.01467,0.0162502,0.0483644,0.00245329,6.55413,0.187937,0.143557,1146000,2365
-2.55001,-2.15252,-2.03498,0.0063574,0.0528731,0.00934809,6.72982,0.18689,0.14247,1147000,2368
-2.44524,-2.17157,-2.01983,0.00580987,0.0466765,0.00240803,6.70393,0.188799,0.141064,1148000,2371
-2.57108,-2.15647,-2.03217,0.00236403,0.0648952,0.00184346,6.55215,0.18734,0.140959,1149000,2374
-2.50074,-2.18342,-2.05764,0.00543773,0.0543102,0.0137744,6.56974,0.188007,0.139546,1150000,2377
-2.41602,-2.1806,-2.0251,0.00518629,0.053311,0.011843,6.56947,0.191107,0.14493,1151000,2380
-2.52938,-2.16975,-2.01534,0.0108992,0.054604,0.00659247,6.66376,0.188071,0.141919,1152000,2383
-2.41056,-2.16244,-2.01362,0.0017945,0.0553213,0.00114405,6.7303,0.189566,0.141867,1153000,2386
-2.52986,-2.19865,-2.01796,0.0130081,0.0494388,0.0071501,6.65383,0.189687,0.141083,1154000,2389
-2.40307,-2.16146,-2.00194,0.00410989,0.0523045,0.00262101,6.57369,0.187837,0.141484,1155000,2392
-2.54693,-2.15,-2.01644,0.0109468,0.0481905,0.000330257,6.63935,0.189755,0.141477,1156000,2395
-2.48609,-2.18942,-2.0401,0.00154959,0.0535701,0.00268251,6.6373,0.19003,0.141296,1157000,2398
-2.41097,-2.14451,-2.01951,0.00830769,0.0516149,0.00479786,6.64633,0.187619,0.143728,1158000,2401
-2.45729,-2.1619,-2.04433,0.00175829,0.0575425,0.00309463,6.58173,0.188128,0.141753,1159000,2404
-2.44816,-2.17882,-2.0602,0.00272625,0.0552962,0.00182396,6.66243,0.189581,0.142081,1160000,2407
-2.44611,-2.16676,-2.02478,0.00941725,0.0552212,0.00703207,6.64858,0.18784,0.141757,1161000,2410
-2.38183,-2.1793,-1.99735,0.00357739,0.0597131,0.00570211,6.65831,0.189537,0.143028,1162000,2413
-2.47853,-2.18491,-2.04516,0.00888698,0.0515219,0.00915382,6.66657,0.191266,0.140864,1163000,2416
-2.54339,-2.17966,-2.03561,0.0140036,0.0437961,0.0002362,6.58782,0.186401,0.143025,1164000,2419
-2.44564,-2.14476,-1.97232,0.00377295,0.0553098,0.00182113,6.6812,0.188572,0.143464,1165000,2422
-2.45284,-2.16711,-2.00407,0.00667375,0.0430386,0.000263414,6.64017,0.187293,0.143619,1166000,2425
-2.61981,-2.14847,-1.99621,0.0158049,0.0498625,0.00247311,6.52095,0.186121,0.142547,1167000,2428
-2.51646,-2.13719,-2.03915,0.0120727,0.0469524,0.00895692,6.70022,0.188331,0.140539,1168000,2431
-2.49067,-2.15861,-2.02248,0.00222855,0.0594772,0.00118822,6.69648,0.189474,0.141457,1169000,2434
-2.47507,-2.16651,-2.00932,0.00402532,0.053699,0.00172556,6.61944,0.189942,0.14187,1170000,2437
-2.49314,-2.17294,-2.02982,0.00551072,0.0531406,0.024138,6.77166,0.189428,0.142456,1171000,2440
-2.50056,-2.15369,-2.02616,0.00428883,0.0561753,0.000370465,6.7738,0.188789,0.14208,1172000,2444
-2.42075,-2.20511,-2.0185,0.00775362,0.0400474,0.0178351,6.67743,0.189975,0.143254,1173000,2447
-2.43981,-2.16572,-2.00513,0.00234778,0.0570636,0.00284612,6.58867,0.188048,0.141799,1174000,2450
-2.46028,-2.16269,-2.02337,0.00926777,0.0522834,0.00937531,6.75653,0.18745,0.141713,1175000,2453
-2.47389,-2.15019,-2.0056,0.0112793,0.0504145,0.00144973,6.67972,0.186963,0.142374,1176000,2456
-2.49931,-2.17636,-2.01454,0.0101648,0.0538147,0.00196645,6.68666,0.18946,0.142686,1177000,2459
-2.42934,-2.15949,-2.02252,0.00649509,0.0502899,0.016597,6.61802,0.184496,0.143503,1178000,2462
-2.41519,-2.1776,-2.00087,0.00304012,0.0549866,0.00830041,6.59509,0.188672,0.144093,1179000,2465
-2.48955,-2.17048,-2.00783,0.00427154,0.0607018,0.00217742,6.7546,0.185079,0.143574,1180000,2468
-2.50748,-2.15814,-2.02147,0.00764495,0.0502326,0.0095813,6.67178,0.188191,0.143354,1181000,2471
-2.52135,-2.16904,-2.0589,0.00743913,0.0555144,0.00752584,6.77294,0.187338,0.141333,1182000,2474
-2.50993,-2.20242,-2.06379,0.00428663,0.0573283,0.0292458,6.59175,0.186689,0.139867,1183000,2477
-2.42852,-2.17917,-1.98835,0.00807557,0.0484052,0.000729339,6.60888,0.186024,0.142937,1184000,2480
-2.50089,-2.13441,-2.00877,0.0139801,0.0443175,0.000496153,6.66186,0.188213,0.142657,1185000,2483
-2.45407,-2.16797,-1.99812,0.00177181,0.0571749,0.00684041,6.69016,0.188071,0.144053,1186000,2486
-2.52314,-2.17907,-2.00886,0.0092617,0.05681,0.00634176,6.67278,0.188253,0.145757,1187000,2489
-2.4984,-2.15199,-2.01009,0.0113754,0.0494941,0.00551816,6.61021,0.186184,0.141782,1188000,2492
-2.56386,-2.16533,-2.0343,0.0140718,0.0516603,0.0102864,6.49063,0.18743,0.144265,1189000,2495
-2.42828,-2.151,-1.99273,0.00171184,0.0563728,0.0030801,6.62503,0.185892,0.142777,1190000,2498
-2.42042,-2.14054,-2.01706,0.00828349,0.0468834,0.00752669,6.63696,0.186263,0.144329,1191000,2501
-2.44783,-2.1605,-2.04909,0.00801879,0.0480286,0.00846572,6.67005,0.190492,0.142628,1192000,2504
-2.34728,-2.16822,-1.99429,0.0133247,0.041142,0.00214285,6.72905,0.18836,0.143096,1193000,2507
-2.41659,-2.15775,-2.04134,0.000671897,0.0570788,0.000790377,6.58356,0.188264,0.141414,1194000,2510
-2.37837,-2.1634,-2.03761,0.00341152,0.0506934,0.0142635,6.7171,0.187337,0.142156,1195000,2513
-2.47529,-2.19841,-2.03679,0.0049271,0.0659274,0.0139655,6.6858,0.188402,0.141816,1196000,2516
-2.43315,-2.15427,-2.03801,0.000835177,0.0508505,0.00448441,6.64685,0.185613,0.143897,1197000,2519
-2.46099,-2.15888,-2.03979,0.0057177,0.0592281,0.0187796,6.7356,0.18461,0.142811,1198000,2522
-2.45429,-2.16358,-2.00123,0.00977091,0.050278,0.00532513,6.54114,0.190061,0.144211,1199000,2525
-2.53403,-2.17497,-1.99989,0.00247362,0.0630881,0.00280116,6.69326,0.186792,0.140878,1200000,2528
-2.41849,-2.174,-2.00826,0.00110874,0.0582565,0.00668372,6.62567,0.187894,0.143476,1201000,2530
-2.39504,-2.17081,-1.99472,0.000286819,0.050703,0.00435833,6.69294,0.187179,0.143062,1202000,2533
-2.48973,-2.17962,-2.04771,0.00508705,0.0573942,0.00517509,6.78478,0.187473,0.141054,1203000,2536
-2.47146,-2.17489,-2.03871,0.00754131,0.0538074,0.0117229,6.62622,0.188425,0.140896,1204000,2539
-2.46948,-2.1648,-2.02996,0.00291398,0.0568625,0.00454832,6.56864,0.18908,0.139564,1205000,2542
-2.5202,-2.16742,-2.03236,0.006324,0.0580226,0.0122097,6.6693,0.188405,0.140386,1206000,2545
-2.48727,-2.15624,-2.00695,0.0080542,0.056085,0.00408163,6.60453,0.185722,0.143256,1207000,2548
-2.40873,-2.20513,-2.01094,0.00981726,0.0438436,0.00515853,6.5932,0.189234,0.13908,1208000,2551
-2.54931,-2.16483,-1.99257,0.00778508,0.0593442,0.00648422,6.59639,0.188393,0.143168,1209000,2554
-2.52792,-2.14312,-1.99665,0.0140263,0.053441,2.30601e-05,6.66296,0.189354,0.143075,1210000,2557
-2.45605,-2.16246,-1.98786,0.0066879,0.049841,0.00288706,6.62559,0.187691,0.143288,1211000,2559
-2.52973,-2.17543,-2.04126,0.00924784,0.0544691,0.0121721,6.59696,0.186927,0.141614,1212000,2561
-2.50226,-2.17875,-2.01155,0.0102067,0.0524169,0.00140205,6.72268,0.185483,0.143838,1213000,2563
-2.4946,-2.1682,-1.99913,0.00176115,0.0576624,0.0104404,6.64646,0.188189,0.144014,1214000,2565
-2.60548,-2.17175,-2.0138,0.0202517,0.0432222,0.00300373,6.67349,0.185941,0.143039,1215000,2567
-2.67111,-2.14763,-2.00688,0.0159032,0.0558854,0.00199081,6.68495,0.187203,0.143477,1216000,2569
-2.49115,-2.15762,-1.98933,0.00822939,0.0494787,0.00263234,6.70737,0.188618,0.143589,1217000,2571
-2.44749,-2.17432,-1.99041,0.00515903,0.04561,0.00686486,6.6221,0.185427,0.143523,1218000,2573
-2.54105,-2.17401,-2.00088,0.00997091,0.0646025,4.26511e-05,6.81909,0.188354,0.142457,1219000,2575
-2.43663,-2.15708,-2.00348,0.00299733,0.0590953,0.00238177,6.69343,0.186171,0.141525,1220000,2579
-2.32881,-2.15175,-2.02821,0.00260367,0.0484036,0.0042256,6.67516,0.186718,0.143744,1221000,2582
-2.55267,-2.18205,-2.02939,0.0145025,0.052684,0.0156065,6.77671,0.185536,0.14183,1222000,2584
-2.57109,-2.18026,-2.03331,0.0121374,0.0609287,0.00353139,6.72038,0.187712,0.140198,1223000,2586
-2.43237,-2.15954,-2.00188,0.00879336,0.0559636,0.00379737,6.67806,0.189185,0.142899,1224000,2588
-2.59372,-2.15856,-2.01326,0.016398,0.0538586,3.46303e-05,6.58675,0.189489,0.142069,1225000,2590
-2.54155,-2.19551,-2.04688,0.00232873,0.062088,0.0140387,6.72195,0.185296,0.141045,1226000,2592
-2.67891,-2.15354,-2.04668,0.00976019,0.0631135,0.0032796,6.76232,0.184478,0.142009,1227000,2594
-2.58532,-2.14642,-1.99516,0.0143779,0.0488362,0.0110124,6.62901,0.188667,0.143394,1228000,2596
-2.69189,-2.18839,-2.03691,0.011135,0.0628614,0.013484,6.59992,0.186067,0.139768,1229000,2598
-2.5473,-2.17683,-2.01854,0.0135951,0.0458485,0.0018769,6.78981,0.186005,0.142441,1230000,2600
-2.54785,-2.17262,-2.03619,0.0124363,0.0495428,0.00631172,6.6159,0.187384,0.142195,1231000,2602
-2.48853,-2.15134,-2.00415,0.00804587,0.0494019,0.00398919,6.6017,0.186896,0.142655,1232000,2604
-2.58734,-2.15382,-2.02194,0.0152947,0.052628,0.018031,6.62682,0.187897,0.144105,1233000,2606
-2.50114,-2.16796,-2.01838,0.000340627,0.0654093,0.00447214,6.62282,0.183542,0.14157,1234000,2608
-2.45753,-2.1236,-2.02056,0.0087813,0.0458339,0.00382651,6.61797,0.188,0.143876,1235000,2610
-2.67059,-2.17894,-2.04091,0.0175925,0.0505041,0.0193728,6.74675,0.187249,0.141783,1236000,2612
-2.54258,-2.18997,-2.04128,0.00851386,0.0563628,0.0128895,6.63415,0.18849,0.14016,1237000,2614
-2.51751,-2.17052,-1.97219,0.0147565,0.0450538,0.00244616,6.60868,0.187959,0.141306,1238000,2616
-2.48091,-2.1439,-1.99224,0.00831509,0.0529947,0.00433089,6.63545,0.186236,0.141613,1239000,2618
-2.38185,-2.14574,-1.99456,0.00277836,0.0508008,0.00190577,6.68238,0.189121,0.14447,1240000,2621
-2.51258,-2.14391,-2.00838,0.0177294,0.0474687,0.00185621,6.66821,0.187872,0.143502,1241000,2623
-2.42953,-2.13188,-2.01254,0.00679014,0.0481345,0.00102638,6.6809,0.186817,0.141857,1242000,2625
-2.5177,-2.14916,-2.01695,0.0127434,0.0474248,0.0100102,6.59203,0.186594,0.144784,1243000,2627
-2.45885,-2.17716,-2.00818,0.00359675,0.0510334,0.00280481,6.63375,0.189878,0.143064,1244000,2629
-2.6436,-2.15089,-2.0353,0.00700554,0.0697665,0.00705995,6.65601,0.186676,0.142697,1245000,2631
-2.52621,-2.1743,-2.01098,0.00969766,0.0518082,0.00431846,6.61779,0.186224,0.141532,1246000,2633
-2.63797,-2.15614,-2.03668,0.0114821,0.0622095,5.64833e-05,6.74324,0.186768,0.141454,1247000,2635
-2.55849,-2.13421,-2.00126,0.0137324,0.0427586,0.00155554,6.71005,0.188823,0.141886,1248000,2637
-2.55763,-2.15931,-2.0003,0.0153511,0.0494317,0.00312326,6.76785,0.186198,0.142211,1249000,2639
-2.45565,-2.13213,-1.9994,0.0139025,0.0453132,5.1213e-05,6.64872,0.187422,0.143392,1250000,2641
-2.54706,-2.14607,-2.03743,0.0174179,0.0478627,0.00826812,6.6241,0.187099,0.14259,1251000,2643
-2.52157,-2.18489,-2.03717,0.0131714,0.0407661,0.0149453,6.62791,0.185902,0.139824,1252000,2645
-2.50832,-2.17075,-2.02896,0.00615563,0.0570178,0.0047917,6.6649,0.18728,0.142072,1253000,2647
-2.41886,-2.17276,-2.03681,0.0108703,0.0468442,0.0035479,6.58206,0.185061,0.142321,1254000,2649
-2.51641,-2.16059,-2.00499,0.00696857,0.0575589,0.0017477,6.8144,0.185399,0.142866,1255000,2651
-2.46192,-2.13282,-1.99511,0.0105614,0.0536936,0.00286708,6.65047,0.186783,0.144087,1256000,2653
-2.63657,-2.15985,-2.01013,0.0266335,0.0342805,0.00345425,6.70291,0.185834,0.141079,1257000,2655
-2.43506,-2.16309,-1.99397,0.00325631,0.0517855,0.00260648,6.57648,0.185654,0.14322,1258000,2657
-2.58832,-2.15614,-2.0396,0.0101337,0.0556546,0.0173352,6.58763,0.186011,0.140725,1259000,2660
-2.48689,-2.16075,-2.01942,0.00625412,0.0514651,0.00831919,6.69024,0.187234,0.141366,1260000,2662
-2.46404,-2.1445,-2.0332,0.00892399,0.0490254,0.00733686,6.57669,0.188169,0.141377,1261000,2664
-2.63107,-2.18141,-1.99316,0.0151306,0.0532556,0.00989032,6.71127,0.188411,0.142664,1262000,2666
-2.444,-2.16205,-2.01479,0.00213011,0.0560082,0.000344495,6.62504,0.185379,0.140112,1263000,2668
-2.50592,-2.1717,-2.0298,0.00737616,0.0531607,0.00715926,6.74562,0.186149,0.142271,1264000,2670
-2.4315,-2.16623,-2.04348,0.00756277,0.0507974,0.0180154,6.58021,0.188252,0.140309,1265000,2672
-2.43171,-2.18085,-2.03616,0.00390371,0.0533166,0.00974761,6.70755,0.187937,0.139494,1266000,2674
-2.40881,-2.16814,-2.01361,0.00130775,0.0503838,0.0116332,6.57221,0.185588,0.142549,1267000,2676
-2.54761,-2.18722,-1.98537,0.0132856,0.0572027,0.0061715,6.51524,0.186637,0.141614,1268000,2678
-2.43184,-2.16978,-2.02237,0.00624741,0.047315,0.00496026,6.70383,0.190675,0.142379,1269000,2680
-2.53253,-2.18936,-2.02256,0.0124077,0.0481346,0.00463588,6.69815,0.18638,0.143697,1270000,2682
-2.399,-2.14535,-2.00569,0.00110506,0.0541102,0.00298543,6.65719,0.184728,0.144607,1271000,2684
-2.35607,-2.19517,-2.0066,0.000923512,0.0466942,0.00387473,6.69629,0.187776,0.142559,1272000,2686
-2.46309,-2.17241,-2.02021,0.00405022,0.0577227,0.00327717,6.65267,0.191664,0.142881,1273000,2688
-2.41409,-2.12824,-2.00957,0.000444403,0.0565668,0.00182736,6.70187,0.188257,0.144209,1274000,2690
-2.41791,-2.16229,-1.99494,0.0102895,0.0413494,0.0030826,6.67506,0.188985,0.142876,1275000,2692
-2.46832,-2.16637,-1.9948,0.00804777,0.0556048,0.00161617,6.56668,0.186474,0.144157,1276000,2694
-2.55858,-2.14666,-2.03842,0.0114872,0.0562649,0.00656816,6.60418,0.187933,0.141823,1277000,2696
-2.64743,-2.17411,-2.03275,0.0115194,0.0537933,0.0151156,6.66918,0.186043,0.141857,1278000,2698
-2.41701,-2.15333,-2.03489,0.000403208,0.0518571,0.00522531,6.64226,0.184201,0.142713,1279000,2701
-2.45982,-2.15235,-2.03585,0.000743714,0.0566995,8.8787e-05,6.67526,0.185311,0.141961,1280000,2703
-2.53103,-2.14259,-2.00255,0.00802262,0.0606707,0.00429801,6.68858,0.187453,0.142494,1281000,2705
-2.47056,-2.15095,-2.00232,0.00448562,0.0514234,0.00927277,6.57518,0.187547,0.144628,1282000,2707
-2.56995,-2.14123,-2.01122,0.0115973,0.0529352,0.00257138,6.72203,0.187524,0.144173,1283000,2709
-2.45165,-2.15687,-2.00327,0.00416699,0.0557229,0.00172009,6.73123,0.185847,0.144227,1284000,2711
-2.31224,-2.16759,-2.02379,0.000418083,0.0507824,0.01176,6.60695,0.187529,0.143119,1285000,2713
-2.4463,-2.17621,-2.05703,0.00118077,0.0641591,0.0197961,6.53815,0.185029,0.142109,1286000,2715
-2.37786,-2.18115,-2.01747,0.00368414,0.0463094,0.00874427,6.70467,0.187487,0.143334,1287000,2717
-2.56786,-2.18786,-2.02905,0.0159303,0.0485687,0.00421827,6.68312,0.185164,0.143392,1288000,2719
-2.32427,-2.14745,-2.01752,0.00130105,0.047709,0.011007,6.66079,0.187032,0.143246,1289000,2721
-2.42984,-2.13678,-1.97532,0.0172662,0.0348332,0.0020088,6.50666,0.188142,0.144152,1290000,2723
-2.56172,-2.18002,-2.01417,0.0183333,0.0466718,0.00138564,6.62745,0.188436,0.141644,1291000,2725
-2.46582,-2.17422,-2.01736,0.00545855,0.0515591,0.000896113,6.65636,0.184561,0.141561,1292000,2727
-2.50008,-2.185,-2.02261,0.00079924,0.0646118,0.00247561,6.64378,0.188555,0.140325,1293000,2729
-2.36897,-2.15509,-2.03146,0.00396957,0.0494355,0.00757782,6.69519,0.186457,0.142464,1294000,2731
-2.45764,-2.17005,-1.98359,0.00917985,0.0459921,0.000612768,6.65359,0.183274,0.143883,1295000,2733
-2.47435,-2.15028,-2.01934,0.00509105,0.0604209,0.00174584,6.52897,0.187796,0.142764,1296000,2735
-2.43519,-2.15102,-1.98818,0.00677897,0.0528082,0.00216642,6.58925,0.186961,0.145164,1297000,2737
-2.43695,-2.1772,-2.01515,0.00234634,0.0561059,0.0117506,6.58502,0.187611,0.141795,1298000,2739
