BetaP_SE_0, BetaP_SE_1, BetaP_SE_2, BetaP_SE_3, BetaP_SE_4, BetaP_SE_5, BetaP_SE_6, BetaP_SE_7, BetaP_SE_8, BetaP_SE_9, BetaP_RS_0, rho,gamma_ei,gamma_ir,P_RS_0, P_RS_1, P_RS_2, P_RS_3, P_RS_4, P_RS_5, P_RS_6, P_RS_7, P_RS_8, P_RS_9, P_RS_10, P_RS_11, P_RS_12, P_RS_13, P_RS_14, P_RS_15, P_RS_16, P_RS_17, P_RS_18, P_RS_19, P_RS_20, P_RS_21, P_RS_22, P_RS_23, P_RS_24, P_RS_25, P_RS_26, P_RS_27, P_RS_28, P_RS_29, P_RS_30, P_RS_31, P_RS_32, P_RS_33, P_RS_34, P_RS_35, P_RS_36, P_RS_37, P_RS_38, P_RS_39, P_RS_40, P_RS_41, P_RS_42, P_RS_43, P_RS_44, P_RS_45, P_RS_46, P_RS_47, P_RS_48, P_RS_49, P_RS_50, P_RS_51, P_RS_52, P_RS_53, P_RS_54, P_RS_55, P_RS_56, P_RS_57, P_RS_58, P_RS_59, P_RS_60, P_RS_61, P_RS_62, P_RS_63, Iteration,Time
-1.20088,-0.945016,-1.19161,-3.82444,-2.266,0.722462,-1.82478,0.421728,-1.92606,-0.921049,0,0.00872254,1.85975,0.13032,0.864665, 9.45876e-317, 1.99306e-316, 6.94997e-310, 2.122e-314, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.86352e-316, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.42291e-321, 1.42291e-321, 6.95015e-310, 5.1395e-317, 1.99349e-316, 6.94997e-310, 2.122e-314, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.86486e-316, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 10000,12
-1.19324,-0.929994,-1.08292,-4.25193,-2.15403,0.597161,-1.89727,0.369868,-2.25911,-0.791074,0,0.0070316,2.04507,0.120866,0.864665, 9.45876e-317, 1.99306e-316, 6.94997e-310, 2.122e-314, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.86352e-316, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.42291e-321, 1.42291e-321, 6.95015e-310, 5.1395e-317, 1.99349e-316, 6.94997e-310, 2.122e-314, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.86486e-316, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 11000,13
-1.1796,-0.904089,-1.1043,-4.1275,-2.29433,0.81219,-2.02698,0.182294,-1.82859,-1.16878,0,0.00847621,1.87243,0.119956,0.864665, 9.45876e-317, 1.99306e-316, 6.94997e-310, 2.122e-314, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.86352e-316, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.42291e-321, 1.42291e-321, 6.95015e-310, 5.1395e-317, 1.99349e-316, 6.94997e-310, 2.122e-314, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.86486e-316, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 12000,14
-1.19329,-0.928933,-1.22508,-3.97081,-2.14487,0.888779,-1.99621,0.295585,-1.83367,-1.0694,0,0.00931406,1.77544,0.120155,0.864665, 9.45876e-317, 1.99306e-316, 6.94997e-310, 2.122e-314, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.86352e-316, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.42291e-321, 1.42291e-321, 6.95015e-310, 5.1395e-317, 1.99349e-316, 6.94997e-310, 2.122e-314, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.86486e-316, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 13000,15
-1.12621,-0.787133,-1.11402,-4.29979,-2.27192,0.592048,-2.06751,0.406969,-2.29807,-0.968375,0,0.00845937,1.89106,0.123742,0.864665, 9.45876e-317, 1.99306e-316, 6.94997e-310, 2.122e-314, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.86352e-316, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.42291e-321, 1.42291e-321, 6.95015e-310, 5.1395e-317, 1.99349e-316, 6.94997e-310, 2.122e-314, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.86486e-316, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 14000,17
-0.958078,-0.605503,-0.911171,-4.66258,-2.53662,0.346969,-2.05749,0.0802965,-2.3665,-1.09539,0,0.00954393,1.87895,0.126142,0.864665, 9.45876e-317, 1.99306e-316, 6.94997e-310, 2.122e-314, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.86352e-316, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.42291e-321, 1.42291e-321, 6.95015e-310, 5.1395e-317, 1.99349e-316, 6.94997e-310, 2.122e-314, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.86486e-316, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 15000,18
-0.987821,-0.73735,-0.988456,-3.87217,-2.07995,0.408569,-2.12435,0.255971,-2.40676,-1.01786,0,0.00759902,1.809,0.121762,0.864665, 9.45876e-317, 1.99306e-316, 6.94997e-310, 2.122e-314, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.86352e-316, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.42291e-321, 1.42291e-321, 6.95015e-310, 5.1395e-317, 1.99349e-316, 6.94997e-310, 2.122e-314, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.86486e-316, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 16000,19
-1.0557,-0.752007,-1.0212,-3.38638,-2.3388,0.356087,-2.12895,0.222802,-2.22829,-0.968988,0,0.0100873,1.93783,0.124093,0.864665, 9.45876e-317, 1.99306e-316, 6.94997e-310, 2.122e-314, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.86352e-316, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.42291e-321, 1.42291e-321, 6.95015e-310, 5.1395e-317, 1.99349e-316, 6.94997e-310, 2.122e-314, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.86486e-316, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 17000,20
-0.995008,-0.817731,-1.01541,-4.29962,-1.81795,0.303829,-2.02291,0.395656,-2.63399,-0.750788,0,0.0113775,1.92065,0.128225,0.864665, 9.45876e-317, 1.99306e-316, 6.94997e-310, 2.122e-314, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.86352e-316, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.42291e-321, 1.42291e-321, 6.95015e-310, 5.1395e-317, 1.99349e-316, 6.94997e-310, 2.122e-314, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.86486e-316, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 18000,21
-0.721126,-0.462891,-0.732952,-5.29549,-2.3892,0.161465,-2.18623,0.175017,-3.1878,-0.762551,0,0.00917201,2.0191,0.12669,0.864665, 9.45876e-317, 1.99306e-316, 6.94997e-310, 2.122e-314, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.86352e-316, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.42291e-321, 1.42291e-321, 6.95015e-310, 5.1395e-317, 1.99349e-316, 6.94997e-310, 2.122e-314, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.86486e-316, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 19000,22
-1.1547,-0.893439,-1.15882,-5.24658,-1.8175,0.765622,-2.07341,0.505082,-2.15825,-0.78663,0,0.00863677,1.83376,0.131003,0.864665, 9.45876e-317, 1.99306e-316, 6.94997e-310, 2.122e-314, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.86352e-316, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.42291e-321, 1.42291e-321, 6.95015e-310, 5.1395e-317, 1.99349e-316, 6.94997e-310, 2.122e-314, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.86486e-316, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 20000,24
-1.63676,-1.26099,-1.52118,-5.13105,-2.16194,0.274319,-1.89338,0.126515,-2.81711,-0.10073,0,0.00939987,1.87173,0.0533317,0.864665, 9.45876e-317, 1.99306e-316, 6.94997e-310, 2.122e-314, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.86352e-316, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.42291e-321, 1.42291e-321, 6.95015e-310, 5.1395e-317, 1.99349e-316, 6.94997e-310, 2.122e-314, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.86486e-316, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 21000,48
-1.30053,-0.951299,-1.29505,-5.43644,-2.61439,0.0280983,-2.17596,-0.200946,-3.06356,-0.293537,0,0.00735084,1.80575,0.0557582,0.864665, 9.45876e-317, 1.99306e-316, 6.94997e-310, 2.122e-314, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.86352e-316, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.42291e-321, 1.42291e-321, 6.95015e-310, 5.1395e-317, 1.99349e-316, 6.94997e-310, 2.122e-314, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.86486e-316, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 22000,79
-1.04159,-0.653606,-0.973605,-5.85941,-3.13667,-0.145403,-2.65947,-0.29274,-3.64179,-0.680363,0,0.00830709,1.87949,0.0527062,0.864665, 9.45876e-317, 1.99306e-316, 6.94997e-310, 2.122e-314, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.86352e-316, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.42291e-321, 1.42291e-321, 6.95015e-310, 5.1395e-317, 1.99349e-316, 6.94997e-310, 2.122e-314, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.86486e-316, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 23000,111
-1.18489,-0.701582,-1.107,-5.64701,-2.74548,-0.412456,-2.25301,-0.26163,-3.69082,-0.461849,0,0.0111387,2.00931,0.0551877,0.864665, 9.45876e-317, 1.99306e-316, 6.94997e-310, 2.122e-314, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.86352e-316, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.42291e-321, 1.42291e-321, 6.95015e-310, 5.1395e-317, 1.99349e-316, 6.94997e-310, 2.122e-314, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.86486e-316, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 24000,142
-1.19389,-0.714131,-1.07088,-5.04672,-3.12654,-0.195098,-2.48183,-0.530339,-3.51491,-0.505473,0,0.010332,1.82,0.0459086,0.864665, 9.45876e-317, 1.99306e-316, 6.94997e-310, 2.122e-314, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.86352e-316, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.42291e-321, 1.42291e-321, 6.95015e-310, 5.1395e-317, 1.99349e-316, 6.94997e-310, 2.122e-314, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.86486e-316, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 25000,174
-1.07521,-0.699348,-1.0343,-5.28909,-2.97573,-0.341192,-2.62766,-0.237896,-3.73269,-0.505686,0,0.00975444,1.8414,0.0522108,0.864665, 9.45876e-317, 1.99306e-316, 6.94997e-310, 2.122e-314, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.86352e-316, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.42291e-321, 1.42291e-321, 6.95015e-310, 5.1395e-317, 1.99349e-316, 6.94997e-310, 2.122e-314, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.86486e-316, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 26000,205
-1.11337,-0.840446,-1.07668,-3.6578,-2.4367,-0.336141,-2.31117,0.0550388,-3.57131,-0.197783,0,0.0088736,1.82583,0.0645693,0.864665, 9.45876e-317, 1.99306e-316, 6.94997e-310, 2.122e-314, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.86352e-316, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.42291e-321, 1.42291e-321, 6.95015e-310, 5.1395e-317, 1.99349e-316, 6.94997e-310, 2.122e-314, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.86486e-316, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 27000,237
-1.64306,-1.21346,-1.53629,-4.20062,-3.08894,0.229262,-1.98655,-0.0614171,-2.75587,-0.32837,0,0.00792924,1.91033,0.0463218,0.864665, 9.45876e-317, 1.99306e-316, 6.94997e-310, 2.122e-314, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.86352e-316, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.42291e-321, 1.42291e-321, 6.95015e-310, 5.1395e-317, 1.99349e-316, 6.94997e-310, 2.122e-314, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.86486e-316, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 28000,268
-1.27599,-0.877953,-1.22113,-4.50555,-2.89363,0.0933433,-2.17519,-0.055715,-3.39599,-0.400511,0,0.00945514,1.87565,0.058258,0.864665, 9.45876e-317, 1.99306e-316, 6.94997e-310, 2.122e-314, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.86352e-316, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.42291e-321, 1.42291e-321, 6.95015e-310, 5.1395e-317, 1.99349e-316, 6.94997e-310, 2.122e-314, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.86486e-316, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 29000,300
