BetaP_SE_0, BetaP_SE_1, BetaP_SE_2, BetaP_SE_3, BetaP_SE_4, BetaP_SE_5, BetaP_SE_6, BetaP_SE_7, rho_0,phi,gamma_ei,gamma_ir,Iteration,Time
-2.83026,-1.92213,-1.729,0.00543231,-0.0796857,-0.374911,-0.313072,-1.2417,0.0879309,6.64343,0.186059,0.136801,3263000,9238
-2.94651,-1.87946,-1.70873,0.0131277,-0.155213,-0.38534,-0.242014,-1.34161,0.0933287,6.70846,0.185406,0.139808,3264000,9240
-3.10223,-2.0088,-1.81188,0.0416362,-0.0336874,-0.395237,0.175881,-1.43578,0.0936354,6.75786,0.184936,0.138159,3265000,9242
-3.19314,-1.96826,-1.80779,-0.0216989,-0.0454872,-0.4806,0.306361,-1.50834,0.097223,6.71604,0.187503,0.139107,3266000,9244
-2.79556,-1.90183,-1.71259,0.00124749,-0.133249,-0.457553,-0.0929942,-1.39422,0.0894113,6.72356,0.185956,0.138106,3267000,9246
-2.80313,-1.85878,-1.67886,-0.0262187,-0.190901,-0.40403,-0.325054,-1.31732,0.0862751,6.63975,0.181948,0.13813,3268000,9248
-2.97537,-1.96038,-1.76251,-0.111854,-0.0866885,-0.463673,0.119598,-1.39196,0.0950975,6.46345,0.185614,0.138231,3269000,9250
-2.95696,-1.97262,-1.80555,0.0446498,-0.136096,-0.375473,0.118795,-1.47163,0.0958408,6.67239,0.183587,0.139778,3270000,9253
-2.95487,-2.10734,-1.92424,0.1898,0.00919181,-0.140877,0.0999694,-1.23177,0.0837212,6.58883,0.183793,0.137258,3271000,9255
-3.18594,-2.31149,-2.16578,0.321076,0.284163,-0.19991,0.756125,-1.28176,0.0873027,6.68424,0.184844,0.136916,3272000,9257
-3.07053,-2.24308,-2.01301,0.268647,0.20425,-0.137014,0.407987,-1.17816,0.0832927,6.65941,0.185283,0.139065,3273000,9259
-3.04155,-2.2638,-2.03605,0.307958,0.191027,-0.132199,0.468098,-1.12642,0.078842,6.80287,0.183677,0.139735,3274000,9261
-2.88067,-2.03286,-1.86273,-0.0528758,0.0363557,-0.316924,0.286053,-1.51029,0.0834623,6.77499,0.184606,0.139878,3275000,9263
-2.88226,-2.00012,-1.7991,0.0465936,-0.0956754,-0.346007,0.048301,-1.42381,0.0912551,6.66365,0.185255,0.137309,3276000,9265
-2.84274,-1.98987,-1.81333,-0.052421,-0.018282,-0.349657,-0.0252948,-1.3493,0.0874057,6.62763,0.184756,0.137035,3277000,9267
-2.79198,-2.01836,-1.81499,0.0578933,0.00176486,-0.294323,0.10382,-1.30696,0.0776416,6.69876,0.183553,0.137962,3278000,9269
-2.85231,-1.97046,-1.78291,-0.102136,-0.00572796,-0.465621,0.188274,-1.52535,0.0902703,6.6577,0.183799,0.140498,3279000,9271
-2.8431,-1.7358,-1.57259,-0.247666,-0.279092,-0.561681,-0.418716,-1.41718,0.0965925,6.73436,0.183906,0.138349,3280000,9273
-2.42251,-1.61007,-1.44294,-0.403709,-0.397668,-0.659432,-0.569672,-1.47058,0.0767869,6.59854,0.182912,0.139008,3281000,9275
-2.56049,-1.66121,-1.45336,-0.271234,-0.410252,-0.511841,-0.610979,-1.49973,0.0861725,6.63078,0.182812,0.140127,3282000,9278
-2.32036,-1.43793,-1.29233,-0.365377,-0.70762,-0.592887,-0.990162,-1.57436,0.0878245,6.67982,0.18404,0.136996,3283000,9280
-2.08314,-1.21765,-1.04374,-0.555146,-0.887727,-0.718481,-1.82878,-1.46716,0.0888093,6.61632,0.181291,0.13923,3284000,9282
-2.19955,-1.35269,-1.21304,-0.444578,-0.680623,-0.704378,-1.42715,-1.37951,0.0859231,6.67845,0.185431,0.137754,3285000,9284
-2.34302,-1.44086,-1.28524,-0.362274,-0.595897,-0.711299,-1.03544,-1.4524,0.0898451,6.65194,0.185257,0.140676,3286000,9286
-2.47545,-1.53417,-1.37071,-0.274453,-0.58873,-0.508912,-0.966017,-1.49082,0.0821841,6.68279,0.184386,0.13913,3287000,9288
-2.47017,-1.54439,-1.3509,-0.330625,-0.527184,-0.628698,-0.898631,-1.51703,0.0856843,6.69676,0.183378,0.137333,3288000,9290
-2.42883,-1.56016,-1.37316,-0.415149,-0.494719,-0.628183,-0.799703,-1.46917,0.0859068,6.73215,0.178415,0.137866,3289000,9292
-2.38487,-1.32102,-1.16891,-0.59853,-0.745091,-0.814054,-1.1047,-1.68895,0.0932584,6.63001,0.184024,0.140314,3290000,9294
-2.37357,-1.46344,-1.29407,-0.518835,-0.595758,-0.712615,-0.994538,-1.52507,0.0902137,6.61368,0.183109,0.138596,3291000,9296
-2.38974,-1.47032,-1.28214,-0.316394,-0.615534,-0.657832,-1.13809,-1.44554,0.0918809,6.69289,0.1828,0.13996,3292000,9298
-2.38282,-1.46621,-1.30428,-0.288745,-0.6631,-0.552588,-1.24774,-1.38749,0.0838246,6.68722,0.18459,0.138671,3293000,9300
-2.25837,-1.48256,-1.33025,-0.127902,-0.704665,-0.533553,-1.26849,-1.31228,0.0845666,6.5861,0.185274,0.139759,3294000,9303
-2.34112,-1.38208,-1.23267,-0.493806,-0.704543,-0.737794,-1.10953,-1.59013,0.0897624,6.71831,0.185635,0.139087,3295000,9305
-2.34985,-1.29234,-1.11157,-0.617943,-0.866357,-0.780337,-1.28655,-1.75015,0.0928886,6.59709,0.185387,0.1381,3296000,9307
-2.22438,-1.28039,-1.12405,-0.478069,-0.863521,-0.630512,-1.56762,-1.53308,0.0908811,6.59954,0.185393,0.138643,3297000,9309
-2.31723,-1.37328,-1.17356,-0.305984,-0.798097,-0.627279,-1.5322,-1.47073,0.0941354,6.72202,0.182899,0.140307,3298000,9311
-2.36272,-1.54623,-1.36556,-0.441324,-0.507189,-0.596429,-0.888042,-1.42286,0.0848646,6.72029,0.185189,0.138413,3299000,9313
-2.51345,-1.58478,-1.39398,-0.348209,-0.479316,-0.578564,-0.819441,-1.52623,0.0896567,6.58127,0.18487,0.138208,3300000,9315
-2.82768,-1.68336,-1.5,-0.266253,-0.356543,-0.616071,-0.567397,-1.54504,0.102301,6.82469,0.184576,0.137821,3301000,9317
-2.78661,-1.9713,-1.78338,-0.0407997,-0.0950643,-0.325771,-0.0555111,-1.34828,0.0836804,6.6957,0.184289,0.138685,3302000,9319
-2.68606,-1.92834,-1.75583,0.0854983,-0.217381,-0.330401,-0.216617,-1.28265,0.0860895,6.63028,0.184263,0.139703,3303000,9321
-2.76179,-1.77553,-1.63431,0.128825,-0.422969,-0.342218,-0.502174,-1.28275,0.089548,6.65082,0.187475,0.138712,3304000,9323
-2.65172,-1.74357,-1.59118,-0.232683,-0.284839,-0.488731,-0.386744,-1.45328,0.0886589,6.66345,0.183846,0.13715,3305000,9325
-2.48894,-1.56728,-1.39164,-0.204098,-0.529572,-0.509517,-0.936367,-1.38614,0.0861981,6.70704,0.183992,0.139508,3306000,9328
-2.55491,-1.61612,-1.46165,-0.136143,-0.495047,-0.527255,-0.769371,-1.39551,0.0878298,6.67235,0.183062,0.136501,3307000,9330
-2.54139,-1.56707,-1.40111,-0.205205,-0.554914,-0.549194,-0.980706,-1.43651,0.0914819,6.57376,0.184324,0.137893,3308000,9332
-2.49025,-1.62858,-1.46445,-0.133386,-0.470739,-0.503244,-0.8341,-1.36587,0.0848104,6.71926,0.182657,0.139367,3309000,9334
-2.46544,-1.66577,-1.47028,-0.149295,-0.463729,-0.489074,-0.774214,-1.35892,0.0876336,6.56913,0.183968,0.138571,3310000,9336
-2.52009,-1.78876,-1.61341,0.0161398,-0.333973,-0.37224,-0.594968,-1.31448,0.0858032,6.68494,0.186029,0.138829,3311000,9338
-2.5552,-1.80613,-1.63999,0.00409159,-0.312057,-0.331555,-0.523249,-1.23281,0.0747297,6.70615,0.180781,0.138217,3312000,9340
-2.92103,-1.90576,-1.74412,0.112052,-0.19493,-0.358434,-0.185235,-1.35762,0.0901375,6.57113,0.181704,0.137336,3313000,9342
-2.69592,-1.79665,-1.64078,-0.0891412,-0.220615,-0.463226,-0.389164,-1.29076,0.0846646,6.67431,0.182616,0.138309,3314000,9344
-2.68654,-1.82895,-1.65338,-0.122341,-0.22649,-0.37166,-0.343022,-1.38003,0.0933938,6.63277,0.183802,0.137574,3315000,9346
-2.5778,-1.756,-1.62226,-0.181297,-0.286267,-0.390673,-0.581286,-1.32501,0.0817653,6.66971,0.179989,0.137292,3316000,9348
-2.62983,-1.75275,-1.5746,-0.140535,-0.289883,-0.53582,-0.389963,-1.4439,0.0840402,6.61878,0.182602,0.138261,3317000,9350
-2.45134,-1.57076,-1.43073,-0.381323,-0.45186,-0.555766,-0.794225,-1.49391,0.0847699,6.70527,0.182868,0.139612,3318000,9353
-2.54222,-1.54945,-1.4318,-0.366142,-0.487653,-0.591538,-0.853888,-1.34571,0.088434,6.63278,0.183735,0.138033,3319000,9355
-2.5539,-1.61576,-1.45882,-0.200926,-0.498144,-0.571292,-0.67424,-1.47592,0.0854243,6.70584,0.18161,0.139373,3320000,9357
-2.70062,-1.77476,-1.58695,-0.0103892,-0.384566,-0.381295,-0.514097,-1.37296,0.0896376,6.66149,0.18189,0.140683,3321000,9359
-2.36075,-1.53979,-1.38175,-0.249299,-0.611622,-0.535336,-1.00373,-1.37701,0.0872486,6.60615,0.185389,0.139628,3322000,9361
-2.4993,-1.66429,-1.47695,-0.154684,-0.343067,-0.602725,-0.829964,-1.35101,0.0922711,6.64504,0.183583,0.137956,3323000,9363
-2.4618,-1.54171,-1.41013,-0.2093,-0.603716,-0.478271,-1.10439,-1.3434,0.0945418,6.58017,0.182317,0.137047,3324000,9365
-2.57226,-1.57417,-1.43043,-0.250703,-0.550897,-0.549093,-0.87113,-1.44464,0.101832,6.8149,0.181633,0.136161,3325000,9367
-2.36009,-1.62342,-1.42496,-0.202159,-0.459667,-0.459892,-0.929594,-1.39806,0.075343,6.70714,0.182463,0.138913,3326000,9369
-2.53012,-1.60074,-1.41858,-0.369055,-0.394859,-0.660525,-0.71984,-1.40702,0.0841799,6.82879,0.1848,0.13675,3327000,9371
-2.70572,-1.57217,-1.41287,-0.233734,-0.626293,-0.523857,-0.821224,-1.51003,0.0928869,6.68776,0.182966,0.136506,3328000,9373
-2.50308,-1.45055,-1.31617,-0.447382,-0.592325,-0.762117,-0.810632,-1.63831,0.0966835,6.72575,0.184283,0.138162,3329000,9375
-2.54388,-1.62411,-1.47511,-0.234551,-0.434363,-0.647433,-0.684944,-1.29389,0.094161,6.74907,0.183501,0.138133,3330000,9378
-2.60247,-1.63164,-1.45619,-0.0889717,-0.50644,-0.495219,-0.832356,-1.2993,0.0839771,6.71322,0.183963,0.137915,3331000,9380
-2.44484,-1.53707,-1.37618,-0.332724,-0.509614,-0.619282,-0.921946,-1.4432,0.0903327,6.64217,0.185917,0.139849,3332000,9382
-2.52814,-1.62453,-1.47882,-0.268363,-0.443516,-0.551608,-0.784009,-1.36011,0.0908677,6.74591,0.182839,0.139663,3333000,9384
-2.65003,-1.62813,-1.43132,-0.361478,-0.449781,-0.603619,-0.610635,-1.49516,0.0923501,6.60015,0.183602,0.137503,3334000,9386
-2.76614,-1.74262,-1.59902,-0.16162,-0.292285,-0.539613,-0.432492,-1.38748,0.0955745,6.74641,0.184128,0.137643,3335000,9388
-2.5357,-1.72071,-1.54894,-0.172206,-0.325053,-0.461076,-0.565413,-1.39369,0.0826351,6.67236,0.184457,0.1412,3336000,9390
-2.56494,-1.69532,-1.51883,-0.228038,-0.301502,-0.58344,-0.501336,-1.43506,0.08371,6.74861,0.184937,0.139473,3337000,9392
-2.73864,-1.79724,-1.65086,-0.0262766,-0.263179,-0.508819,-0.23569,-1.45958,0.0890218,6.72903,0.18408,0.137938,3338000,9394
-2.68647,-1.82051,-1.65943,0.0157178,-0.231104,-0.419191,-0.494276,-1.20986,0.0846077,6.6123,0.181978,0.140281,3339000,9396
-2.60102,-1.68441,-1.53196,-0.0879377,-0.370352,-0.472362,-0.754957,-1.29026,0.0846616,6.70102,0.183784,0.139855,3340000,9398
-2.46118,-1.67296,-1.48246,-0.0492814,-0.419275,-0.466161,-0.80101,-1.23793,0.0790555,6.66641,0.182642,0.139704,3341000,9400
-2.50095,-1.69585,-1.54276,-0.227698,-0.345292,-0.469816,-0.691599,-1.40332,0.0820273,6.69977,0.183997,0.138776,3342000,9402
-2.43933,-1.62213,-1.4277,-0.138366,-0.471699,-0.402057,-1.09636,-1.24444,0.0826147,6.65642,0.183769,0.139561,3343000,9405
-2.49092,-1.51249,-1.37059,-0.402847,-0.567354,-0.677533,-0.751872,-1.48801,0.0874463,6.7183,0.184175,0.138584,3344000,9407
-2.55484,-1.7505,-1.56633,-0.106909,-0.269214,-0.467108,-0.597763,-1.25383,0.0887655,6.6359,0.183335,0.140638,3345000,9409
-2.61614,-1.75727,-1.57419,0.000620393,-0.364272,-0.339731,-0.763064,-1.28912,0.0823318,6.63999,0.184342,0.138965,3346000,9411
-2.54839,-1.77135,-1.61442,-0.0505241,-0.313863,-0.407846,-0.551144,-1.2821,0.0807804,6.71657,0.185669,0.138142,3347000,9413
-2.62119,-1.68724,-1.54142,-0.212668,-0.366444,-0.568849,-0.5064,-1.41607,0.084695,6.70854,0.182862,0.138133,3348000,9415
-2.54916,-1.63166,-1.45835,-0.376172,-0.470185,-0.663901,-0.475199,-1.56258,0.0952181,6.66008,0.184131,0.139946,3349000,9417
-2.39305,-1.60118,-1.36133,-0.283967,-0.458499,-0.608635,-0.8168,-1.35625,0.0816227,6.65924,0.185487,0.140139,3350000,9419
-2.52651,-1.63515,-1.45488,-0.222336,-0.43128,-0.582436,-0.574639,-1.39916,0.0829115,6.62664,0.186062,0.140389,3351000,9421
-2.59609,-1.63678,-1.43946,-0.303089,-0.405127,-0.62662,-0.69476,-1.4189,0.0910714,6.62315,0.184836,0.137026,3352000,9423
-2.40852,-1.57992,-1.42388,-0.39896,-0.409938,-0.621591,-0.654877,-1.48099,0.0771898,6.73323,0.186249,0.139479,3353000,9425
-2.39671,-1.58167,-1.4375,-0.200762,-0.533966,-0.403579,-1.02008,-1.32858,0.0834389,6.67691,0.184401,0.139942,3354000,9427
-2.54947,-1.68019,-1.53064,-0.0379536,-0.451294,-0.444139,-0.814612,-1.26167,0.0929768,6.69496,0.185559,0.137004,3355000,9430
-2.60127,-1.71009,-1.54895,-0.234081,-0.323249,-0.555852,-0.504389,-1.40769,0.0880334,6.67665,0.183237,0.137222,3356000,9432
-2.71291,-1.68012,-1.51774,-0.290534,-0.367244,-0.620549,-0.310669,-1.60278,0.0902956,6.71252,0.188304,0.138354,3357000,9434
-2.53552,-1.6882,-1.51902,-0.186584,-0.381967,-0.533093,-0.741594,-1.26588,0.0829624,6.82176,0.183937,0.13855,3358000,9436
-2.58058,-1.65917,-1.50425,-0.114569,-0.465701,-0.479656,-0.673599,-1.39988,0.0879172,6.70284,0.184675,0.140536,3359000,9438
-2.7142,-1.7603,-1.58105,-0.281711,-0.31974,-0.558697,-0.170736,-1.57892,0.0919684,6.5376,0.184377,0.137414,3360000,9440
-2.80399,-1.90027,-1.72459,0.0814139,-0.165386,-0.415875,-0.165075,-1.25165,0.0927389,6.74278,0.185607,0.139361,3361000,9442
-2.78043,-1.8892,-1.74814,0.0458575,-0.217867,-0.345725,-0.168448,-1.37699,0.0841865,6.68856,0.181455,0.138577,3362000,9444
-2.72199,-1.9069,-1.69359,0.215785,-0.270129,-0.282973,-0.331489,-1.31407,0.0778456,6.69894,0.185535,0.138376,3363000,9446
-2.70255,-1.64411,-1.4619,-0.303737,-0.43319,-0.542517,-0.554373,-1.51383,0.0891671,6.82121,0.18238,0.137947,3364000,9448
-2.66197,-1.81389,-1.64546,-0.0104041,-0.244537,-0.303446,-0.582644,-1.20417,0.0822054,6.59551,0.183719,0.139513,3365000,9450
-2.92739,-1.97948,-1.79379,0.0909632,-0.139302,-0.28462,-0.120413,-1.33251,0.0951724,6.64072,0.181329,0.137932,3366000,9452
-2.53353,-1.71442,-1.55154,-0.0074579,-0.373295,-0.41475,-0.641874,-1.3656,0.0825956,6.68378,0.184988,0.139902,3367000,9454
-2.59724,-1.72713,-1.56784,-0.104169,-0.399804,-0.421184,-0.601873,-1.34967,0.0876436,6.63765,0.184715,0.138963,3368000,9457
-2.6783,-1.90413,-1.75559,-0.0153189,-0.1502,-0.314427,-0.277129,-1.30205,0.0834534,6.622,0.182432,0.139487,3369000,9459
-2.70838,-1.94281,-1.79018,0.170997,-0.144871,-0.267529,-0.25031,-1.2358,0.079369,6.63088,0.185524,0.136471,3370000,9461
-2.74407,-1.89805,-1.71392,0.0759833,-0.230554,-0.251961,-0.3593,-1.40105,0.0873771,6.6261,0.18243,0.136743,3371000,9463
-2.95873,-1.85722,-1.7053,-0.127903,-0.215491,-0.444691,-0.0454193,-1.59364,0.095274,6.65141,0.184906,0.135904,3372000,9465
-2.81944,-1.88704,-1.73866,0.0974693,-0.223891,-0.358859,-0.0823914,-1.4817,0.0881958,6.68298,0.185182,0.139059,3373000,9467
-2.90975,-2.16394,-1.9699,0.342727,0.0555449,-0.148698,0.154556,-1.27917,0.0783148,6.68039,0.18479,0.136776,3374000,9469
-2.94231,-1.99337,-1.83515,0.147127,-0.133074,-0.23049,-0.016943,-1.37033,0.0853302,6.63904,0.181986,0.139707,3375000,9471
-2.69981,-1.82142,-1.66645,-0.0690059,-0.293092,-0.348813,-0.438756,-1.34522,0.0829689,6.73263,0.182458,0.137924,3376000,9473
-2.67758,-1.65123,-1.51731,-0.105548,-0.503337,-0.389579,-0.733408,-1.43589,0.08806,6.60387,0.184281,0.137612,3377000,9475
-2.64624,-1.87948,-1.6995,0.109556,-0.317414,-0.223558,-0.505759,-1.32699,0.088233,6.61608,0.185473,0.138199,3378000,9477
-2.66044,-1.76083,-1.60845,-0.0422044,-0.323975,-0.365635,-0.57426,-1.41625,0.0893515,6.56125,0.183031,0.13936,3379000,9479
-2.69785,-1.6965,-1.51788,-0.176695,-0.363272,-0.586207,-0.495714,-1.50682,0.0903195,6.61653,0.18327,0.13817,3380000,9482
-2.44659,-1.66875,-1.47836,-0.21748,-0.333345,-0.473598,-0.900103,-1.20936,0.0862423,6.58796,0.182871,0.143234,3381000,9484
-2.51095,-1.65865,-1.49689,-0.288189,-0.395037,-0.502917,-0.582955,-1.46675,0.0822786,6.75612,0.183946,0.138606,3382000,9486
-2.49836,-1.49032,-1.33784,-0.393314,-0.49252,-0.693815,-0.861323,-1.51823,0.0895716,6.61861,0.182438,0.138624,3383000,9488
-2.37366,-1.60633,-1.41633,-0.207953,-0.496764,-0.513969,-0.914165,-1.44916,0.0805851,6.66274,0.18444,0.138806,3384000,9490
-2.28572,-1.42217,-1.24623,-0.399551,-0.629595,-0.617813,-1.37816,-1.38798,0.0872023,6.70124,0.182951,0.140085,3385000,9492
-2.44241,-1.49378,-1.33221,-0.244399,-0.604001,-0.564031,-1.12034,-1.4456,0.0840863,6.56265,0.18404,0.138832,3386000,9494
-2.57893,-1.34813,-1.19585,-0.489284,-0.699962,-0.808583,-1.1226,-1.61261,0.101845,6.79439,0.181848,0.138294,3387000,9496
-2.51793,-1.32244,-1.17224,-0.619015,-0.728455,-0.852117,-1.05993,-1.71531,0.0930503,6.63121,0.183469,0.139175,3388000,9498
-2.45284,-1.45388,-1.2719,-0.45908,-0.594962,-0.698682,-1.064,-1.48381,0.0943256,6.60498,0.179944,0.137774,3389000,9500
-2.39148,-1.3106,-1.1429,-0.467621,-0.791054,-0.751604,-1.34674,-1.62426,0.0965451,6.71343,0.180466,0.138141,3390000,9502
-2.21745,-1.15146,-0.982083,-0.641393,-0.919147,-0.743852,-1.9712,-1.46165,0.0911034,6.55883,0.184544,0.138362,3391000,9504
-1.85395,-1.06983,-0.903597,-0.587127,-1.02381,-0.734663,-2.19196,-1.3406,0.0724944,6.76312,0.182046,0.139,3392000,9507
-2.15355,-1.34135,-1.15741,-0.461433,-0.769053,-0.629019,-1.52973,-1.39654,0.0848755,6.7075,0.181204,0.137193,3393000,9509
-2.20825,-1.19249,-1.01318,-0.62409,-0.875361,-0.829585,-1.73974,-1.5286,0.0901527,6.69277,0.180235,0.139904,3394000,9511
-2.3158,-1.31034,-1.17565,-0.502052,-0.72895,-0.782896,-1.34367,-1.54355,0.0963363,6.58815,0.180712,0.137862,3395000,9513
-2.35511,-1.406,-1.25681,-0.450148,-0.67457,-0.744231,-1.11373,-1.60504,0.0889951,6.80977,0.180695,0.137672,3396000,9515
-2.24518,-1.35911,-1.15201,-0.481321,-0.7207,-0.731909,-1.38041,-1.52614,0.0854736,6.65837,0.184806,0.139289,3397000,9517
-2.23211,-1.28824,-1.1145,-0.427069,-0.852616,-0.697757,-1.55435,-1.5519,0.0916954,6.60575,0.182249,0.1383,3398000,9519
-2.25939,-1.40597,-1.21844,-0.334266,-0.747446,-0.573246,-1.36929,-1.53321,0.0912886,6.77821,0.180975,0.140195,3399000,9521
-2.44246,-1.43503,-1.28872,-0.501808,-0.650051,-0.69681,-1.07035,-1.49164,0.0958885,6.65541,0.18441,0.138313,3400000,9523
-2.40202,-1.53489,-1.35414,-0.368257,-0.551318,-0.64065,-0.948181,-1.478,0.0873816,6.64851,0.182834,0.137606,3401000,9525
-2.46781,-1.50143,-1.32501,-0.410268,-0.552204,-0.619399,-1.06915,-1.41562,0.0883331,6.70013,0.182394,0.139141,3402000,9527
-2.31764,-1.48561,-1.33116,-0.347698,-0.599824,-0.620578,-0.935004,-1.57077,0.0867643,6.6487,0.180917,0.14067,3403000,9529
-2.17409,-1.35906,-1.16581,-0.467801,-0.744303,-0.617044,-1.42636,-1.53756,0.0850454,6.58868,0.181682,0.137817,3404000,9532
-2.36298,-1.48029,-1.26241,-0.404536,-0.625927,-0.633573,-1.21448,-1.39555,0.0857906,6.66347,0.184388,0.139355,3405000,9534
-2.37596,-1.51182,-1.35895,-0.300456,-0.553539,-0.528778,-1.19196,-1.34977,0.0890602,6.66329,0.183522,0.140027,3406000,9536
-2.19719,-1.36877,-1.21085,-0.385388,-0.739616,-0.617928,-1.42648,-1.45388,0.085409,6.63626,0.183698,0.140581,3407000,9538
-2.27517,-1.36881,-1.20712,-0.407538,-0.749006,-0.728925,-1.30594,-1.44822,0.0854478,6.75521,0.182942,0.140211,3408000,9540
-2.20824,-1.33726,-1.19326,-0.454478,-0.73604,-0.694751,-1.42889,-1.49027,0.0819455,6.79611,0.181522,0.138726,3409000,9542
-2.25989,-1.39128,-1.24863,-0.421175,-0.681354,-0.634697,-1.28321,-1.48636,0.0825405,6.70063,0.180559,0.140042,3410000,9544
-2.37659,-1.56331,-1.38735,-0.354813,-0.497595,-0.578185,-0.811443,-1.56366,0.0896248,6.6561,0.18124,0.141014,3411000,9546
-2.68163,-1.83706,-1.65818,0.0118986,-0.219749,-0.384068,-0.402894,-1.31105,0.0853088,6.64718,0.180534,0.139205,3412000,9548
-2.64304,-1.6455,-1.45795,-0.267909,-0.470134,-0.554041,-0.601688,-1.53662,0.0961281,6.60999,0.17958,0.136463,3413000,9550
-2.7266,-1.80836,-1.61087,-0.057292,-0.264745,-0.468254,-0.423985,-1.37845,0.0871236,6.80227,0.182713,0.137611,3414000,9552
-2.48402,-1.786,-1.65874,0.0241714,-0.247542,-0.353002,-0.637402,-1.0941,0.0719394,6.84835,0.182305,0.138581,3415000,9554
-2.43513,-1.67813,-1.49744,-0.158027,-0.405356,-0.464789,-0.814564,-1.30344,0.0848405,6.54688,0.178671,0.141393,3416000,9556
-2.4933,-1.58578,-1.37146,-0.349661,-0.470653,-0.63181,-0.821958,-1.44553,0.0924006,6.70476,0.186368,0.13931,3417000,9559
-2.38808,-1.44194,-1.2402,-0.437898,-0.628957,-0.726733,-1.11004,-1.47885,0.0927828,6.62697,0.182061,0.139169,3418000,9561
-2.31907,-1.49109,-1.30088,-0.422483,-0.590177,-0.622375,-1.10333,-1.37644,0.0869482,6.70389,0.183441,0.139432,3419000,9563
-2.10728,-1.393,-1.19765,-0.438258,-0.671277,-0.618194,-1.43655,-1.3258,0.0782515,6.74072,0.182495,0.14023,3420000,9565
-2.11735,-1.3328,-1.1629,-0.461967,-0.794459,-0.604487,-1.6352,-1.37842,0.0842,6.71423,0.183371,0.13856,3421000,9567
-2.20675,-1.31338,-1.22141,-0.423554,-0.755447,-0.70748,-1.42185,-1.36167,0.0897365,6.68135,0.178515,0.138385,3422000,9569
-2.41405,-1.35962,-1.13955,-0.595733,-0.739237,-0.776419,-1.18452,-1.68649,0.0869623,6.62838,0.182014,0.137914,3423000,9571
-2.31327,-1.25276,-1.09922,-0.746842,-0.75741,-0.894393,-1.28933,-1.71154,0.0874194,6.86467,0.184371,0.136972,3424000,9573
-2.24449,-1.31432,-1.12237,-0.62116,-0.770338,-0.879142,-1.18063,-1.6044,0.0898934,6.61033,0.183488,0.138241,3425000,9575
-2.27565,-1.35369,-1.13869,-0.530003,-0.766639,-0.655303,-1.43908,-1.44406,0.0818904,6.64313,0.18205,0.141118,3426000,9577
-2.42823,-1.34572,-1.19658,-0.532534,-0.731793,-0.675267,-1.30687,-1.57393,0.0886536,6.66777,0.182349,0.139595,3427000,9579
-2.3397,-1.44399,-1.25524,-0.378432,-0.668914,-0.610069,-1.40092,-1.35158,0.0891279,6.59366,0.181352,0.13794,3428000,9581
-2.3606,-1.5217,-1.35798,-0.382908,-0.540168,-0.693316,-0.897167,-1.42961,0.0853426,6.61051,0.181229,0.138293,3429000,9584
-2.34197,-1.4022,-1.24482,-0.381805,-0.678337,-0.624941,-1.29122,-1.33485,0.0856693,6.64442,0.182823,0.138532,3430000,9586
-2.38337,-1.63066,-1.47084,-0.243897,-0.41277,-0.521679,-0.816844,-1.31431,0.0844459,6.69434,0.185239,0.14043,3431000,9588
-2.55911,-1.60426,-1.43202,-0.193662,-0.450092,-0.569481,-0.748904,-1.3848,0.0823918,6.76464,0.183393,0.140578,3432000,9590
-2.69256,-1.69532,-1.52519,-0.216884,-0.370979,-0.521963,-0.453757,-1.49095,0.0901145,6.6271,0.182402,0.139515,3433000,9592
-2.53287,-1.61742,-1.43543,-0.207993,-0.484653,-0.585063,-0.636545,-1.51541,0.0883676,6.80058,0.180732,0.139678,3434000,9594
-2.57246,-1.54118,-1.35897,-0.296951,-0.568464,-0.577776,-0.977702,-1.49968,0.0932343,6.63539,0.18163,0.13797,3435000,9596
-2.49969,-1.52768,-1.39717,-0.279115,-0.563584,-0.556094,-0.880464,-1.637,0.0906793,6.58175,0.180921,0.139672,3436000,9598
-2.72676,-1.72428,-1.51213,-0.293134,-0.344282,-0.566174,-0.368659,-1.59217,0.0896078,6.68471,0.185243,0.138026,3437000,9600
-2.63891,-1.67082,-1.52338,-0.211586,-0.375553,-0.573669,-0.583698,-1.41332,0.0901713,6.65308,0.182773,0.140675,3438000,9602
-2.56768,-1.58423,-1.42986,-0.241714,-0.512852,-0.542416,-0.780512,-1.52821,0.0903803,6.64288,0.181524,0.137503,3439000,9604
-2.80982,-1.78384,-1.5954,-0.0355534,-0.356966,-0.441745,-0.320712,-1.55094,0.0971548,6.66119,0.180043,0.13869,3440000,9606
-2.67886,-1.68094,-1.55341,-0.0255712,-0.399501,-0.504143,-0.597034,-1.40603,0.0923607,6.6312,0.181278,0.139948,3441000,9609
-2.78005,-1.8883,-1.72713,0.0389014,-0.201906,-0.387829,-0.191742,-1.36716,0.0854673,6.75359,0.181375,0.139408,3442000,9611
-2.68211,-1.79315,-1.63166,-0.21731,-0.312487,-0.471856,-0.275006,-1.43325,0.0893874,6.71626,0.179855,0.13682,3443000,9613
-2.53653,-1.74646,-1.53441,-0.0653617,-0.37937,-0.429796,-0.601236,-1.28138,0.0847916,6.6575,0.182017,0.135923,3444000,9615
