BetaP_SE_0, BetaP_SE_1, BetaP_SE_2, BetaP_SE_3, BetaP_SE_4, BetaP_SE_5, BetaP_SE_6, BetaP_SE_7, rho_0,phi,gamma_ei,gamma_ir,Iteration,Time
-2.77889,-1.80642,-1.58458,-0.101569,-0.272777,-0.46543,-0.402059,-1.44125,0.0949197,6.68364,0.183925,0.138836,1944000,5445
-2.84518,-1.66934,-1.55361,-0.0528561,-0.471512,-0.480775,-0.492897,-1.53915,0.0991833,6.564,0.182699,0.139256,1945000,5448
-2.47958,-1.51343,-1.33879,-0.231993,-0.611568,-0.548573,-0.968616,-1.51754,0.0856296,6.71433,0.182251,0.138788,1946000,5451
-2.48616,-1.5135,-1.37453,-0.23404,-0.568267,-0.571486,-0.917534,-1.4805,0.0854973,6.73681,0.185873,0.141258,1947000,5454
-2.321,-1.46723,-1.30608,-0.30445,-0.647091,-0.498046,-1.33629,-1.40241,0.0819988,6.60126,0.185624,0.140376,1948000,5457
-2.62702,-1.54549,-1.41437,-0.358068,-0.474509,-0.6196,-0.655576,-1.6636,0.0909597,6.63709,0.184002,0.137211,1949000,5460
-2.44671,-1.39402,-1.22004,-0.380285,-0.754174,-0.685605,-1.12134,-1.58057,0.0952488,6.73529,0.183892,0.138917,1950000,5463
-2.55539,-1.48969,-1.32706,-0.334704,-0.619467,-0.588806,-1.0334,-1.55316,0.0938885,6.61882,0.183177,0.137173,1951000,5466
-2.30292,-1.42946,-1.28418,-0.201434,-0.708638,-0.461945,-1.56641,-1.34648,0.092135,6.74111,0.184448,0.13858,1952000,5469
-2.37726,-1.40509,-1.20172,-0.372575,-0.701728,-0.644758,-1.47224,-1.40531,0.0898221,6.72773,0.181678,0.138309,1953000,5472
-2.39164,-1.35755,-1.17174,-0.475177,-0.741517,-0.657702,-1.30323,-1.68002,0.0909132,6.72884,0.182036,0.140877,1954000,5475
-2.26088,-1.27095,-1.13076,-0.58136,-0.817427,-0.763469,-1.50247,-1.61718,0.0934701,6.6793,0.183894,0.139556,1955000,5477
-2.39846,-1.47802,-1.32762,-0.290512,-0.678195,-0.498408,-1.28483,-1.44067,0.089452,6.57551,0.185978,0.13801,1956000,5479
-2.27516,-1.34613,-1.21551,-0.386777,-0.84569,-0.561672,-1.38051,-1.6378,0.0869191,6.75235,0.183498,0.140248,1957000,5482
-2.30941,-1.37558,-1.22948,-0.413185,-0.678528,-0.670348,-1.23588,-1.53177,0.0875554,6.68052,0.184189,0.139475,1958000,5484
-2.4649,-1.55399,-1.40265,-0.404693,-0.471917,-0.591218,-0.820433,-1.55775,0.0886867,6.64614,0.18235,0.138591,1959000,5486
-2.38381,-1.53613,-1.41624,-0.202174,-0.597097,-0.453795,-1.09984,-1.47032,0.08215,6.72997,0.186979,0.137348,1960000,5489
-2.39572,-1.4492,-1.28454,-0.279979,-0.694414,-0.500139,-1.40224,-1.51862,0.083564,6.59384,0.1841,0.137306,1961000,5493
-2.4015,-1.4816,-1.32671,-0.264606,-0.729132,-0.556489,-1.15801,-1.5388,0.0999342,6.58403,0.183096,0.139589,1962000,5496
-2.4671,-1.39457,-1.2399,-0.397063,-0.682442,-0.635567,-1.29169,-1.47291,0.0878804,6.73988,0.180156,0.136628,1963000,5499
-2.43484,-1.32324,-1.1806,-0.587319,-0.714261,-0.792732,-1.14282,-1.79829,0.0918578,6.66272,0.186358,0.140239,1964000,5502
-2.38408,-1.23487,-1.04958,-0.674446,-0.83337,-0.902106,-1.31681,-1.7624,0.0975768,6.56467,0.184435,0.139151,1965000,5505
-2.29802,-1.30716,-1.13767,-0.694186,-0.72887,-0.785447,-1.31566,-1.6543,0.0948983,6.69345,0.182126,0.138739,1966000,5508
-2.46994,-1.47472,-1.30144,-0.363366,-0.53292,-0.653342,-1.07273,-1.50015,0.0878069,6.65738,0.183595,0.138021,1967000,5511
-2.51378,-1.78024,-1.64488,0.0152853,-0.348675,-0.290927,-0.678964,-1.20791,0.075987,6.84059,0.182272,0.136186,1968000,5514
-2.81208,-1.63201,-1.48044,-0.244239,-0.51772,-0.503767,-0.626012,-1.52486,0.0973156,6.70037,0.181268,0.13715,1969000,5516
-2.47897,-1.58176,-1.39652,-0.252372,-0.526887,-0.515403,-0.82127,-1.54135,0.0850433,6.61751,0.185755,0.140541,1970000,5519
-2.46882,-1.46089,-1.26138,-0.46922,-0.61276,-0.646591,-1.1113,-1.45365,0.0971788,6.65527,0.185078,0.140592,1971000,5522
-2.7338,-1.73962,-1.56338,-0.176389,-0.33628,-0.496486,-0.59745,-1.35725,0.0924068,6.66403,0.18335,0.137327,1972000,5525
-2.60107,-1.54327,-1.42707,-0.318382,-0.450323,-0.728223,-0.732577,-1.46773,0.0967931,6.65845,0.185407,0.138086,1973000,5528
-2.77963,-1.7154,-1.56239,-0.241103,-0.369531,-0.553231,-0.457331,-1.50078,0.0966043,6.61169,0.185445,0.136078,1974000,5531
-2.65239,-1.68097,-1.55071,-0.0885153,-0.421823,-0.470869,-0.586852,-1.40809,0.0945792,6.73056,0.183478,0.13916,1975000,5534
-2.5259,-1.54403,-1.38448,-0.454747,-0.516281,-0.640784,-0.813968,-1.5527,0.0936832,6.68006,0.17899,0.138041,1976000,5536
-2.53506,-1.50413,-1.36836,-0.429468,-0.596219,-0.721976,-0.665752,-1.62527,0.0922902,6.64436,0.182922,0.137074,1977000,5539
-2.50784,-1.55841,-1.42078,-0.272236,-0.529148,-0.589669,-0.799982,-1.50944,0.0881905,6.58151,0.18121,0.138948,1978000,5542
-2.63473,-1.7449,-1.56473,-0.264817,-0.272378,-0.500563,-0.544376,-1.37045,0.0854187,6.57691,0.183433,0.138928,1979000,5546
-2.6871,-1.84566,-1.67558,-0.100567,-0.19474,-0.392626,-0.35193,-1.38947,0.0846951,6.6053,0.184335,0.139385,1980000,5549
-2.60664,-1.80427,-1.6747,-0.0620878,-0.240547,-0.42991,-0.312683,-1.3732,0.0778001,6.69122,0.186361,0.13928,1981000,5551
-2.79765,-1.95388,-1.80193,0.000265344,-0.0675925,-0.333521,-0.144099,-1.26583,0.0832822,6.62182,0.181089,0.138375,1982000,5554
-2.86855,-2.03122,-1.90366,0.370968,-0.110395,-0.175085,-0.0825488,-1.25399,0.0831332,6.61919,0.182816,0.137898,1983000,5556
-2.95982,-1.88856,-1.75651,0.151114,-0.200922,-0.441175,-0.0391396,-1.40429,0.0938443,6.77824,0.18551,0.137833,1984000,5559
-2.7396,-1.78831,-1.6204,-0.199884,-0.248248,-0.453675,-0.423518,-1.39438,0.0906602,6.70831,0.186169,0.137232,1985000,5562
-2.75573,-1.80925,-1.66479,-0.129728,-0.212578,-0.484743,-0.109213,-1.51179,0.0896724,6.76768,0.184362,0.138617,1986000,5565
-2.64568,-1.84384,-1.63981,-0.0755032,-0.243417,-0.412093,-0.23193,-1.41381,0.0821354,6.61039,0.18551,0.139771,1987000,5567
-2.54414,-1.70555,-1.54266,-0.0599052,-0.385561,-0.447936,-0.77413,-1.3922,0.0868007,6.54604,0.184017,0.139,1988000,5570
-2.65929,-1.75005,-1.56558,-0.209425,-0.281922,-0.462034,-0.49491,-1.48069,0.0880656,6.6254,0.184116,0.137715,1989000,5572
-2.65951,-1.60854,-1.44861,-0.259047,-0.445362,-0.50059,-0.85434,-1.4405,0.088817,6.62309,0.18099,0.139695,1990000,5574
-2.59367,-1.65923,-1.47614,-0.192488,-0.469767,-0.52028,-0.68541,-1.42341,0.0868977,6.71488,0.184094,0.138421,1991000,5576
-2.78832,-1.75532,-1.61317,-0.171291,-0.336618,-0.496286,-0.334656,-1.54471,0.0899789,6.71235,0.181745,0.137666,1992000,5579
-2.79656,-1.83888,-1.69427,-0.0235173,-0.249683,-0.375064,-0.237485,-1.46071,0.0913409,6.64062,0.186509,0.138012,1993000,5582
-2.65785,-1.73068,-1.53252,-0.244596,-0.323605,-0.547447,-0.42169,-1.50957,0.0892816,6.81988,0.187073,0.137344,1994000,5585
-2.72038,-1.69274,-1.52336,-0.188231,-0.359415,-0.55784,-0.454747,-1.55185,0.0964112,6.69009,0.185005,0.139173,1995000,5587
-2.55634,-1.57856,-1.42942,-0.214912,-0.503528,-0.544332,-0.832171,-1.45013,0.0890538,6.69034,0.185677,0.138753,1996000,5590
-2.47964,-1.61271,-1.43925,-0.190534,-0.437833,-0.504167,-0.914326,-1.35719,0.0878639,6.70242,0.184501,0.138654,1997000,5593
-2.36359,-1.50822,-1.29114,-0.291287,-0.616181,-0.601063,-1.06764,-1.48276,0.0836869,6.6449,0.18562,0.139104,1998000,5595
-2.46683,-1.58127,-1.38268,-0.225509,-0.479813,-0.572746,-0.873541,-1.44825,0.080941,6.65388,0.183548,0.137209,1999000,5598
-2.68658,-1.73394,-1.54167,-0.169835,-0.270681,-0.522895,-0.450788,-1.45385,0.0840537,6.74024,0.188245,0.139745,2000000,5601
-2.65522,-1.76763,-1.62644,0.04366,-0.274034,-0.388225,-0.613295,-1.2762,0.0869326,6.61502,0.185943,0.140567,2001000,5604
-2.66191,-1.80841,-1.64857,-0.0436386,-0.228264,-0.439733,-0.34115,-1.38435,0.0836485,6.53666,0.186746,0.1375,2002000,5607
-2.64864,-1.85652,-1.67052,0.0406421,-0.226053,-0.319777,-0.438237,-1.20999,0.0791916,6.7451,0.185575,0.139678,2003000,5610
-2.53527,-1.71606,-1.55501,-0.0794796,-0.360303,-0.443284,-0.573344,-1.41224,0.0790484,6.5571,0.18536,0.138982,2004000,5612
-2.44457,-1.50589,-1.35134,-0.303001,-0.559808,-0.615648,-1.02496,-1.50095,0.0876208,6.65305,0.181619,0.137598,2005000,5615
-2.23122,-1.43284,-1.25892,-0.385247,-0.715206,-0.559592,-1.28657,-1.39822,0.0842291,6.77539,0.18616,0.138752,2006000,5617
-2.37743,-1.51417,-1.34635,-0.275358,-0.665481,-0.525881,-1.03897,-1.46279,0.0804627,6.59888,0.185109,0.13764,2007000,5620
-2.38951,-1.41981,-1.2515,-0.390047,-0.714642,-0.642099,-1.18516,-1.64887,0.0876601,6.66436,0.185363,0.136868,2008000,5622
-2.2955,-1.23666,-1.04752,-0.537069,-0.933656,-0.812558,-1.50263,-1.66276,0.0949158,6.57928,0.185839,0.139106,2009000,5624
-2.03772,-1.30011,-1.08842,-0.449662,-0.840412,-0.659649,-1.65228,-1.46425,0.0807169,6.62958,0.182811,0.141111,2010000,5626
-2.25387,-1.20828,-1.02743,-0.571325,-0.905894,-0.779212,-1.60913,-1.56873,0.0900853,6.57286,0.186304,0.140209,2011000,5629
-2.29015,-1.41622,-1.25607,-0.256175,-0.720045,-0.563075,-1.46344,-1.28333,0.088934,6.67483,0.18614,0.138479,2012000,5632
-2.33092,-1.32306,-1.17247,-0.627793,-0.7678,-0.773048,-1.19045,-1.60213,0.0965818,6.72538,0.187311,0.139652,2013000,5634
-2.63165,-1.37018,-1.20011,-0.586797,-0.714881,-0.90311,-0.734911,-1.96506,0.0980682,6.62973,0.184488,0.135567,2014000,5637
-2.58154,-1.74058,-1.57655,0.00194347,-0.425125,-0.311173,-0.737309,-1.40475,0.0878282,6.72233,0.181083,0.137906,2015000,5641
-2.35218,-1.49631,-1.29888,-0.361509,-0.599269,-0.593748,-1.11844,-1.48542,0.0872321,6.64509,0.182903,0.141026,2016000,5644
-2.57969,-1.58712,-1.43043,-0.271768,-0.495175,-0.577622,-0.731824,-1.59215,0.0941285,6.66657,0.183168,0.137384,2017000,5647
-2.66316,-1.66095,-1.44269,-0.261551,-0.388128,-0.598682,-0.650247,-1.52201,0.0918971,6.68026,0.184119,0.138177,2018000,5649
-2.55855,-1.60834,-1.43383,-0.313172,-0.440651,-0.578087,-0.668863,-1.52511,0.0892904,6.66366,0.18336,0.13802,2019000,5652
-2.48616,-1.55312,-1.32018,-0.467549,-0.47167,-0.723654,-0.76036,-1.57908,0.0926329,6.65663,0.185664,0.139616,2020000,5667
-2.55575,-1.61968,-1.40515,-0.321986,-0.43475,-0.529042,-0.90856,-1.39171,0.0895608,6.69311,0.184242,0.138272,2021000,5670
-2.41959,-1.402,-1.21924,-0.442753,-0.733978,-0.582956,-1.32013,-1.50838,0.0895499,6.6478,0.183543,0.138102,2022000,5674
-2.36991,-1.54052,-1.36956,-0.337757,-0.535896,-0.592681,-0.988146,-1.4368,0.0842125,6.62756,0.185216,0.13978,2023000,5677
-2.31981,-1.44762,-1.2627,-0.363885,-0.643824,-0.597058,-1.18749,-1.50703,0.0772585,6.74813,0.185075,0.139439,2024000,5679
-2.20366,-1.34508,-1.15258,-0.659216,-0.731415,-0.725009,-1.24238,-1.62934,0.0859636,6.67754,0.185386,0.139957,2025000,5681
-2.40991,-1.37437,-1.22933,-0.457691,-0.76601,-0.650284,-1.21105,-1.67496,0.096979,6.79377,0.186478,0.13793,2026000,5684
-2.25541,-1.36695,-1.1816,-0.729672,-0.656279,-0.821822,-1.04879,-1.72752,0.0894035,6.67273,0.184688,0.138001,2027000,5686
-2.54296,-1.36892,-1.21964,-0.539094,-0.632274,-0.818818,-0.902399,-1.82896,0.0940992,6.65108,0.182827,0.137958,2028000,5689
-2.36681,-1.4028,-1.22527,-0.367859,-0.737328,-0.666755,-1.18335,-1.59405,0.089091,6.70372,0.18744,0.139781,2029000,5692
-2.57806,-1.65108,-1.47639,-0.173854,-0.46036,-0.481731,-0.853906,-1.39873,0.0926027,6.66435,0.185495,0.138412,2030000,5695
-2.8082,-1.73756,-1.57896,-0.0761179,-0.36761,-0.50574,-0.377288,-1.41624,0.090566,6.78149,0.181221,0.139258,2031000,5697
-2.83535,-1.9686,-1.79874,0.177924,-0.152955,-0.255431,-0.150792,-1.3237,0.0868999,6.64926,0.184909,0.138133,2032000,5700
-2.64731,-1.81771,-1.70906,-0.0349938,-0.240928,-0.368491,-0.329159,-1.35509,0.0835723,6.62637,0.183589,0.137373,2033000,5703
-2.74425,-1.83416,-1.68181,0.046151,-0.305746,-0.394183,-0.375526,-1.43321,0.0878689,6.54728,0.187802,0.136302,2034000,5707
-2.82639,-1.83594,-1.65874,-0.0772043,-0.223994,-0.473598,-0.223468,-1.4574,0.0956313,6.59417,0.184906,0.138805,2035000,5710
-2.517,-1.84773,-1.633,-0.092142,-0.266787,-0.391669,-0.279017,-1.486,0.0764409,6.65135,0.185565,0.137777,2036000,5713
-2.61826,-1.58446,-1.45329,-0.320593,-0.494258,-0.601109,-0.784062,-1.48907,0.091359,6.67775,0.185745,0.136831,2037000,5715
-2.51195,-1.56838,-1.38549,-0.128646,-0.535987,-0.463711,-1.19351,-1.26767,0.0868201,6.58386,0.181413,0.138747,2038000,5719
-2.65109,-1.65155,-1.51075,-0.165411,-0.470265,-0.500624,-0.606583,-1.69763,0.096126,6.59685,0.182471,0.138699,2039000,5722
-2.66956,-1.85729,-1.67262,0.0568161,-0.283243,-0.256504,-0.508696,-1.27245,0.08116,6.71388,0.184692,0.139977,2040000,5724
-2.94519,-1.92231,-1.74422,-0.0344833,-0.18254,-0.345802,-0.140192,-1.40854,0.0946785,6.7112,0.185222,0.137637,2041000,5727
-2.92695,-1.89832,-1.72934,-0.0539726,-0.140707,-0.443825,-0.0352516,-1.54386,0.0879628,6.6931,0.184784,0.138018,2042000,5730
-2.96031,-1.95582,-1.82072,0.0419371,-0.137299,-0.359094,0.00661287,-1.39758,0.0927356,6.55389,0.182843,0.136071,2043000,5732
-2.84421,-1.99815,-1.80527,0.215473,-0.178322,-0.12721,-0.275312,-1.22384,0.0866929,6.57789,0.182676,0.139199,2044000,5735
-2.91611,-1.92656,-1.76532,0.114863,-0.197253,-0.314088,-0.0284956,-1.50227,0.096148,6.64848,0.184679,0.137544,2045000,5737
-2.87516,-1.78158,-1.60217,-0.056534,-0.320086,-0.431893,-0.554875,-1.4619,0.0981557,6.74551,0.182256,0.136857,2046000,5740
-2.77297,-1.94712,-1.7895,0.0829719,-0.181934,-0.311855,-0.21522,-1.34073,0.0780182,6.57403,0.184862,0.136684,2047000,5743
-3.12964,-2.13723,-1.9533,0.262358,0.000552884,-0.12541,0.357091,-1.48025,0.0896269,6.55878,0.183917,0.140391,2048000,5745
-2.95621,-2.1634,-1.97705,0.274743,0.0495228,-0.123625,0.278318,-1.41829,0.0810146,6.67376,0.184124,0.13814,2049000,5748
-3.01307,-1.93902,-1.76051,-0.00286307,-0.225794,-0.258173,-0.150498,-1.45744,0.0920259,6.65302,0.184395,0.135652,2050000,5750
-2.80008,-1.72825,-1.54838,-0.201502,-0.389437,-0.448716,-0.418042,-1.54918,0.0894529,6.62491,0.183599,0.141196,2051000,5752
-2.70272,-1.92907,-1.69541,0.107198,-0.189581,-0.353169,-0.105571,-1.45739,0.0812564,6.66246,0.184369,0.139435,2052000,5755
-2.85829,-1.95993,-1.78421,0.212618,-0.176205,-0.277468,-0.0889367,-1.43424,0.083045,6.62879,0.186864,0.138729,2053000,5758
-2.72362,-1.90636,-1.74196,0.0933362,-0.200855,-0.247592,-0.272918,-1.33109,0.0861268,6.54247,0.184967,0.139202,2054000,5760
-2.86276,-1.91042,-1.73376,-0.0739169,-0.151863,-0.366403,-0.0951892,-1.35569,0.0892277,6.68762,0.182578,0.138928,2055000,5763
-2.65092,-1.91199,-1.7503,0.070507,-0.213342,-0.273219,-0.297069,-1.25382,0.0800809,6.74164,0.185708,0.138853,2056000,5767
-2.73637,-1.78571,-1.62838,-0.0960724,-0.288404,-0.456104,-0.355041,-1.50775,0.0915676,6.62089,0.183008,0.13657,2057000,5770
-2.63055,-1.67507,-1.49833,-0.278235,-0.378429,-0.576791,-0.668659,-1.54142,0.0940059,6.65361,0.185656,0.137618,2058000,5772
-2.55087,-1.82039,-1.65303,-0.0155733,-0.266626,-0.334981,-0.565952,-1.21805,0.0872388,6.63322,0.183186,0.140231,2059000,5774
-2.32928,-1.535,-1.36167,-0.249422,-0.536673,-0.529296,-1.06688,-1.40836,0.0767848,6.75681,0.183085,0.139519,2060000,5776
-2.35773,-1.54313,-1.37644,-0.220724,-0.506191,-0.526011,-1.12526,-1.39104,0.0827365,6.69328,0.185235,0.137387,2061000,5779
-2.44095,-1.63489,-1.46474,-0.278634,-0.430183,-0.538703,-0.745236,-1.45289,0.0845705,6.58906,0.184264,0.140116,2062000,5781
-2.4828,-1.59767,-1.44086,-0.340055,-0.3824,-0.552022,-0.812766,-1.44207,0.0812413,6.57218,0.184974,0.139711,2063000,5783
-2.55342,-1.50049,-1.34689,-0.382754,-0.592453,-0.633782,-0.839202,-1.56145,0.0876065,6.70845,0.183536,0.138555,2064000,5785
-2.33932,-1.4737,-1.31184,-0.483484,-0.592273,-0.661893,-0.947688,-1.62143,0.0852755,6.69187,0.188645,0.139141,2065000,5787
-2.34835,-1.36867,-1.20854,-0.582935,-0.71219,-0.750003,-1.21225,-1.57817,0.0875028,6.76985,0.186922,0.136277,2066000,5790
-2.3304,-1.41186,-1.25716,-0.435991,-0.672771,-0.721358,-1.1482,-1.57215,0.0899858,6.77087,0.183577,0.137259,2067000,5793
-2.48529,-1.46066,-1.29772,-0.445456,-0.573614,-0.672391,-1.07199,-1.48357,0.0900069,6.70154,0.185149,0.139488,2068000,5797
-2.18212,-1.47387,-1.28951,-0.480065,-0.614193,-0.563058,-1.20907,-1.39457,0.0798234,6.57984,0.18766,0.139261,2069000,5800
-2.43439,-1.52991,-1.32924,-0.344936,-0.571435,-0.537173,-1.11611,-1.42754,0.0845727,6.5743,0.186997,0.138146,2070000,5803
-2.65102,-1.68964,-1.55481,-0.335508,-0.362674,-0.495302,-0.556439,-1.52745,0.0947086,6.72874,0.183758,0.138485,2071000,5805
-2.44256,-1.55219,-1.42929,-0.151457,-0.530773,-0.543527,-0.852643,-1.39644,0.0829097,6.6554,0.187793,0.140254,2072000,5808
-2.49971,-1.5996,-1.43603,-0.364375,-0.430268,-0.558299,-0.892344,-1.39396,0.08516,6.57962,0.184388,0.138209,2073000,5811
-2.40301,-1.4597,-1.34367,-0.466786,-0.637471,-0.656113,-0.88908,-1.59396,0.0835499,6.74237,0.185606,0.137558,2074000,5814
-2.48982,-1.43061,-1.30175,-0.375102,-0.639523,-0.680067,-1.06862,-1.52316,0.0916427,6.66072,0.184702,0.138043,2075000,5818
-2.34024,-1.43344,-1.27005,-0.537833,-0.599613,-0.663354,-1.0874,-1.55473,0.0907439,6.64525,0.183592,0.138778,2076000,5821
-2.32651,-1.45819,-1.32806,-0.355247,-0.669499,-0.612555,-1.14817,-1.42353,0.089958,6.49772,0.183381,0.138662,2077000,5824
-2.29489,-1.39029,-1.18368,-0.516947,-0.736882,-0.644151,-1.21744,-1.53607,0.0890215,6.71881,0.183659,0.141911,2078000,5827
-2.40511,-1.4604,-1.30237,-0.469092,-0.568229,-0.711856,-0.91861,-1.58239,0.0893572,6.73284,0.183936,0.139815,2079000,5829
-2.6776,-1.43897,-1.27725,-0.511295,-0.596409,-0.814135,-0.801691,-1.69865,0.10324,6.63729,0.186855,0.139578,2080000,5832
-2.43814,-1.41386,-1.21714,-0.457714,-0.700315,-0.697697,-1.21917,-1.55851,0.0925249,6.66158,0.182686,0.137088,2081000,5836
-2.73271,-1.69867,-1.56869,0.0320368,-0.435623,-0.377512,-0.822145,-1.24466,0.0886805,6.75855,0.185135,0.137042,2082000,5839
-2.46553,-1.6397,-1.46827,-0.0336051,-0.52072,-0.422239,-0.955976,-1.17585,0.0830225,6.67302,0.186532,0.138956,2083000,5842
-2.57514,-1.82263,-1.66132,0.0268042,-0.232563,-0.375939,-0.484701,-1.35088,0.0752378,6.6897,0.184276,0.139541,2084000,5844
-2.77094,-1.82143,-1.66617,-0.117605,-0.242431,-0.448098,-0.241648,-1.43015,0.0891354,6.65438,0.186099,0.138175,2085000,5847
-2.58366,-1.69792,-1.52479,-0.157461,-0.367004,-0.578153,-0.601409,-1.3624,0.0952317,6.61281,0.182172,0.139105,2086000,5850
-2.42657,-1.66061,-1.48173,-0.0973206,-0.452625,-0.410643,-1.00609,-1.22155,0.082335,6.70172,0.188002,0.136498,2087000,5852
-2.67818,-1.80764,-1.63063,-0.209124,-0.246666,-0.49189,-0.18476,-1.47792,0.0856079,6.6793,0.184123,0.140101,2088000,5855
-2.72202,-1.80904,-1.65091,-0.105707,-0.30065,-0.436669,-0.198959,-1.48386,0.0894078,6.75008,0.183545,0.140988,2089000,5858
-2.61928,-2.02991,-1.8529,0.292125,-0.12567,-0.0612994,-0.356988,-1.15051,0.0807908,6.70089,0.183386,0.13965,2090000,5861
-2.82531,-1.96372,-1.81033,0.0918073,-0.117443,-0.252564,-0.146764,-1.37374,0.0879115,6.57543,0.186004,0.136884,2091000,5865
-2.59657,-1.85352,-1.68399,0.0816814,-0.278396,-0.277842,-0.456373,-1.26841,0.080945,6.61131,0.186365,0.139226,2092000,5868
-2.70805,-1.95687,-1.78335,-0.00508902,-0.097359,-0.365159,-0.120486,-1.22057,0.077272,6.64993,0.183947,0.135915,2093000,5871
-2.65115,-1.9714,-1.84264,0.0734586,-0.0904973,-0.292009,-0.0988841,-1.23619,0.0794796,6.62778,0.187071,0.137639,2094000,5874
-2.75116,-1.86809,-1.66406,0.0490522,-0.202158,-0.333281,-0.456617,-1.40374,0.0900014,6.75802,0.184845,0.137509,2095000,5876
-2.62981,-1.81885,-1.66978,-0.0571441,-0.218146,-0.366645,-0.468648,-1.27689,0.0805357,6.74616,0.186885,0.138946,2096000,5879
-2.76565,-1.97609,-1.76972,-0.0295907,-0.0821821,-0.328599,-0.111039,-1.31165,0.0846949,6.68239,0.184386,0.136754,2097000,5882
-2.77205,-2.09714,-1.89461,0.129441,0.00831341,-0.175285,-0.0159927,-1.2069,0.08193,6.63705,0.182675,0.139383,2098000,5885
-2.69868,-1.88713,-1.69957,-0.0309752,-0.157744,-0.417005,-0.158163,-1.37518,0.0820346,6.66906,0.184208,0.139914,2099000,5887
-2.86075,-2.00466,-1.85657,0.244043,-0.102594,-0.291469,-0.0746129,-1.19286,0.0908847,6.70844,0.187704,0.137353,2100000,5890
-2.72001,-1.77774,-1.66267,-0.076933,-0.299855,-0.478268,-0.33871,-1.3441,0.091188,6.67665,0.182612,0.139941,2101000,5893
-2.50212,-1.82948,-1.65703,0.012988,-0.294504,-0.283639,-0.490332,-1.3137,0.076276,6.77497,0.184435,0.138015,2102000,5896
-2.5778,-1.76404,-1.61249,-0.00823373,-0.311237,-0.34654,-0.7144,-1.29987,0.0799534,6.64835,0.185571,0.137505,2103000,5900
-2.50231,-1.7771,-1.58403,-0.0339352,-0.306437,-0.290128,-0.828363,-1.18925,0.0748308,6.62437,0.18697,0.136907,2104000,5903
-2.5417,-1.66059,-1.51171,-0.0960108,-0.475972,-0.344657,-0.869848,-1.29178,0.0818534,6.61248,0.18364,0.142368,2105000,5906
-2.56388,-1.66213,-1.46152,-0.122675,-0.449167,-0.424402,-0.87142,-1.47384,0.0857614,6.79045,0.186162,0.137396,2106000,5909
-2.52615,-1.6271,-1.42294,-0.255145,-0.452844,-0.580872,-0.805528,-1.4575,0.0881479,6.61922,0.185441,0.136921,2107000,5912
-2.45277,-1.66507,-1.51729,-0.242548,-0.414346,-0.46516,-0.719776,-1.37657,0.0871528,6.67481,0.184851,0.140974,2108000,5915
-2.57375,-1.46878,-1.30524,-0.375647,-0.612817,-0.700906,-0.87087,-1.62822,0.0922655,6.68854,0.185859,0.139496,2109000,5917
-2.43731,-1.49094,-1.34421,-0.406303,-0.571015,-0.67084,-0.871203,-1.6486,0.0822615,6.68153,0.182635,0.138382,2110000,5921
-2.20093,-1.34675,-1.17066,-0.550031,-0.779465,-0.655751,-1.40942,-1.42582,0.0812895,6.62159,0.179915,0.136418,2111000,5923
-2.54133,-1.5583,-1.39026,-0.333377,-0.539303,-0.61452,-0.95783,-1.40723,0.0902369,6.74294,0.182295,0.136734,2112000,5925
-2.69512,-1.87319,-1.67854,0.0971512,-0.260266,-0.262093,-0.373257,-1.2914,0.0811109,6.72433,0.183158,0.13845,2113000,5929
-2.86225,-1.79914,-1.64565,-0.161906,-0.259383,-0.434435,-0.309597,-1.52584,0.0873475,6.7003,0.184339,0.138898,2114000,5932
-2.85727,-1.92727,-1.76432,-0.04216,-0.0729495,-0.446481,0.0550118,-1.55317,0.0858602,6.73746,0.185408,0.13689,2115000,5935
-2.73874,-1.70797,-1.54656,-0.289397,-0.355871,-0.585999,-0.305099,-1.7036,0.0969912,6.55554,0.183401,0.137761,2116000,5937
-2.87871,-2.04351,-1.88131,0.161659,-0.0571089,-0.232527,0.0373628,-1.3383,0.087246,6.66482,0.182024,0.138034,2117000,5940
-2.88699,-1.95047,-1.83266,0.0668468,-0.12694,-0.330491,0.0384548,-1.38101,0.0872534,6.6409,0.182387,0.137231,2118000,5942
-2.94361,-1.97937,-1.83608,0.179415,-0.113155,-0.305692,0.0119128,-1.42556,0.0937329,6.6058,0.182178,0.138306,2119000,5945
-2.94746,-2.04191,-1.8876,0.241441,-0.155008,-0.157781,-0.0980415,-1.29931,0.0893591,6.66149,0.18267,0.136833,2120000,5955
-2.87673,-1.8799,-1.71049,-0.0595036,-0.206812,-0.359252,-0.210705,-1.41589,0.0895011,6.58938,0.183462,0.136855,2121000,5958
-2.63293,-1.81815,-1.69089,0.0955348,-0.268685,-0.334009,-0.517122,-1.30656,0.0864933,6.68303,0.183967,0.136532,2122000,5961
-2.55741,-1.63746,-1.46626,-0.124472,-0.475999,-0.41829,-0.943259,-1.34224,0.0828166,6.69196,0.184,0.13721,2123000,5965
-2.49869,-1.6293,-1.4281,-0.123385,-0.456193,-0.465904,-0.98431,-1.27492,0.0882158,6.62125,0.182075,0.139428,2124000,5967
-2.67871,-1.8489,-1.66928,0.0288106,-0.242501,-0.371372,-0.379968,-1.35845,0.0787152,6.6395,0.187906,0.135959,2125000,5969
