BetaP_SE_0, BetaP_SE_1, BetaP_SE_2, BetaP_SE_3, BetaP_SE_4, BetaP_SE_5, rho_0,rho_1,rho_2,phi,gamma_ei,gamma_ir,Iteration,Time
-2.25548,-1.56151,-1.37323,-0.169246,-1.19841,-0.965263,0.0156973,0.0666079,0.00972538,6.57851,0.182136,0.140474,2796000,7859
-2.41851,-1.76483,-1.57753,-0.104087,-0.720999,-0.924781,0.0109432,0.0719207,0.00304408,6.71623,0.182464,0.136177,2797000,7862
-2.33161,-1.65742,-1.39498,-0.0624439,-1.12934,-0.955383,0.0211427,0.0659765,0.000456194,6.74821,0.182222,0.139389,2798000,7864
-2.21608,-1.5722,-1.3339,-0.215852,-1.26025,-0.966861,0.0085574,0.0766127,0.00995935,6.62825,0.181151,0.138695,2799000,7867
-2.29259,-1.49805,-1.25258,-0.200714,-1.39108,-0.988376,0.0256925,0.0569954,0.0034696,6.52841,0.181181,0.138897,2800000,7869
-2.34019,-1.53939,-1.32424,-0.235899,-1.24163,-1.01013,0.0220882,0.0700421,0.00103286,6.54495,0.182944,0.138814,2801000,7872
-2.34121,-1.60633,-1.38882,-0.216812,-1.13281,-0.996898,0.0221891,0.0649072,0.00332504,6.58668,0.181504,0.137314,2802000,7875
-2.1428,-1.53149,-1.34574,-0.254312,-1.21804,-0.977827,0.0172947,0.0599171,0.00246804,6.66869,0.182481,0.138573,2803000,7878
-2.31391,-1.63634,-1.39098,-0.111593,-1.13303,-0.942136,0.0233722,0.0564376,0.00317805,6.61905,0.184059,0.137521,2804000,7881
-2.11858,-1.51218,-1.29015,-0.208775,-1.37181,-0.947333,0.0169752,0.0591929,0.00189632,6.68188,0.185222,0.136954,2805000,7884
-2.30776,-1.6255,-1.43338,-0.235837,-1.00765,-0.965369,0.0184029,0.0618798,0.000459744,6.69554,0.179905,0.136241,2806000,7887
-2.31209,-1.53586,-1.32067,-0.240954,-1.23393,-1.01958,0.0179413,0.0700907,0.0020033,6.66716,0.180411,0.13743,2807000,7890
-2.15974,-1.58386,-1.35512,-0.0331734,-1.35266,-0.95481,0.0222993,0.0642927,0.00749773,6.72172,0.181277,0.140119,2808000,7893
-2.41173,-1.77869,-1.56431,-0.037975,-0.800645,-0.884859,0.00701991,0.076926,0.00473566,6.66256,0.180094,0.13868,2809000,7896
-2.28694,-1.61003,-1.42636,-0.152194,-1.1568,-0.959061,0.013091,0.0702713,0.000399288,6.65273,0.184139,0.137204,2810000,7898
-2.29945,-1.43977,-1.21357,-0.366493,-1.34663,-1.00526,0.0175319,0.0731252,0.00150622,6.55351,0.18305,0.139511,2811000,7901
-2.37823,-1.56226,-1.35567,-0.202824,-1.15527,-0.987957,0.0291138,0.0559191,0.000454545,6.61989,0.182295,0.140202,2812000,7904
-2.28896,-1.5958,-1.34692,-0.169758,-1.21119,-1.03333,0.0100435,0.0770521,0.00529796,6.80018,0.183854,0.136818,2813000,7906
-2.14396,-1.64022,-1.39301,-0.202028,-1.11818,-1.00095,0.0172397,0.0611023,0.0151775,6.7806,0.186109,0.137553,2814000,7909
-2.27453,-1.49364,-1.30183,-0.219539,-1.36638,-0.972779,0.0232593,0.0687484,0.00103497,6.69202,0.182732,0.139457,2815000,7911
-2.23927,-1.54918,-1.36933,-0.200982,-1.18786,-0.98445,0.0194647,0.0623573,0.00308061,6.70911,0.183349,0.138669,2816000,7914
-2.12653,-1.55576,-1.31604,-0.112191,-1.32047,-0.897575,0.00830453,0.0790565,0.00162845,6.5517,0.183357,0.142417,2817000,7917
-2.10178,-1.4466,-1.23466,-0.286235,-1.44661,-0.990185,0.0145433,0.0704853,0.00500142,6.72038,0.183305,0.136146,2818000,7919
-2.10572,-1.36592,-1.12953,-0.198851,-1.76422,-0.981772,0.0170508,0.0664114,0.00442766,6.62053,0.183797,0.138818,2819000,7922
-2.17391,-1.46408,-1.3098,-0.223151,-1.34063,-0.98521,0.0178905,0.0624001,0.0121861,6.70691,0.184431,0.138639,2820000,7942
-2.1471,-1.51065,-1.26497,-0.214514,-1.38085,-1.0197,0.0165593,0.0680884,0.00307067,6.64694,0.183506,0.138876,2821000,7945
-2.32302,-1.51199,-1.28824,-0.256553,-1.24117,-1.01581,0.0223751,0.0602847,0.0022648,6.69268,0.186344,0.136499,2822000,7948
-2.1684,-1.60317,-1.36444,-0.172043,-1.15745,-0.936086,0.00373654,0.0784597,0.00170756,6.68495,0.182316,0.137813,2823000,7950
-2.31148,-1.55735,-1.36433,-0.279994,-1.10312,-0.990458,0.0205805,0.0693221,0.0163928,6.57646,0.18278,0.139323,2824000,7953
-2.17435,-1.71064,-1.49767,-0.00603065,-0.978519,-0.901477,0.000681933,0.0729404,0.000776652,6.60837,0.185599,0.139365,2825000,7955
-2.2489,-1.59395,-1.36108,-0.253988,-1.10053,-0.978469,0.023007,0.0624928,0.0159511,6.69541,0.184245,0.140078,2826000,7957
-2.31049,-1.65423,-1.4531,-0.0528639,-1.03235,-0.96777,0.0178151,0.0582241,0.00153894,6.65535,0.186439,0.138186,2827000,7959
-2.11358,-1.45346,-1.25336,-0.240807,-1.37685,-0.938486,0.0217606,0.0543487,0.000956543,6.68292,0.184681,0.140598,2828000,7961
-2.12782,-1.35811,-1.12461,-0.340093,-1.57019,-1.10022,0.0187365,0.0676547,0.00153835,6.67362,0.184466,0.139618,2829000,7965
-2.22972,-1.47562,-1.27735,-0.200043,-1.42499,-1.02943,0.0152696,0.0772856,0.0111922,6.61689,0.186067,0.139921,2830000,7968
-2.11338,-1.33532,-1.10503,-0.275436,-1.77333,-1.05693,0.019637,0.070561,0.00926372,6.55572,0.184492,0.140023,2831000,7971
-2.20716,-1.50751,-1.34178,-0.205132,-1.29791,-0.979032,0.0166766,0.0692354,0.00650563,6.58067,0.18055,0.138134,2832000,7975
-2.21944,-1.51398,-1.29414,-0.253245,-1.27507,-0.987892,0.0163573,0.0707647,3.69104e-05,6.49834,0.183139,0.139497,2833000,7978
-2.30831,-1.6815,-1.46649,-0.0807638,-1.00424,-0.991042,0.00834799,0.0784343,0.00448398,6.63173,0.182105,0.138434,2834000,7981
-2.50237,-1.83635,-1.59872,-0.0476629,-0.661924,-0.903873,0.0159677,0.0675177,0.00299305,6.61911,0.182724,0.139664,2835000,7985
-2.38227,-1.70298,-1.48553,-0.0181451,-0.937058,-0.992254,0.0118487,0.0722633,0.00325859,6.59585,0.183884,0.136886,2836000,7988
-2.28806,-1.50742,-1.29974,-0.230972,-1.22659,-1.00435,0.020024,0.066907,6.33192e-05,6.61111,0.185744,0.136904,2837000,7991
-2.17672,-1.40849,-1.18788,-0.242814,-1.63415,-1.02202,0.024566,0.0595511,0.00160787,6.63844,0.183754,0.139012,2838000,7993
-2.30077,-1.4557,-1.26047,-0.258751,-1.39726,-1.0246,0.0174348,0.0700372,0.00571839,6.76215,0.18111,0.138909,2839000,7995
-2.12392,-1.59896,-1.39843,-0.104896,-1.23505,-0.926429,0.00919227,0.0713645,0.0061634,6.70202,0.181393,0.137714,2840000,7997
-2.13113,-1.43714,-1.22669,-0.261985,-1.46837,-0.998196,0.0205111,0.0645315,0.00491232,6.74865,0.18704,0.137136,2841000,8000
-2.20247,-1.44557,-1.26372,-0.274993,-1.36128,-0.956684,0.0238703,0.0570896,0.00585693,6.76761,0.183603,0.14127,2842000,8003
-2.3846,-1.5675,-1.38209,-0.183408,-1.21168,-0.980292,0.0163271,0.071151,0.00894191,6.58752,0.184014,0.136019,2843000,8007
-2.44081,-1.6172,-1.40501,-0.139241,-1.10923,-0.986742,0.0259749,0.0619797,0.00866397,6.60411,0.185707,0.137366,2844000,8010
-2.25896,-1.51582,-1.35217,-0.202101,-1.28187,-0.978727,0.0226204,0.063427,0.000236936,6.586,0.184808,0.136664,2845000,8014
-2.21796,-1.68732,-1.47778,-0.0539264,-0.984072,-0.905313,0.0145018,0.0565603,0.00235454,6.80913,0.186216,0.139869,2846000,8017
-2.222,-1.71016,-1.48263,-0.0426206,-1.01371,-0.889683,0.0110737,0.0669951,0.000275862,6.6651,0.184899,0.13796,2847000,8020
-2.40841,-1.71711,-1.47605,-0.0959447,-0.890778,-0.967814,0.0218959,0.0578097,0.00895345,6.56328,0.181491,0.139394,2848000,8023
-2.27048,-1.56467,-1.40891,-0.179987,-1.16428,-0.970243,0.0110975,0.0702316,2.85379e-05,6.76874,0.183924,0.137438,2849000,8025
-2.35304,-1.54986,-1.33945,-0.206275,-1.18455,-1.0091,0.0208332,0.0709022,0.00449941,6.57359,0.183614,0.137104,2850000,8028
-2.5198,-1.70344,-1.51301,-0.157017,-0.88326,-0.997526,0.0217322,0.0676284,0.00858334,6.70311,0.183054,0.136416,2851000,8031
-2.30676,-1.6699,-1.45711,-0.161874,-0.978517,-1.00059,0.0160195,0.0568457,0.00522259,6.69383,0.185713,0.13784,2852000,8033
-2.32567,-1.61078,-1.38999,-0.165492,-1.08252,-0.988249,0.0102285,0.0795645,0.0031705,6.60585,0.186171,0.138477,2853000,8036
-2.1864,-1.5304,-1.31472,-0.296009,-1.22437,-0.996492,0.0129723,0.078327,0.00578408,6.72107,0.18313,0.137379,2854000,8039
-2.20481,-1.40621,-1.2406,-0.347625,-1.38393,-1.01616,0.0142127,0.0743901,0.00257406,6.64642,0.181838,0.138758,2855000,8042
-2.39121,-1.59619,-1.37548,-0.161451,-1.21168,-0.98053,0.0219748,0.075549,0.0154651,6.61502,0.186789,0.138502,2856000,8045
-2.33061,-1.45156,-1.25179,-0.267604,-1.4077,-1.00709,0.023859,0.0703218,0.0004191,6.55618,0.182942,0.138124,2857000,8048
-2.43509,-1.55588,-1.35701,-0.248943,-1.24838,-0.994856,0.0266757,0.0729667,0.0211687,6.64625,0.183637,0.137724,2858000,8050
-2.18036,-1.29206,-1.13931,-0.373336,-1.68143,-1.04767,0.0201563,0.0756547,0.0185688,6.77076,0.182992,0.136279,2859000,8052
-2.29598,-1.37678,-1.18744,-0.333022,-1.49312,-1.06093,0.0249684,0.0639415,0.0018659,6.70892,0.182682,0.139661,2860000,8055
-2.23434,-1.42153,-1.18762,-0.247071,-1.56748,-1.01002,0.0283057,0.0577715,0.000277391,6.73572,0.18313,0.139361,2861000,8059
-2.28525,-1.30978,-1.07494,-0.361339,-1.695,-1.05428,0.0235331,0.0767134,0.00963268,6.72536,0.183562,0.139082,2862000,8062
-2.15121,-1.27461,-1.09492,-0.480342,-1.62333,-1.09528,0.0285991,0.0661927,0.00979393,6.70609,0.181464,0.138959,2863000,8065
-2.04037,-1.32228,-1.12774,-0.337415,-1.68724,-1.03145,0.0254191,0.0621661,0.00455644,6.60063,0.182511,0.136996,2864000,8068
-2.12026,-1.29101,-1.06192,-0.356633,-1.7279,-1.08623,0.0255164,0.0640202,0.000607781,6.77879,0.183687,0.140128,2865000,8070
-2.12057,-1.11235,-0.906409,-0.451231,-2.11848,-1.10914,0.0309306,0.0627528,0.0161324,6.67968,0.181422,0.139115,2866000,8072
-2.14825,-1.34701,-1.13984,-0.315638,-1.62644,-1.12144,0.0216062,0.0711379,0.00202,6.69047,0.184935,0.140044,2867000,8075
-2.1933,-1.38583,-1.15135,-0.362844,-1.59016,-0.974906,0.0230653,0.0664306,0.00653923,6.59739,0.18199,0.137376,2868000,8078
-2.11432,-1.33381,-1.10125,-0.387313,-1.64672,-1.04026,0.020117,0.0651335,0.00507584,6.80055,0.185267,0.137508,2869000,8081
-2.02008,-1.22273,-1.01885,-0.428929,-1.79496,-1.12235,0.0213765,0.067931,0.00576892,6.66575,0.182091,0.140382,2870000,8085
-2.143,-1.33928,-1.09648,-0.367581,-1.69411,-1.0863,0.0239159,0.0679897,0.00989915,6.6682,0.182192,0.139631,2871000,8088
-2.06033,-1.2543,-1.05339,-0.457519,-1.72848,-1.05799,0.0279027,0.0594058,0.00271887,6.64594,0.183604,0.138922,2872000,8091
-2.05239,-1.17491,-0.987748,-0.460049,-1.92558,-1.11236,0.0254446,0.0682807,0.0119725,6.6499,0.18198,0.13921,2873000,8093
-2.1806,-1.30677,-1.07356,-0.357883,-1.75407,-1.06112,0.0135274,0.0874653,0.00654647,6.74545,0.184124,0.137667,2874000,8095
-2.14584,-1.43916,-1.24241,-0.331877,-1.39395,-1.00955,0.0148873,0.0662929,0.00358761,6.69268,0.183224,0.138983,2875000,8097
-2.2954,-1.46482,-1.31142,-0.304152,-1.26548,-1.02635,0.0193782,0.0741241,0.00163881,6.67765,0.180877,0.136512,2876000,8101
-2.13004,-1.39725,-1.2082,-0.282522,-1.58659,-1.01262,0.0160414,0.0792787,0.000283873,6.66502,0.182988,0.140126,2877000,8103
-2.17037,-1.51939,-1.32411,-0.180128,-1.31692,-0.986154,0.0106924,0.0789352,0.00136614,6.47826,0.183404,0.138265,2878000,8106
-2.19656,-1.65409,-1.41726,-0.217003,-0.958746,-0.88858,0.0136158,0.0599013,0.00870994,6.59794,0.18141,0.139164,2879000,8109
-2.30783,-1.72839,-1.50593,-0.0604206,-0.870192,-0.929221,0.011954,0.0692469,0.00273347,6.70703,0.180607,0.137053,2880000,8112
-2.28577,-1.60934,-1.38554,-0.144901,-1.1283,-1.00889,0.0115269,0.0801805,0.00190868,6.76124,0.18414,0.138297,2881000,8116
-2.30177,-1.66363,-1.44984,-0.169094,-1.01037,-0.931237,0.0201185,0.0609043,0.000995529,6.75845,0.182845,0.137453,2882000,8119
-2.28292,-1.66235,-1.46175,-0.0945126,-1.01102,-0.918056,0.0106602,0.0674299,0.000271998,6.71009,0.181551,0.139642,2883000,8122
-2.22968,-1.4748,-1.25766,-0.210811,-1.36776,-1.01527,0.0148934,0.0729343,0.00125446,6.67219,0.183073,0.138332,2884000,8126
-2.29582,-1.67492,-1.48297,-0.0431731,-1.04725,-0.839356,0.0176167,0.0644156,0.00499589,6.66151,0.182802,0.139635,2885000,8129
-2.26668,-1.61169,-1.41587,-0.21264,-1.03105,-0.987231,0.0220623,0.0588743,0.00959749,6.70963,0.178796,0.1385,2886000,8131
-2.16288,-1.39989,-1.22466,-0.329025,-1.38211,-1.01199,0.0191045,0.0700556,0.00394453,6.60894,0.181207,0.140611,2887000,8134
-2.25367,-1.60546,-1.39207,-0.18462,-1.11951,-0.899491,0.00430338,0.0825265,0.00658461,6.74807,0.178607,0.139048,2888000,8137
-2.18782,-1.60597,-1.43303,-0.197109,-1.02407,-0.961874,0.00818739,0.0684247,0.0116469,6.75414,0.182178,0.137466,2889000,8139
-2.37101,-1.60792,-1.4114,-0.0960569,-1.156,-0.908766,0.0248519,0.060467,0.00740946,6.61227,0.180223,0.140947,2890000,8141
-2.25776,-1.73193,-1.53442,-0.0902957,-0.855184,-0.918808,0.0104577,0.0623692,0.00303019,6.62084,0.181009,0.138334,2891000,8145
-2.37984,-1.65744,-1.46085,-0.109324,-1.01648,-0.909241,0.0154145,0.0672397,0.0052622,6.66134,0.179332,0.138206,2892000,8147
-2.18514,-1.44674,-1.23504,-0.238915,-1.45451,-1.0139,0.0203047,0.0642469,0.007618,6.69146,0.181943,0.138472,2893000,8149
-1.98432,-1.35134,-1.10172,-0.3673,-1.65039,-1.05413,0.0231859,0.0639043,0.0114585,6.73239,0.180704,0.138833,2894000,8153
-1.96739,-1.27766,-1.07823,-0.250657,-1.87133,-1.0344,0.0168848,0.0701754,0.00443617,6.55439,0.184633,0.139009,2895000,8156
-2.03847,-1.31455,-1.11793,-0.390593,-1.67632,-1.05045,0.0237236,0.0611299,0.00451691,6.67382,0.185027,0.137021,2896000,8159
-2.20107,-1.53015,-1.33359,-0.186771,-1.27749,-0.974898,0.0119825,0.0739542,0.00221333,6.7262,0.183885,0.139347,2897000,8161
-2.27949,-1.69557,-1.46512,-0.102702,-1.00507,-0.855259,0.0178149,0.0657681,0.00308847,6.6151,0.181086,0.140752,2898000,8164
-2.29036,-1.60942,-1.38866,-0.199568,-1.10773,-0.965456,0.0119083,0.0726982,0.0026365,6.57302,0.182967,0.137263,2899000,8167
-2.24701,-1.53209,-1.32791,-0.239641,-1.23614,-0.964854,0.018516,0.0715788,2.15146e-05,6.67163,0.181904,0.137588,2900000,8170
-2.0557,-1.49013,-1.28086,-0.21719,-1.36976,-0.906296,0.0121037,0.0693317,0.0017696,6.64728,0.182472,0.139639,2901000,8174
-2.23738,-1.52777,-1.35377,-0.323328,-1.11183,-1.06894,0.017208,0.0710022,0.00107492,6.67751,0.181569,0.13822,2902000,8177
-2.35249,-1.69365,-1.50478,-0.149161,-0.878104,-0.902748,0.00633845,0.0741079,0.000262976,6.79991,0.18486,0.138141,2903000,8180
-2.27607,-1.61855,-1.38035,-0.26639,-1.07071,-0.986348,0.0163003,0.0601231,0.00571445,6.63627,0.181991,0.137727,2904000,8183
-2.29408,-1.5542,-1.36717,-0.223484,-1.22929,-0.937201,0.0227303,0.0662729,0.00466516,6.62093,0.185091,0.139048,2905000,8186
-2.30233,-1.66631,-1.49364,-0.163443,-0.942809,-0.901376,0.012531,0.0705433,0.00273013,6.61329,0.183109,0.136393,2906000,8188
-2.35313,-1.70589,-1.47908,-0.116281,-0.868129,-0.909043,0.01368,0.0639686,0.00150196,6.69901,0.180645,0.140028,2907000,8191
-2.28992,-1.68983,-1.48603,-0.163487,-0.876044,-0.896251,0.0121069,0.0739129,0.00271981,6.6625,0.181782,0.14019,2908000,8194
-2.23288,-1.44046,-1.24123,-0.363426,-1.32211,-1.01931,0.0230405,0.0670222,0.00118332,6.72321,0.183005,0.138673,2909000,8196
-2.36797,-1.61444,-1.38986,-0.162949,-1.15087,-0.936544,0.0246195,0.0622485,0.00744846,6.73864,0.185188,0.138631,2910000,8198
-2.40148,-1.76187,-1.54724,-0.105986,-0.78402,-0.890769,0.0151181,0.0658267,0.00212192,6.67654,0.182975,0.139398,2911000,8201
-2.53139,-1.82707,-1.61271,-0.0626023,-0.669935,-0.912562,0.0188946,0.0667922,0.0101786,6.68379,0.18085,0.136963,2912000,8203
-2.48612,-1.91025,-1.66494,-0.00202738,-0.534362,-0.865338,0.0148588,0.0646501,0.00422551,6.63006,0.183093,0.136048,2913000,8205
-2.5628,-1.79379,-1.54859,-0.037692,-0.741189,-0.909935,0.0229488,0.0676762,0.000553388,6.67746,0.185751,0.139158,2914000,8207
-2.44288,-1.84644,-1.62027,-0.0277297,-0.663155,-0.873164,0.0110479,0.0689399,0.00539094,6.56443,0.184125,0.138643,2915000,8210
-2.1922,-1.67336,-1.48803,-0.0528795,-1.01769,-0.892856,0.0126418,0.0657874,0.00286296,6.61953,0.184031,0.141404,2916000,8213
-2.22482,-1.51883,-1.32352,-0.258544,-1.17667,-0.999347,0.0212611,0.0623826,0.00189845,6.6105,0.18295,0.139616,2917000,8216
-2.20191,-1.52117,-1.2872,-0.233605,-1.2902,-0.949886,0.0242476,0.0571517,0.00157119,6.63407,0.184144,0.138656,2918000,8220
-1.94563,-1.31784,-1.10456,-0.30097,-1.75984,-1.05518,0.0179027,0.0714842,0.00649918,6.67098,0.184934,0.140772,2919000,8223
-1.9431,-1.23801,-1.03835,-0.386713,-1.79014,-1.04718,0.0149875,0.0659033,0.00174624,6.70555,0.184071,0.140749,2920000,8230
-2.16173,-1.33344,-1.11138,-0.337033,-1.6779,-1.09923,0.0128343,0.0797442,0.0095905,6.81027,0.185509,0.138671,2921000,8233
-2.05168,-1.47465,-1.22713,-0.205858,-1.42344,-1.00635,0.00337698,0.0763895,0.00655419,6.75562,0.182607,0.140606,2922000,8236
-2.21831,-1.33087,-1.15499,-0.337642,-1.57736,-1.04865,0.0180023,0.0767454,0.00225742,6.57508,0.182217,0.138692,2923000,8239
-2.02436,-1.32389,-1.11307,-0.346335,-1.67545,-1.06696,0.0190273,0.0644981,0.0114808,6.70501,0.186314,0.139926,2924000,8241
-2.03506,-1.34494,-1.10147,-0.336935,-1.65328,-1.01559,0.0172008,0.0669861,0.000217598,6.65882,0.18112,0.138035,2925000,8243
-2.05821,-1.27175,-1.04023,-0.319989,-1.86956,-1.04096,0.0199958,0.0685761,0.000344301,6.57288,0.182661,0.140064,2926000,8246
-1.97681,-1.13856,-0.950063,-0.501362,-1.97464,-1.15188,0.0162351,0.0769596,0.0014661,6.62269,0.179645,0.136917,2927000,8249
-2.17785,-1.32672,-1.13642,-0.316219,-1.72764,-1.04027,0.0189539,0.0723925,0.00525948,6.69149,0.184321,0.135383,2928000,8252
-2.14573,-1.33183,-1.1195,-0.336038,-1.70803,-1.007,0.0272329,0.0596014,0.00629607,6.68411,0.185395,0.136714,2929000,8255
-2.24409,-1.47918,-1.25845,-0.24693,-1.35012,-0.996764,0.0219153,0.061843,0.00645942,6.62338,0.185665,0.137958,2930000,8257
-2.33862,-1.59459,-1.41017,-0.173392,-1.06532,-0.950058,0.0236681,0.0583309,0.000891166,6.74777,0.181892,0.137759,2931000,8260
-2.1212,-1.47535,-1.22504,-0.257408,-1.38867,-0.973543,0.0146548,0.0652161,0.00293744,6.65289,0.183289,0.13767,2932000,8263
-2.17482,-1.50533,-1.29326,-0.285816,-1.2253,-1.02461,0.00979027,0.0701242,0.00989818,6.76521,0.182405,0.139064,2933000,8267
-2.25935,-1.37612,-1.16375,-0.34367,-1.49565,-1.09213,0.0251426,0.0675248,0.00319479,6.72041,0.182896,0.138624,2934000,8270
-2.12027,-1.38512,-1.18663,-0.242702,-1.66153,-1.00694,0.0133403,0.0771586,0.0017141,6.73031,0.18524,0.137406,2935000,8273
-2.26988,-1.4148,-1.21191,-0.265964,-1.57717,-1.02894,0.0349669,0.0519712,0.0134221,6.65849,0.183599,0.138107,2936000,8275
-2.16232,-1.54696,-1.29847,-0.217733,-1.29504,-0.979494,0.018976,0.054504,3.86374e-05,6.61669,0.184035,0.137345,2937000,8278
-2.18889,-1.52214,-1.32001,-0.202643,-1.32826,-0.967732,0.0171188,0.0670692,0.00325268,6.68178,0.182663,0.138925,2938000,8281
-2.27349,-1.53379,-1.3065,-0.13924,-1.34621,-1.00967,0.0169451,0.0736276,0.0137003,6.66305,0.179344,0.137852,2939000,8283
-2.28895,-1.40214,-1.20418,-0.365654,-1.4003,-1.0432,0.0234251,0.0713743,0.00851138,6.69025,0.182099,0.138878,2940000,8286
-2.26335,-1.39161,-1.20527,-0.324649,-1.48818,-1.04085,0.0206902,0.0700336,0.00717215,6.6683,0.182205,0.138851,2941000,8288
-2.11672,-1.43732,-1.2205,-0.326701,-1.42934,-0.973767,0.0240018,0.0544391,0.0026439,6.75004,0.183895,0.13815,2942000,8290
-2.15685,-1.46275,-1.24994,-0.32475,-1.39816,-1.01218,0.0195749,0.07547,0.0142477,6.63271,0.181952,0.137739,2943000,8292
-2.15874,-1.40739,-1.23436,-0.303783,-1.4857,-1.00285,0.0214815,0.0673079,0.0113614,6.72855,0.1815,0.139058,2944000,8294
-2.14484,-1.43886,-1.16858,-0.258616,-1.54646,-0.934675,0.0124159,0.0707895,0.00296202,6.70678,0.182645,0.138459,2945000,8297
-2.1154,-1.39859,-1.1566,-0.308339,-1.50019,-1.04878,0.0204323,0.0675342,0.00136737,6.76432,0.185993,0.139809,2946000,8299
-2.01135,-1.34915,-1.13168,-0.342861,-1.60455,-1.0297,0.0183301,0.0687532,0.0048668,6.69708,0.183697,0.137465,2947000,8302
-2.01597,-1.28201,-1.05297,-0.36425,-1.81813,-1.06273,0.0273353,0.0566802,0.00288328,6.48387,0.182798,0.137728,2948000,8304
-2.04594,-1.23808,-1.01055,-0.364735,-1.87955,-1.13488,0.0221362,0.0722506,0.000410463,6.67856,0.182271,0.140748,2949000,8306
-1.82566,-1.10447,-0.868503,-0.487977,-2.1767,-1.08245,0.0257194,0.0557017,0.00451598,6.66556,0.183419,0.137649,2950000,8309
-1.91125,-1.02797,-0.763935,-0.53125,-2.35589,-1.1671,0.024322,0.0661223,0.00354277,6.69173,0.181932,0.136467,2951000,8311
-1.90571,-1.06804,-0.86837,-0.486152,-2.22657,-1.06615,0.0231898,0.065446,0.000425515,6.74785,0.183865,0.138536,2952000,8314
-2.00564,-1.23761,-1.00233,-0.378766,-1.94303,-1.05073,0.0249335,0.0607727,0.0122535,6.73488,0.182954,0.138932,2953000,8316
-2.0851,-1.27467,-1.06064,-0.358107,-1.81627,-1.03775,0.0203832,0.0676356,0.0071969,6.66707,0.183724,0.138301,2954000,8319
-2.1034,-1.42283,-1.21968,-0.289868,-1.44104,-1.10907,0.0155287,0.067964,0.00495253,6.57763,0.182458,0.138368,2955000,8321
-2.27155,-1.56137,-1.35754,-0.114973,-1.18598,-0.93205,0.0218431,0.0557668,0.00179924,6.77363,0.182835,0.141029,2956000,8323
-2.19963,-1.65488,-1.44187,-0.132619,-1.06444,-0.918415,0.00762378,0.0733353,0.00248584,6.6651,0.181075,0.137683,2957000,8325
-2.21638,-1.48887,-1.28861,-0.377815,-1.208,-1.02314,0.0157875,0.0691403,0.0110478,6.61675,0.180976,0.13814,2958000,8328
-2.32178,-1.46414,-1.22742,-0.219078,-1.43846,-1.04324,0.0208981,0.0735488,0.0109669,6.67093,0.179649,0.138914,2959000,8331
-2.3343,-1.63628,-1.43275,-0.189127,-0.971602,-0.976455,0.01747,0.0717925,0.00643205,6.64402,0.182341,0.140084,2960000,8333
-2.32085,-1.67748,-1.47755,-0.138649,-0.93537,-0.961147,0.011688,0.0714286,0.000840718,6.6111,0.181442,0.137518,2961000,8335
-2.51037,-1.86665,-1.63021,-0.0107641,-0.629388,-0.841775,0.0204971,0.0630877,0.011801,6.66713,0.179108,0.139722,2962000,8338
-2.42408,-1.91343,-1.70356,0.0459093,-0.492686,-0.822769,0.00725873,0.0662554,0.0123884,6.76843,0.18403,0.141027,2963000,8341
-2.25431,-1.68507,-1.47127,-0.161111,-0.915366,-0.911588,0.0120269,0.0675979,0.0027442,6.65214,0.183749,0.138364,2964000,8345
-2.28567,-1.83857,-1.6563,-0.00450597,-0.686511,-0.891522,0.00249518,0.0772239,0.00368479,6.66702,0.183055,0.138061,2965000,8347
-2.31191,-1.80204,-1.62325,0.0169712,-0.73884,-0.867539,0.00779043,0.0620439,0.00613325,6.63796,0.182777,0.139348,2966000,8349
-2.42717,-1.87664,-1.67064,-0.021773,-0.574971,-0.847234,0.0177973,0.0598026,0.0182534,6.68092,0.180885,0.138995,2967000,8352
-2.66562,-2.11489,-1.90706,0.146034,-0.10618,-0.775055,0.0158701,0.0681028,0.0097632,6.75242,0.182716,0.138605,2968000,8355
-2.47054,-2.10507,-1.86333,0.239452,-0.248819,-0.793989,0.00594172,0.0578369,0.0122184,6.63261,0.182852,0.136969,2969000,8357
-2.52775,-1.92954,-1.73127,0.0726617,-0.455213,-0.860077,0.00699951,0.0750742,0.00705079,6.63074,0.182453,0.137785,2970000,8361
-2.38551,-1.90213,-1.72038,0.00612329,-0.444484,-0.907199,0.00657129,0.0657765,0.00240576,6.71814,0.180228,0.138261,2971000,8363
-2.20063,-1.71855,-1.4848,-0.0368721,-0.996397,-0.886066,0.00977505,0.0704817,0.0084343,6.71485,0.183336,0.138926,2972000,8365
-2.1899,-1.62541,-1.40137,-0.101,-1.14961,-0.940811,0.0130949,0.0715615,0.00057274,6.7301,0.180657,0.139207,2973000,8367
