BetaP_SE_0, BetaP_SE_1, BetaP_SE_2, BetaP_SE_3, BetaP_SE_4, BetaP_SE_5, rho_0,rho_1,rho_2,phi,gamma_ei,gamma_ir,Iteration,Time
-2.42021,-1.72811,-1.50912,-0.0923057,-1.54011,-1.32228,0.0362309,0.0695823,0.12693,6.70255,0.214324,0.142711,19000,9
-2.50176,-1.77074,-1.58214,-0.00167567,-1.54066,-1.18165,0.043048,0.0574072,0.125557,6.71644,0.214604,0.142327,19100,9
-2.45138,-1.73572,-1.54223,0.0714403,-1.57008,-1.22209,0.0336819,0.068089,0.107217,6.64638,0.21344,0.142781,19200,9
-2.55306,-1.77378,-1.60821,0.00504701,-1.40453,-1.24439,0.0358217,0.0605396,0.123196,6.64113,0.21409,0.144189,19300,10
-2.54608,-1.77559,-1.61277,0.0334364,-1.38857,-1.14732,0.0363094,0.0546761,0.0992439,6.53634,0.210826,0.144364,19400,10
-2.59054,-1.8254,-1.60054,-0.021633,-1.34669,-1.18194,0.0463315,0.0510241,0.123615,6.52701,0.209125,0.143352,19500,10
-2.47888,-1.81238,-1.64675,0.0694092,-1.39502,-1.15439,0.0290958,0.0645082,0.109696,6.70221,0.212008,0.142003,19600,10
-2.54279,-1.79343,-1.62272,-0.00543327,-1.35858,-1.23697,0.0293462,0.0711995,0.11375,6.82114,0.209615,0.143362,19700,10
-2.50837,-1.84918,-1.64642,0.0575043,-1.34628,-1.14559,0.0371819,0.0486369,0.12258,6.72289,0.211147,0.142827,19800,10
-2.45821,-1.81599,-1.62506,0.0774359,-1.38401,-1.1579,0.0356227,0.0485804,0.115319,6.6919,0.211477,0.14318,19900,10
-2.54739,-1.92367,-1.73178,0.141135,-1.24182,-1.11494,0.0300387,0.0640626,0.11399,6.68679,0.212179,0.145104,20000,10
-2.50846,-1.89565,-1.74163,0.0829369,-1.18152,-1.08207,0.0324276,0.0511109,0.097853,6.71853,0.211694,0.142928,20100,10
-2.51863,-1.90952,-1.73878,0.10988,-1.20655,-1.10739,0.0391225,0.0540077,0.114736,6.64328,0.21157,0.142736,20200,10
-2.47263,-1.89583,-1.71891,0.0940222,-1.23687,-1.11661,0.0287591,0.0626687,0.113466,6.67232,0.209464,0.142568,20300,10
-2.57276,-1.84508,-1.66799,-0.0335836,-1.25306,-1.16417,0.0441297,0.0552402,0.131369,6.76819,0.212605,0.143446,20400,10
-2.58874,-1.85936,-1.71805,0.0665472,-1.21298,-1.1336,0.0454825,0.0451196,0.11761,6.59916,0.211703,0.144097,20500,10
-2.40854,-1.80737,-1.63359,0.0524928,-1.4189,-1.14083,0.0302664,0.0645865,0.119749,6.80569,0.211534,0.142496,20600,10
-2.4481,-1.80309,-1.60424,0.0976289,-1.44469,-1.14599,0.0380346,0.0531056,0.100472,6.66552,0.213491,0.143712,20700,10
-2.49593,-1.6814,-1.54823,-0.0297235,-1.62102,-1.23844,0.0348857,0.0781034,0.115939,6.69297,0.210382,0.143198,20800,10
-2.41321,-1.65843,-1.46752,-0.0206467,-1.67585,-1.21937,0.0358207,0.0631474,0.0989355,6.72666,0.209516,0.142375,20900,11
-2.364,-1.6508,-1.4651,0.00166047,-1.72259,-1.16174,0.0280158,0.07023,0.088567,6.74935,0.213798,0.144659,21000,11
-2.46419,-1.65325,-1.48501,0.0164317,-1.73526,-1.2017,0.031987,0.0699827,0.0978027,6.67739,0.213074,0.144211,21100,11
-2.45684,-1.64901,-1.49948,-0.0717366,-1.64248,-1.2521,0.0345038,0.0675479,0.117492,6.58714,0.209883,0.1448,21200,11
-2.46259,-1.60753,-1.45131,-0.0896047,-1.67311,-1.27739,0.0384456,0.0620403,0.113016,6.63407,0.211782,0.145002,21300,11
-2.45056,-1.62103,-1.42602,-0.0413274,-1.74872,-1.24419,0.0347334,0.0636958,0.114503,6.69472,0.212385,0.142829,21400,11
-2.40504,-1.74087,-1.51427,0.0314052,-1.53927,-1.1879,0.0260382,0.070201,0.0990883,6.63768,0.207715,0.144089,21500,11
-2.44928,-1.70949,-1.46983,0.00813641,-1.62927,-1.26658,0.0343564,0.0604826,0.111527,6.60252,0.210547,0.140276,21600,11
-2.42644,-1.67017,-1.55344,-0.0737212,-1.57789,-1.27124,0.0316562,0.063249,0.122808,6.63712,0.215079,0.142243,21700,11
-2.58894,-1.75943,-1.55937,-0.0190236,-1.48405,-1.18343,0.0275037,0.0797248,0.12376,6.85334,0.212162,0.140341,21800,11
-2.46414,-1.83161,-1.61823,0.0328744,-1.41313,-1.21768,0.0361258,0.0606671,0.111849,6.53401,0.212562,0.144365,21900,11
-2.4296,-1.9198,-1.72428,0.117003,-1.21193,-1.11972,0.0330516,0.0491545,0.130039,6.69865,0.216004,0.141359,22000,11
-2.5047,-1.95361,-1.7737,0.185656,-1.21723,-1.09596,0.0272488,0.0723401,0.124914,6.55621,0.211352,0.141703,22100,11
-2.6686,-1.91793,-1.7229,0.094024,-1.19061,-1.14278,0.0348166,0.0514573,0.112943,6.68684,0.213268,0.141183,22200,11
-2.48926,-1.98203,-1.81868,0.212907,-1.07415,-1.07481,0.0294125,0.0552261,0.0993882,6.84818,0.215286,0.142668,22300,11
-2.62751,-2.06498,-1.85347,0.287572,-0.958176,-1.07866,0.0292636,0.0591487,0.098459,6.60841,0.210864,0.142753,22400,11
-2.70565,-2.03018,-1.83762,0.168435,-0.973194,-1.09349,0.0405421,0.0534107,0.122311,6.73922,0.211712,0.142458,22500,11
-2.66485,-2.04616,-1.88039,0.158974,-0.920706,-1.07644,0.0395701,0.0452948,0.115325,6.80581,0.209866,0.14156,22600,12
-2.64002,-2.09251,-1.8888,0.20939,-0.888281,-1.06656,0.0291807,0.0623659,0.121631,6.7784,0.213344,0.141085,22700,12
-2.59392,-2.10592,-1.94566,0.239758,-0.821282,-1.00185,0.0385482,0.0485908,0.118349,6.73236,0.21039,0.141541,22800,12
-2.62476,-2.04721,-1.88044,0.162075,-0.837273,-1.08229,0.0333837,0.0534441,0.126353,6.68235,0.214703,0.143411,22900,12
-2.53854,-2.07594,-1.90574,0.213168,-0.87482,-1.09178,0.0253511,0.0616657,0.11176,6.80182,0.212297,0.144842,23000,12
-2.69075,-2.06513,-1.85423,0.219021,-0.897349,-1.08715,0.0339214,0.0503635,0.116045,6.7332,0.210327,0.142834,23100,12
-2.68836,-2.01636,-1.83522,0.153385,-0.936707,-1.1271,0.0354569,0.0514496,0.110938,6.68328,0.211735,0.142874,23200,12
-2.67734,-2.02195,-1.84133,0.210402,-1.04469,-1.09205,0.0334579,0.0615652,0.115769,6.63948,0.210683,0.142424,23300,12
-2.62688,-1.99669,-1.79456,0.218993,-1.11028,-1.09214,0.0257017,0.0633224,0.122024,6.6949,0.2115,0.143768,23400,12
-2.51323,-1.96357,-1.79479,0.110698,-0.981976,-1.12456,0.0249707,0.0648459,0.107938,6.65762,0.212967,0.14255,23500,12
-2.68277,-1.97574,-1.78238,0.158342,-0.999586,-1.15365,0.0305236,0.0675601,0.0986378,6.66475,0.213529,0.143884,23600,12
-2.52388,-1.95804,-1.78466,0.146701,-1.05982,-1.16292,0.0292844,0.0534406,0.106702,6.61785,0.212104,0.140253,23700,12
-2.60833,-1.85025,-1.6951,-0.0128276,-1.19809,-1.23479,0.0343089,0.0583736,0.119456,6.69573,0.213229,0.141984,23800,12
-2.64973,-1.82382,-1.61653,0.0759068,-1.41163,-1.15642,0.0344173,0.0725238,0.108593,6.60889,0.210461,0.14089,23900,12
-2.48211,-1.76943,-1.59133,-0.00892863,-1.31975,-1.27632,0.0250498,0.0596603,0.0922267,6.63514,0.210024,0.141044,24000,12
-2.57694,-1.85324,-1.67411,0.0271533,-1.26663,-1.13975,0.0238029,0.073074,0.115858,6.65579,0.214164,0.14402,24100,12
-2.57913,-1.89474,-1.72065,0.087077,-1.25365,-1.12414,0.0320125,0.0657252,0.122325,6.56548,0.209655,0.142234,24200,12
-2.59812,-1.83459,-1.67503,0.00122125,-1.19993,-1.17716,0.032939,0.0572354,0.105373,6.64447,0.211276,0.141046,24300,12
-2.61102,-1.84713,-1.64869,0.114187,-1.28227,-1.14645,0.0336445,0.0675067,0.0958825,6.73735,0.211674,0.144361,24400,12
-2.80639,-1.86774,-1.69752,0.0491426,-1.18334,-1.22873,0.0393511,0.0668938,0.108786,6.66366,0.20944,0.14148,24500,12
-2.62598,-1.94215,-1.77068,0.087525,-1.14092,-1.17505,0.0242569,0.0860418,0.140425,6.5776,0.212022,0.142094,24600,12
-2.64444,-1.93822,-1.70565,0.179358,-1.19078,-1.1716,0.0299455,0.0764748,0.109206,6.70195,0.209752,0.140048,24700,12
-2.77126,-1.87324,-1.6774,0.0852541,-1.26269,-1.14514,0.0369352,0.0702674,0.119248,6.69549,0.212077,0.142236,24800,12
-2.68711,-1.92123,-1.69792,0.0775707,-1.14614,-1.14393,0.03528,0.0600741,0.101732,6.78318,0.212912,0.143516,24900,12
-2.56145,-1.85573,-1.68762,0.0154127,-1.23078,-1.21948,0.0301602,0.0662808,0.114408,6.59215,0.210495,0.142994,25000,13
-2.57365,-1.84898,-1.64936,0.0850732,-1.29257,-1.2012,0.0301558,0.0661968,0.101948,6.66376,0.208724,0.143722,25100,13
-2.62431,-1.85134,-1.63709,0.0276092,-1.22485,-1.18074,0.0346668,0.0646216,0.109156,6.64306,0.209939,0.141908,25200,13
-2.56201,-1.79257,-1.64463,0.0358392,-1.37028,-1.19413,0.0397485,0.0611614,0.106346,6.68814,0.20812,0.143578,25300,13
-2.55077,-1.81755,-1.6205,0.0142965,-1.36657,-1.19703,0.0329489,0.0641301,0.116246,6.63961,0.207205,0.140699,25400,13
-2.62724,-1.86443,-1.70586,0.0915081,-1.25936,-1.11529,0.0325083,0.065878,0.115615,6.62257,0.209901,0.142374,25500,13
-2.59282,-1.88835,-1.70802,0.0473733,-1.16032,-1.20894,0.0357355,0.0588535,0.119969,6.66328,0.211956,0.141426,25600,13
-2.51995,-1.85356,-1.67607,-0.0347038,-1.17461,-1.20617,0.0312896,0.0583016,0.109763,6.63703,0.211499,0.144464,25700,13
-2.60231,-1.84877,-1.68886,0.0254854,-1.22215,-1.20243,0.0318894,0.0679892,0.11907,6.5723,0.209428,0.141111,25800,13
-2.65019,-1.80424,-1.65747,0.00217909,-1.27436,-1.2533,0.0352838,0.0641624,0.114141,6.65902,0.21217,0.141781,25900,13
-2.63374,-1.83812,-1.64226,-0.00770308,-1.23742,-1.21266,0.0426297,0.0583559,0.105908,6.73986,0.2123,0.141122,26000,13
-2.58722,-1.82325,-1.67784,0.0753697,-1.29427,-1.25421,0.0293162,0.07624,0.108962,6.6344,0.211309,0.14079,26100,13
-2.62116,-1.83718,-1.69587,-0.0159487,-1.19152,-1.22517,0.0311147,0.0756416,0.114858,6.6193,0.209781,0.141115,26200,13
-2.67069,-1.82924,-1.68203,0.0404025,-1.21133,-1.12625,0.0379369,0.0576217,0.099287,6.7347,0.209223,0.140865,26300,13
-2.65755,-1.84571,-1.70628,0.0359814,-1.21549,-1.16412,0.0255297,0.0734298,0.111249,6.64945,0.209462,0.141838,26400,13
-2.59725,-1.8349,-1.65849,0.0479551,-1.2831,-1.21854,0.0300087,0.0670548,0.116569,6.74348,0.209966,0.141917,26500,13
-2.52626,-1.76885,-1.61014,0.0176045,-1.39578,-1.21084,0.0254699,0.0717234,0.0979885,6.71161,0.209476,0.142558,26600,13
-2.65044,-1.81357,-1.64204,0.0252873,-1.37461,-1.18797,0.0437618,0.0529082,0.113931,6.67991,0.206915,0.142296,26700,13
-2.59503,-1.80327,-1.59407,0.0182552,-1.33844,-1.19106,0.0323934,0.0616398,0.107576,6.66002,0.208237,0.140616,26800,13
-2.56719,-1.76411,-1.60811,0.0971568,-1.48344,-1.21861,0.0308717,0.0755082,0.102345,6.73685,0.20716,0.140937,26900,13
-2.54667,-1.7361,-1.57854,0.0109611,-1.461,-1.19186,0.035785,0.0655253,0.108666,6.79408,0.206783,0.141497,27000,13
-2.58666,-1.70246,-1.53441,0.0734669,-1.55004,-1.23246,0.0343211,0.0652596,0.0924789,6.55126,0.204136,0.141856,27100,13
-2.55511,-1.70731,-1.52323,0.0471542,-1.55128,-1.24505,0.0308932,0.0658067,0.102108,6.60949,0.206195,0.141897,27200,13
-2.55031,-1.73409,-1.61642,0.0394145,-1.457,-1.23432,0.0375869,0.0546669,0.10827,6.72827,0.208392,0.142981,27300,13
-2.62013,-1.85106,-1.66766,0.148187,-1.37711,-1.17264,0.0302953,0.0751417,0.111945,6.64722,0.21096,0.142506,27400,14
-2.62105,-1.87525,-1.68285,0.18583,-1.31997,-1.15358,0.0320096,0.0687055,0.104277,6.65403,0.211467,0.144004,27500,14
-2.53055,-1.79944,-1.64323,0.0784598,-1.41419,-1.19957,0.0298632,0.0713685,0.119352,6.74717,0.20958,0.141771,27600,14
-2.58017,-1.84352,-1.66407,0.158304,-1.35683,-1.15741,0.0324781,0.0688633,0.100919,6.69271,0.210149,0.143118,27700,14
-2.51962,-1.84657,-1.64888,0.0463972,-1.2754,-1.2278,0.0317047,0.059873,0.107839,6.6734,0.210213,0.14348,27800,14
-2.51792,-1.81236,-1.60237,0.0627731,-1.40663,-1.18496,0.0297383,0.0700957,0.101985,6.691,0.207958,0.14222,27900,14
-2.68177,-1.71734,-1.55189,0.0090727,-1.52051,-1.2212,0.0358516,0.0662449,0.10018,6.58676,0.214649,0.142003,28000,14
-2.59634,-1.71841,-1.54205,-0.120826,-1.45983,-1.29445,0.0350805,0.0701769,0.123468,6.65554,0.213231,0.142277,28100,14
-2.59233,-1.79211,-1.63215,0.0422132,-1.39012,-1.20035,0.036701,0.0599443,0.113604,6.69196,0.213041,0.140076,28200,14
-2.65353,-1.82411,-1.6183,0.0903885,-1.38039,-1.16244,0.030526,0.0651764,0.108031,6.81152,0.211927,0.139014,28300,14
-2.66467,-1.79632,-1.63306,0.0464869,-1.32761,-1.20058,0.0304781,0.0673703,0.105784,6.55642,0.209818,0.141409,28400,14
-2.64098,-1.77319,-1.57293,0.005676,-1.33719,-1.32104,0.0287089,0.0738331,0.0943923,6.60493,0.213316,0.143657,28500,14
-2.61802,-1.81983,-1.60254,0.0517926,-1.30776,-1.22732,0.0330197,0.0646809,0.0951646,6.7697,0.212628,0.141453,28600,14
-2.53635,-1.77927,-1.58294,-0.0203897,-1.38727,-1.27172,0.0309772,0.0615672,0.105994,6.70376,0.212231,0.138968,28700,14
-2.59916,-1.75655,-1.54155,0.047261,-1.47575,-1.2439,0.0288019,0.0771813,0.0931805,6.61876,0.211707,0.14037,28800,14
-2.61713,-1.76124,-1.58682,-0.0197333,-1.43215,-1.22708,0.0413235,0.0563961,0.129383,6.7343,0.210408,0.141381,28900,14
-2.54163,-1.74222,-1.55855,-0.0240129,-1.44781,-1.2812,0.0358637,0.0586025,0.119511,6.70614,0.209064,0.139729,29000,14
-2.49321,-1.77563,-1.57744,0.0688571,-1.47653,-1.20114,0.0398078,0.0520984,0.104377,6.7078,0.209063,0.14067,29100,14
-2.5133,-1.80314,-1.6292,0.106173,-1.44887,-1.12708,0.0285837,0.0618957,0.102775,6.69813,0.209524,0.139712,29200,14
-2.57184,-1.80324,-1.61577,0.0391144,-1.36205,-1.19755,0.0330077,0.0598231,0.103005,6.56122,0.208947,0.139788,29300,14
-2.51213,-1.86538,-1.65451,0.133888,-1.33555,-1.16657,0.0305401,0.0566551,0.105487,6.77262,0.208362,0.140681,29400,14
-2.47162,-1.86736,-1.70618,0.135619,-1.29491,-1.1416,0.0293175,0.0660622,0.0980973,6.80908,0.208539,0.142551,29500,14
-2.53025,-1.89081,-1.72577,0.151394,-1.20835,-1.13677,0.024692,0.0661643,0.0901415,6.71692,0.208856,0.140242,29600,14
-2.63724,-1.90139,-1.68028,0.164401,-1.26242,-1.22511,0.0351267,0.0616881,0.102969,6.68879,0.205405,0.140856,29700,15
-2.68342,-1.91382,-1.68613,0.192703,-1.24234,-1.13601,0.0338902,0.0566291,0.0853728,6.779,0.210582,0.140243,29800,15
-2.60602,-1.87025,-1.69187,0.117933,-1.25858,-1.15822,0.026355,0.0638484,0.100162,6.74098,0.212968,0.142057,29900,15
-2.60943,-1.86374,-1.7185,0.0522137,-1.14664,-1.19037,0.0282959,0.0751639,0.100195,6.71116,0.2113,0.142915,30000,15
-2.509,-1.85536,-1.71225,0.00898723,-1.19287,-1.18156,0.0306166,0.0627182,0.123864,6.67156,0.210668,0.139499,30100,15
-2.62938,-1.90238,-1.72439,0.0532451,-1.14835,-1.17986,0.0298101,0.0661109,0.11934,6.64141,0.209184,0.139703,30200,15
-2.65966,-1.8635,-1.69204,-0.0321503,-1.15847,-1.22617,0.0397512,0.0597495,0.130085,6.63562,0.209901,0.140674,30300,15
-2.80644,-1.84169,-1.703,-0.0557287,-1.1785,-1.21346,0.0397821,0.0656771,0.125707,6.71815,0.212518,0.13971,30400,15
-2.5694,-1.87548,-1.71819,0.0688023,-1.19579,-1.20808,0.0329569,0.0563275,0.127446,6.70749,0.211406,0.140174,30500,15
-2.56992,-1.92843,-1.72753,0.0940693,-1.11936,-1.11371,0.0317042,0.0612454,0.0990305,6.59242,0.212518,0.140566,30600,15
-2.68208,-1.87509,-1.66863,0.0837368,-1.19854,-1.18911,0.0344494,0.0649265,0.0907678,6.59579,0.21007,0.142629,30700,15
-2.72583,-1.81397,-1.64786,0.00750091,-1.27231,-1.24516,0.0334359,0.0693914,0.10581,6.63347,0.211773,0.140318,30800,15
-2.71774,-1.89585,-1.7117,-0.032349,-1.11185,-1.21135,0.0369851,0.0625348,0.135127,6.61383,0.21181,0.142273,30900,15
-2.79625,-1.92948,-1.81593,0.0604148,-0.962843,-1.16414,0.0369108,0.063608,0.116849,6.7155,0.207661,0.142293,31000,15
-2.73964,-1.99995,-1.8234,0.149282,-0.910357,-1.15125,0.0349743,0.0566822,0.0964782,6.80096,0.212304,0.141083,31100,15
-2.64778,-1.98017,-1.80332,0.103394,-0.879853,-1.13675,0.0283481,0.0672359,0.0902824,6.65895,0.208186,0.139741,31200,15
-2.64178,-2.04352,-1.86687,0.191031,-0.888768,-1.06989,0.0250421,0.0582931,0.109925,6.7531,0.209289,0.14371,31300,15
-2.5455,-2.01948,-1.82226,0.205559,-0.918472,-1.07495,0.0308398,0.053817,0.100888,6.75549,0.208446,0.143409,31400,15
-2.69445,-2.03615,-1.86655,0.168241,-0.866599,-1.09706,0.0331693,0.0534899,0.107939,6.67016,0.208769,0.14143,31500,15
-2.6407,-2.05238,-1.84593,0.178084,-0.874923,-1.08547,0.0279266,0.0570698,0.117637,6.70083,0.209367,0.140456,31600,15
-2.69529,-2.0615,-1.87486,0.156772,-0.814113,-1.1081,0.0277031,0.0600171,0.113154,6.70426,0.208463,0.140041,31700,15
-2.62838,-2.03155,-1.87355,0.244267,-0.942295,-1.10641,0.0274365,0.0633548,0.122931,6.69542,0.20726,0.141127,31800,15
-2.71473,-2.05138,-1.83456,0.164503,-0.883047,-1.07319,0.0294872,0.0630793,0.0970273,6.58417,0.207756,0.141127,31900,15
-2.75211,-1.99965,-1.80788,0.124885,-0.985883,-1.09599,0.0369826,0.0516274,0.12819,6.64737,0.20861,0.142269,32000,16
-2.80273,-2.08058,-1.9094,0.18298,-0.826809,-1.10699,0.0324971,0.0773045,0.118482,6.72129,0.207117,0.142365,32100,16
-2.67621,-1.97867,-1.7947,0.137782,-1.05806,-1.10561,0.0371661,0.0562082,0.134274,6.66651,0.207687,0.141526,32200,16
-2.68332,-1.92991,-1.79566,0.0802514,-1.02627,-1.17493,0.0338402,0.0621668,0.110296,6.48464,0.207865,0.142195,32300,16
-2.74903,-1.97894,-1.81649,0.113147,-0.967144,-1.15545,0.0285521,0.0668142,0.109106,6.65307,0.208326,0.143221,32400,16
-2.73626,-2.00333,-1.79843,0.156284,-0.999233,-1.13643,0.0313141,0.072136,0.121546,6.6845,0.204117,0.142141,32500,16
-2.7501,-1.98625,-1.83992,0.105179,-0.902285,-1.13831,0.0331933,0.0701142,0.111241,6.60101,0.207558,0.141811,32600,16
-2.74368,-1.97374,-1.86629,0.0922595,-0.92253,-1.12074,0.0334814,0.0631276,0.122102,6.80421,0.205812,0.143582,32700,16
-2.78061,-1.95115,-1.7561,0.0495378,-0.974213,-1.18433,0.0364119,0.0692858,0.109288,6.72191,0.209024,0.141868,32800,16
-2.76032,-2.02124,-1.84655,0.0783968,-0.882682,-1.1006,0.0411339,0.0472031,0.122511,6.65898,0.210309,0.141657,32900,16
-2.78337,-2.06057,-1.87286,0.109818,-0.805589,-1.09856,0.0315035,0.058463,0.113083,6.71823,0.210787,0.14148,33000,16
-2.86014,-2.01603,-1.83423,0.181561,-0.909153,-1.11389,0.0291385,0.069694,0.098143,6.65152,0.208037,0.142308,33100,16
-2.79845,-2.09195,-1.897,0.187306,-0.769945,-1.04287,0.0315587,0.0541839,0.0904029,6.71441,0.208985,0.14159,33200,16
-2.8576,-2.09924,-1.87048,0.188334,-0.782945,-1.08598,0.034445,0.0648178,0.114007,6.75358,0.207943,0.142364,33300,16
-2.77934,-1.91374,-1.81677,0.0116821,-0.88274,-1.16745,0.0395434,0.0541094,0.109835,6.63898,0.209583,0.140242,33400,16
-2.68035,-1.96732,-1.80527,0.0631727,-0.993579,-1.12644,0.0399255,0.0520609,0.119752,6.72821,0.206299,0.142401,33500,17
-2.7428,-1.97514,-1.79112,0.128391,-0.978958,-1.14003,0.0317998,0.063538,0.107737,6.65689,0.208106,0.143257,33600,17
-2.73809,-1.95096,-1.81644,0.120884,-1.0396,-1.17029,0.0364872,0.0641421,0.108288,6.70185,0.206336,0.142233,33700,17
-2.78758,-1.92839,-1.74563,0.170971,-1.15144,-1.11752,0.0330393,0.06916,0.0984152,6.75821,0.211835,0.143772,33800,17
-2.78512,-1.92474,-1.72218,0.195951,-1.15623,-1.13886,0.0352069,0.0555098,0.0834305,6.65777,0.203843,0.140331,33900,17
-2.84959,-1.96882,-1.78131,0.13637,-1.0398,-1.10866,0.0329968,0.0753603,0.103199,6.61279,0.209043,0.14115,34000,17
-2.82549,-1.95729,-1.75542,0.113145,-1.10134,-1.14797,0.0380131,0.0635545,0.109627,6.65793,0.210618,0.14242,34100,17
-2.72945,-1.92078,-1.71368,0.105113,-1.13857,-1.12716,0.0363206,0.0667548,0.103578,6.67657,0.20903,0.142526,34200,17
-2.74181,-1.91342,-1.77676,0.124348,-1.0896,-1.14847,0.0391071,0.0497347,0.112207,6.59635,0.208779,0.143574,34300,17
-2.7949,-1.93227,-1.7004,0.119025,-1.0569,-1.19896,0.0344245,0.0654682,0.0986774,6.74141,0.208896,0.143754,34400,17
-2.63174,-1.8687,-1.68176,0.00978153,-1.11481,-1.16119,0.0378591,0.0542533,0.107714,6.59229,0.20794,0.143413,34500,17
-2.79876,-1.93391,-1.68506,0.10277,-1.10173,-1.15703,0.033677,0.0693625,0.0917134,6.69396,0.206322,0.143085,34600,17
-2.73404,-1.8612,-1.6923,-0.0170484,-1.1767,-1.20598,0.0432121,0.0472617,0.111309,6.66693,0.206439,0.141973,34700,17
-2.57211,-1.86303,-1.70072,-0.00048049,-1.12099,-1.22499,0.0323874,0.0659486,0.0953679,6.73351,0.205789,0.140813,34800,17
-2.61512,-1.89502,-1.74632,0.0655361,-1.11947,-1.16652,0.0339266,0.0539459,0.110274,6.70825,0.210161,0.140709,34900,17
-2.56975,-1.87822,-1.68729,0.0203767,-1.13949,-1.19128,0.0390287,0.0509852,0.11113,6.57648,0.211546,0.142351,35000,17
-2.59061,-1.86586,-1.72908,0.0371845,-1.14807,-1.19757,0.0315583,0.0708194,0.115264,6.86131,0.208324,0.140948,35100,18
-2.62675,-1.89458,-1.73192,0.0606822,-1.15112,-1.1493,0.0283979,0.0733743,0.108223,6.69933,0.207057,0.142497,35200,18
-2.7388,-1.96836,-1.7682,0.115391,-1.03065,-1.13499,0.0300282,0.0693269,0.0930063,6.53064,0.209492,0.140276,35300,18
-2.78981,-1.9808,-1.78871,0.163962,-1.04544,-1.12824,0.0353698,0.0592812,0.110279,6.63989,0.208713,0.140347,35400,18
-2.66597,-1.96657,-1.78209,0.149523,-1.04097,-1.14497,0.0363856,0.0602891,0.107993,6.61807,0.20863,0.14157,35500,18
-2.72601,-2.03046,-1.80282,0.183281,-0.935354,-1.06175,0.0304655,0.0588527,0.0911234,6.79517,0.208048,0.142887,35600,18
-2.68399,-2.00813,-1.84635,0.221591,-0.976553,-1.11746,0.0307477,0.0621979,0.10629,6.68648,0.212178,0.142376,35700,18
-2.79892,-2.02425,-1.83585,0.145782,-0.886929,-1.10106,0.0342704,0.0585813,0.103033,6.62654,0.207762,0.142596,35800,18
-2.80897,-2.15323,-1.96775,0.28436,-0.700755,-1.11315,0.0310593,0.0648419,0.110453,6.64033,0.206637,0.140987,35900,18
-2.76498,-2.17056,-1.95757,0.271517,-0.640212,-1.07134,0.0294866,0.0611211,0.10045,6.60531,0.207829,0.143151,36000,18
-2.8373,-2.15869,-1.97522,0.291719,-0.659407,-1.04869,0.0339907,0.053202,0.104883,6.62159,0.209035,0.14192,36100,18
-2.80217,-2.16118,-2.01252,0.235704,-0.551679,-1.06021,0.0263034,0.071383,0.110747,6.73116,0.208268,0.141424,36200,18
-2.91877,-2.14972,-1.98736,0.186762,-0.603118,-1.04815,0.0380593,0.0622412,0.11319,6.66537,0.206729,0.141806,36300,18
-2.86508,-2.22061,-2.04529,0.251368,-0.480851,-1.06064,0.0306342,0.0545227,0.105542,6.75143,0.20681,0.142742,36400,18
-2.81177,-2.34201,-2.16315,0.348451,-0.211793,-1.02575,0.0273842,0.0515308,0.101669,6.74253,0.209748,0.142318,36500,18
-2.9205,-2.36735,-2.19346,0.29868,-0.175345,-1.01427,0.0273685,0.0567679,0.109612,6.66925,0.20934,0.141252,36600,18
-2.93408,-2.33759,-2.18026,0.330137,-0.303732,-0.991654,0.0332624,0.0547742,0.131922,6.78937,0.209313,0.142858,36700,18
-2.92627,-2.37479,-2.16343,0.345085,-0.191134,-0.983051,0.0324183,0.0467986,0.0996135,6.6346,0.206424,0.14311,36800,18
-2.91711,-2.27005,-2.14633,0.246156,-0.32325,-1.04278,0.0270727,0.0603207,0.113288,6.69213,0.205513,0.143201,36900,18
-2.87304,-2.28318,-2.06655,0.252944,-0.403638,-0.997055,0.0299192,0.0587889,0.119876,6.6845,0.207536,0.143523,37000,19
-2.89106,-2.25754,-2.06583,0.297619,-0.450056,-1.04259,0.0362924,0.0499272,0.118509,6.59507,0.208654,0.144695,37100,19
-2.96045,-2.31128,-2.14418,0.393399,-0.348348,-0.99613,0.0287532,0.0631638,0.121707,6.60392,0.206724,0.143012,37200,19
-3.01816,-2.25435,-2.08934,0.224754,-0.36063,-1.06788,0.0379982,0.0564693,0.112232,6.62648,0.209952,0.142467,37300,19
-2.89836,-2.30336,-2.13022,0.305512,-0.275086,-1.02655,0.030672,0.0542506,0.110333,6.72842,0.210685,0.141852,37400,19
-2.98695,-2.36206,-2.18724,0.35219,-0.184223,-1.0012,0.0264014,0.0627465,0.103633,6.56609,0.208846,0.142281,37500,19
-2.93935,-2.32852,-2.15153,0.340436,-0.228014,-0.996051,0.0328587,0.0560754,0.0971957,6.62134,0.208211,0.145753,37600,19
-2.88384,-2.27291,-2.08347,0.380578,-0.453451,-0.962225,0.0272312,0.062847,0.0933122,6.73004,0.208081,0.142527,37700,19
-2.96679,-2.20275,-2.07918,0.240216,-0.490794,-1.03322,0.0329905,0.0653993,0.104771,6.64028,0.20904,0.140928,37800,19
-2.86005,-2.24789,-2.03721,0.319965,-0.523836,-1.02417,0.03276,0.0527832,0.100451,6.55522,0.21018,0.141686,37900,19
-2.77382,-2.1751,-2.02458,0.212175,-0.51869,-1.06037,0.028188,0.054606,0.103303,6.73115,0.206527,0.140132,38000,19
