BetaP_SE_0, BetaP_SE_1, BetaP_SE_2, rho_0,phi,gamma_ei,gamma_ir,Iteration,Time
-2.55979,-2.18588,-2.04016,0.057792,6.63734,0.187689,0.141682,1199000,3111
-2.58137,-2.1876,-2.06453,0.060133,6.72053,0.185005,0.140404,1200000,3114
-2.60977,-2.19789,-2.05096,0.0589465,6.56428,0.186152,0.143841,1201000,3116
-2.61024,-2.17915,-2.05916,0.0638303,6.71961,0.186377,0.141737,1202000,3118
-2.49761,-2.17559,-2.05828,0.057566,6.64376,0.184878,0.142669,1203000,3121
-2.67763,-2.18671,-2.04661,0.0647101,6.72967,0.187889,0.144687,1204000,3123
-2.6289,-2.17717,-2.08134,0.0775958,6.59025,0.188625,0.14107,1205000,3126
-2.62065,-2.18051,-2.07787,0.063391,6.68973,0.19016,0.142739,1206000,3129
-2.63791,-2.17499,-2.05386,0.0603545,6.58909,0.186423,0.144304,1207000,3131
-2.55616,-2.203,-2.07303,0.0623575,6.67496,0.188575,0.141921,1208000,3134
-2.6931,-2.17243,-2.05238,0.0646712,6.83551,0.187791,0.142195,1209000,3136
-2.6589,-2.19206,-2.05601,0.0609976,6.68587,0.192403,0.142482,1210000,3138
-2.5987,-2.17294,-2.05565,0.062094,6.67547,0.189436,0.142998,1211000,3140
-2.6091,-2.19653,-2.01959,0.0637493,6.68863,0.187403,0.144017,1212000,3142
-2.661,-2.19219,-2.03646,0.0648443,6.47916,0.189271,0.141416,1213000,3144
-2.65326,-2.19738,-2.07476,0.0637318,6.58506,0.186851,0.141317,1214000,3146
-2.61143,-2.19425,-2.03244,0.0593351,6.6005,0.189285,0.142807,1215000,3149
-2.56887,-2.21223,-2.07175,0.0588811,6.6923,0.189882,0.140879,1216000,3152
-2.51693,-2.16936,-2.03289,0.0601272,6.72624,0.186263,0.142717,1217000,3155
-2.58481,-2.15867,-2.02317,0.0577279,6.74432,0.186943,0.143996,1218000,3157
-2.65405,-2.17497,-2.07873,0.0675657,6.7076,0.189442,0.141559,1219000,3159
-2.43354,-2.18329,-2.01407,0.053865,6.75774,0.185429,0.14156,1220000,3163
-2.59635,-2.20687,-2.03802,0.0611924,6.61449,0.186574,0.143413,1221000,3166
-2.54782,-2.17452,-2.0451,0.0586315,6.80657,0.186061,0.142671,1222000,3169
-2.49264,-2.17514,-2.05293,0.0455529,6.5681,0.187034,0.142964,1223000,3172
-2.50783,-2.17774,-2.04704,0.0552602,6.71559,0.188258,0.140942,1224000,3174
-2.55226,-2.16946,-2.03842,0.0593028,6.59017,0.185419,0.143305,1225000,3177
-2.45229,-2.18557,-2.03807,0.0579849,6.72542,0.185381,0.143702,1226000,3179
-2.68339,-2.19666,-2.0354,0.0588003,6.56402,0.187262,0.142818,1227000,3181
-2.64322,-2.17758,-2.09709,0.0660033,6.6063,0.188373,0.139733,1228000,3184
-2.54073,-2.22066,-2.05017,0.0581467,6.76487,0.185673,0.142155,1229000,3186
-2.59545,-2.19772,-2.08943,0.0672563,6.56317,0.186759,0.140796,1230000,3189
-2.58387,-2.19662,-2.04431,0.0581359,6.73517,0.187379,0.141031,1231000,3191
-2.55732,-2.1984,-2.06065,0.0632091,6.61299,0.190226,0.141875,1232000,3193
-2.63821,-2.14258,-2.03788,0.057054,6.74786,0.188867,0.141358,1233000,3196
-2.6002,-2.18384,-2.03249,0.0568959,6.6053,0.185827,0.143094,1234000,3199
-2.65783,-2.19555,-2.05794,0.0615147,6.67031,0.190416,0.140735,1235000,3202
-2.63577,-2.19183,-2.02957,0.0612208,6.52982,0.190524,0.142577,1236000,3205
-2.60219,-2.18659,-2.07049,0.0605645,6.62714,0.189412,0.141037,1237000,3208
-2.61502,-2.20378,-2.088,0.0661116,6.62711,0.188741,0.141698,1238000,3210
-2.68271,-2.18378,-2.06196,0.0644659,6.67056,0.188117,0.14171,1239000,3213
-2.65437,-2.17771,-2.08219,0.0659767,6.68595,0.18617,0.142491,1240000,3216
-2.63653,-2.17243,-2.06445,0.0647131,6.62154,0.187989,0.140811,1241000,3219
-2.62351,-2.19753,-2.08115,0.0633389,6.76065,0.187492,0.141596,1242000,3222
-2.65338,-2.20023,-2.09168,0.0602312,6.63291,0.184733,0.139383,1243000,3224
-2.74188,-2.1923,-2.05228,0.0673202,6.67242,0.186436,0.141071,1244000,3226
-2.59856,-2.19101,-2.05699,0.0610223,6.77602,0.185724,0.14263,1245000,3228
-2.56509,-2.17479,-2.04423,0.06493,6.69975,0.187995,0.144175,1246000,3230
-2.60533,-2.17963,-2.02638,0.0607157,6.68623,0.186772,0.145808,1247000,3233
-2.62276,-2.20765,-2.05252,0.0638305,6.66513,0.189764,0.143359,1248000,3236
-2.57559,-2.18881,-2.08875,0.0661826,6.63124,0.188367,0.143181,1249000,3238
-2.65003,-2.18611,-2.05767,0.0647209,6.69149,0.190765,0.142094,1250000,3240
-2.51836,-2.17889,-2.02826,0.0529278,6.7109,0.191368,0.145151,1251000,3242
-2.60194,-2.17582,-2.05928,0.0549378,6.74284,0.189314,0.143214,1252000,3244
-2.63728,-2.17974,-2.0539,0.0606668,6.68524,0.190621,0.144258,1253000,3247
-2.48489,-2.20187,-2.06283,0.0605253,6.67175,0.186425,0.141226,1254000,3250
-2.6516,-2.17922,-2.06312,0.0599839,6.70863,0.187336,0.139785,1255000,3254
-2.52277,-2.19464,-2.04128,0.0593315,6.61343,0.186926,0.142438,1256000,3256
-2.62137,-2.1866,-2.05576,0.0711926,6.63878,0.187979,0.141623,1257000,3258
-2.56733,-2.18813,-2.03925,0.0532751,6.71812,0.187388,0.142334,1258000,3262
-2.69625,-2.18943,-2.05843,0.0644653,6.65547,0.186427,0.140357,1259000,3265
-2.68377,-2.18866,-2.03848,0.0642838,6.58879,0.191033,0.141973,1260000,3268
-2.64919,-2.18134,-2.05389,0.06126,6.62098,0.188072,0.14033,1261000,3270
-2.58061,-2.1987,-2.02882,0.0559005,6.74164,0.187703,0.142434,1262000,3272
-2.57725,-2.18649,-2.03912,0.0616914,6.67279,0.189425,0.141939,1263000,3275
-2.55322,-2.17363,-2.05175,0.0567561,6.70574,0.18659,0.141878,1264000,3279
-2.55434,-2.21427,-2.05995,0.0615678,6.60408,0.189591,0.140361,1265000,3282
-2.6003,-2.20862,-2.03814,0.0633086,6.73327,0.18777,0.142635,1266000,3285
-2.5609,-2.19632,-2.07317,0.0604203,6.59302,0.190624,0.142425,1267000,3288
-2.67017,-2.17287,-2.04147,0.0573017,6.69472,0.187885,0.142297,1268000,3290
-2.66885,-2.18441,-2.0203,0.0644949,6.60328,0.189006,0.142625,1269000,3292
-2.59515,-2.20062,-2.05823,0.0639841,6.65072,0.187214,0.14283,1270000,3295
-2.56414,-2.17621,-2.05017,0.0607226,6.70919,0.189977,0.141529,1271000,3297
-2.64303,-2.15964,-2.06926,0.0638027,6.61703,0.189789,0.140138,1272000,3299
-2.54335,-2.18644,-2.0751,0.0565549,6.71444,0.189797,0.139907,1273000,3301
-2.6682,-2.20935,-2.04745,0.0682561,6.62506,0.185723,0.143309,1274000,3303
-2.73364,-2.18259,-2.0759,0.0681555,6.75393,0.187223,0.14157,1275000,3305
-2.53367,-2.20326,-2.04765,0.0593207,6.67834,0.190213,0.143962,1276000,3307
-2.67645,-2.17592,-2.03877,0.0684212,6.60232,0.189142,0.142365,1277000,3309
-2.69813,-2.2093,-2.07645,0.0670706,6.71326,0.190371,0.13951,1278000,3311
-2.59664,-2.16333,-2.03248,0.0630229,6.60499,0.190944,0.144607,1279000,3313
-2.43664,-2.16746,-2.03353,0.0503992,6.58975,0.189666,0.143398,1280000,3316
-2.58606,-2.19893,-2.05298,0.0634013,6.68049,0.191343,0.141003,1281000,3318
-2.57125,-2.16926,-2.0305,0.0601234,6.63261,0.190901,0.14247,1282000,3321
-2.65734,-2.17971,-2.02453,0.0687343,6.72345,0.189957,0.142986,1283000,3324
-2.56572,-2.21088,-2.07748,0.0608751,6.67458,0.187215,0.139021,1284000,3327
-2.63118,-2.17671,-2.05719,0.0652956,6.65528,0.188634,0.143392,1285000,3329
-2.59517,-2.17869,-2.06658,0.0604444,6.67562,0.187701,0.140057,1286000,3332
-2.59214,-2.20661,-2.02542,0.0567788,6.68766,0.188365,0.14262,1287000,3334
-2.49507,-2.17862,-2.02734,0.0506889,6.63822,0.186025,0.143266,1288000,3336
-2.57147,-2.20923,-2.05815,0.0631904,6.57138,0.186117,0.141567,1289000,3340
-2.66355,-2.17994,-2.07735,0.0612869,6.59405,0.187796,0.141374,1290000,3342
-2.58372,-2.2061,-2.0517,0.063678,6.59891,0.188335,0.142743,1291000,3344
-2.62965,-2.21667,-2.01584,0.0608377,6.74328,0.184898,0.142547,1292000,3347
-2.62303,-2.17399,-2.07724,0.0613032,6.65408,0.18713,0.140466,1293000,3350
-2.65737,-2.18179,-2.03323,0.0657351,6.59101,0.186035,0.14266,1294000,3353
-2.74651,-2.18955,-2.06913,0.0712252,6.61188,0.185372,0.140731,1295000,3357
-2.61508,-2.18874,-2.0428,0.0581619,6.69034,0.186057,0.140582,1296000,3359
-2.64894,-2.21742,-2.02736,0.0669827,6.64414,0.191538,0.140861,1297000,3361
-2.68149,-2.19698,-2.06661,0.0646684,6.66021,0.187883,0.139765,1298000,3364
-2.62417,-2.23119,-2.08443,0.0622261,6.70541,0.191775,0.140435,1299000,3367
-2.57291,-2.18749,-2.07326,0.052071,6.69254,0.188884,0.141012,1300000,3370
-2.58969,-2.19599,-2.03237,0.0583813,6.61056,0.190221,0.141405,1301000,3374
-2.7072,-2.21888,-2.04935,0.0683149,6.62111,0.187939,0.141635,1302000,3377
-2.60802,-2.19207,-2.04487,0.0651105,6.71109,0.185779,0.141889,1303000,3379
-2.6134,-2.20858,-2.05681,0.0626893,6.64956,0.18908,0.139104,1304000,3381
-2.62718,-2.19909,-2.05429,0.0671224,6.69487,0.185089,0.141402,1305000,3384
-2.70826,-2.18663,-2.07475,0.0736943,6.58208,0.188775,0.141598,1306000,3387
-2.56429,-2.18323,-2.04172,0.0557334,6.55028,0.185992,0.14334,1307000,3390
-2.61599,-2.21307,-2.10234,0.0679772,6.59337,0.18922,0.140231,1308000,3394
-2.66478,-2.21,-2.06142,0.0669662,6.7459,0.185886,0.141917,1309000,3397
-2.53869,-2.17216,-2.03165,0.0626821,6.63836,0.189964,0.143384,1310000,3400
-2.5743,-2.20259,-2.00142,0.0579875,6.72965,0.185614,0.140516,1311000,3402
-2.66363,-2.20042,-2.02323,0.0656467,6.61711,0.185407,0.141421,1312000,3404
-2.53531,-2.14897,-2.05646,0.054513,6.65044,0.188263,0.143096,1313000,3407
-2.56514,-2.20091,-2.04746,0.054473,6.56013,0.190173,0.141285,1314000,3411
-2.48853,-2.19547,-2.02708,0.0518425,6.5926,0.186659,0.143015,1315000,3414
-2.67136,-2.18387,-2.01992,0.061559,6.68633,0.187368,0.143175,1316000,3417
-2.56769,-2.18828,-2.04832,0.0565596,6.74794,0.185554,0.142224,1317000,3420
-2.65886,-2.20559,-2.04641,0.0640903,6.57349,0.184247,0.141305,1318000,3423
-2.66991,-2.21041,-2.09802,0.0593045,6.64131,0.186045,0.14065,1319000,3426
-2.61232,-2.18261,-2.03771,0.0635813,6.5663,0.189383,0.14187,1320000,3432
-2.60983,-2.19961,-2.05682,0.0648499,6.62513,0.189334,0.141435,1321000,3436
-2.58591,-2.19503,-2.05943,0.0622441,6.61237,0.186757,0.142701,1322000,3439
-2.70712,-2.18144,-2.04746,0.0690456,6.66237,0.188458,0.142729,1323000,3442
-2.68273,-2.18611,-2.07248,0.0708185,6.67884,0.189645,0.142232,1324000,3445
-2.64275,-2.21217,-2.04501,0.0678343,6.72775,0.19097,0.140938,1325000,3447
-2.68546,-2.19918,-2.07329,0.0710441,6.59505,0.187303,0.140314,1326000,3450
-2.65432,-2.20857,-2.07782,0.0709805,6.68391,0.189664,0.14166,1327000,3453
-2.56833,-2.19498,-2.03843,0.0647199,6.63306,0.186188,0.14121,1328000,3455
-2.6424,-2.19413,-2.07581,0.0669231,6.6377,0.187584,0.140255,1329000,3457
-2.61625,-2.15776,-2.05706,0.0590649,6.60924,0.187354,0.142968,1330000,3460
-2.7262,-2.18048,-2.05481,0.0691717,6.69604,0.188789,0.145044,1331000,3463
-2.64276,-2.20191,-2.07083,0.0690826,6.62037,0.190649,0.138995,1332000,3465
-2.63127,-2.17611,-2.07638,0.068505,6.61611,0.184433,0.142477,1333000,3468
-2.61292,-2.18533,-2.04768,0.0597277,6.78277,0.185864,0.142355,1334000,3470
-2.61047,-2.1828,-2.06091,0.0645898,6.59195,0.18482,0.142608,1335000,3472
-2.64243,-2.17687,-2.05836,0.0583077,6.64663,0.189955,0.143131,1336000,3476
-2.68183,-2.175,-2.0583,0.0696789,6.5866,0.187137,0.140811,1337000,3479
-2.60663,-2.21577,-2.072,0.0585454,6.7178,0.187472,0.14173,1338000,3482
-2.63214,-2.19099,-2.04791,0.065284,6.68396,0.189549,0.144193,1339000,3485
-2.66339,-2.1623,-2.05354,0.0630995,6.61102,0.189235,0.142783,1340000,3487
-2.58235,-2.17987,-2.04236,0.0606058,6.75383,0.189512,0.143658,1341000,3489
-2.71992,-2.18165,-2.02991,0.069146,6.56583,0.188477,0.143619,1342000,3492
-2.58978,-2.18462,-2.06937,0.0622435,6.70715,0.189123,0.142911,1343000,3495
-2.68419,-2.20012,-2.07456,0.0647043,6.70803,0.188536,0.141702,1344000,3498
-2.53826,-2.17788,-2.04952,0.055274,6.67237,0.191647,0.142345,1345000,3500
-2.54403,-2.17021,-2.0378,0.0589182,6.56283,0.189648,0.142027,1346000,3502
-2.69995,-2.18104,-2.06914,0.0656947,6.60553,0.189032,0.142721,1347000,3504
-2.60884,-2.20563,-2.06027,0.0642977,6.70471,0.19058,0.140482,1348000,3507
-2.58325,-2.20541,-2.04044,0.0644529,6.7182,0.189763,0.142069,1349000,3509
-2.54417,-2.15946,-2.07469,0.0605649,6.62769,0.18659,0.142909,1350000,3512
-2.54615,-2.16487,-2.05868,0.0542726,6.62815,0.187344,0.141233,1351000,3514
-2.57921,-2.18382,-2.07677,0.0596028,6.70709,0.18673,0.14096,1352000,3516
-2.52085,-2.18443,-2.04601,0.0542576,6.73147,0.186794,0.14343,1353000,3519
-2.58139,-2.19196,-2.05444,0.064132,6.57658,0.185142,0.140895,1354000,3522
-2.56283,-2.20674,-2.06563,0.0644938,6.58529,0.188049,0.143137,1355000,3524
-2.56692,-2.19895,-2.05415,0.0604876,6.6233,0.189136,0.143297,1356000,3526
-2.67063,-2.16111,-2.0583,0.0601024,6.63915,0.186122,0.14001,1357000,3528
-2.64186,-2.21168,-2.05238,0.062387,6.52458,0.18815,0.142274,1358000,3531
-2.68268,-2.18162,-2.06072,0.0634598,6.76133,0.187585,0.142741,1359000,3533
-2.63773,-2.18927,-2.08977,0.0626136,6.61781,0.187473,0.142099,1360000,3536
-2.66647,-2.19258,-2.062,0.0665959,6.72165,0.187071,0.142824,1361000,3538
-2.66372,-2.21229,-2.06794,0.0642059,6.61949,0.187783,0.141024,1362000,3540
-2.56187,-2.16199,-2.03912,0.0585762,6.56456,0.189475,0.141434,1363000,3542
-2.59798,-2.15219,-2.03858,0.0665128,6.62441,0.1877,0.142432,1364000,3544
-2.75772,-2.14656,-2.05848,0.0706232,6.64699,0.185251,0.142041,1365000,3547
-2.55381,-2.18271,-2.06196,0.0552788,6.72843,0.189731,0.141707,1366000,3550
-2.75314,-2.17235,-2.0536,0.0692532,6.74706,0.188187,0.141838,1367000,3553
-2.59776,-2.17254,-2.01207,0.0561621,6.64039,0.186531,0.142266,1368000,3556
-2.63607,-2.15783,-2.05249,0.061869,6.65422,0.187937,0.143297,1369000,3559
-2.60502,-2.15829,-2.04667,0.0605174,6.65976,0.186547,0.144443,1370000,3562
-2.55833,-2.19648,-2.04246,0.05895,6.61617,0.187855,0.141895,1371000,3565
-2.59264,-2.16467,-2.0266,0.0580712,6.67769,0.187172,0.142853,1372000,3568
-2.57206,-2.17095,-2.03006,0.063111,6.68227,0.188779,0.141801,1373000,3570
-2.56097,-2.15259,-2.05257,0.0564946,6.63077,0.187473,0.143164,1374000,3572
-2.58404,-2.17691,-2.04735,0.0579361,6.67439,0.192506,0.141494,1375000,3576
-2.55084,-2.19093,-2.0566,0.059886,6.62247,0.187496,0.142813,1376000,3579
-2.55876,-2.18414,-2.05506,0.0621332,6.73842,0.185523,0.143253,1377000,3581
-2.57674,-2.17123,-2.05898,0.0622376,6.745,0.1881,0.143992,1378000,3583
-2.6099,-2.20317,-2.04681,0.0662457,6.70533,0.189643,0.141657,1379000,3586
-2.65904,-2.19294,-2.04586,0.0684289,6.70341,0.1874,0.144591,1380000,3589
-2.4942,-2.18532,-2.06216,0.0556858,6.65014,0.186848,0.142943,1381000,3592
-2.50466,-2.17069,-2.03666,0.0563377,6.72937,0.190042,0.141945,1382000,3595
-2.60317,-2.15504,-2.04951,0.0582157,6.7272,0.19046,0.140602,1383000,3598
-2.6424,-2.17363,-2.05979,0.0621829,6.71847,0.190366,0.142731,1384000,3601
-2.6958,-2.17515,-2.05813,0.0654765,6.70028,0.186353,0.141911,1385000,3603
-2.74786,-2.19068,-2.05712,0.0706752,6.62381,0.188997,0.142732,1386000,3606
-2.68121,-2.19808,-2.06631,0.0669895,6.66765,0.187573,0.142257,1387000,3609
-2.5712,-2.18596,-2.05102,0.0551916,6.61599,0.19005,0.142227,1388000,3611
-2.56327,-2.17905,-2.03346,0.0560816,6.76758,0.189899,0.143811,1389000,3613
-2.5082,-2.14539,-2.05812,0.0542991,6.57962,0.188083,0.143181,1390000,3616
-2.59921,-2.17784,-2.05439,0.0662585,6.70588,0.185075,0.144139,1391000,3619
-2.59594,-2.15384,-2.05546,0.0581655,6.6281,0.185446,0.142226,1392000,3622
-2.53489,-2.1922,-2.0211,0.0569103,6.67693,0.188104,0.142947,1393000,3624
-2.61045,-2.15385,-2.08694,0.0619016,6.74178,0.187415,0.142437,1394000,3628
-2.59167,-2.18188,-2.04534,0.059744,6.59645,0.190659,0.142481,1395000,3631
-2.56753,-2.19181,-2.05978,0.0584724,6.54783,0.184602,0.141888,1396000,3634
-2.65791,-2.2048,-2.06422,0.0657812,6.5691,0.187896,0.140847,1397000,3637
-2.58971,-2.1793,-2.04074,0.0520499,6.5989,0.188623,0.144352,1398000,3640
-2.66441,-2.18228,-2.07226,0.0672216,6.59973,0.188665,0.141999,1399000,3643
-2.63917,-2.17305,-2.02768,0.0622216,6.69955,0.186058,0.143569,1400000,3647
-2.59639,-2.18236,-2.03026,0.0589312,6.65208,0.19064,0.144819,1401000,3649
-2.52782,-2.166,-2.07057,0.0557509,6.57702,0.190966,0.143184,1402000,3651
-2.57841,-2.19049,-2.03774,0.0550801,6.58193,0.185003,0.142217,1403000,3653
-2.64207,-2.17383,-2.03765,0.0606595,6.63025,0.189726,0.140171,1404000,3655
-2.70058,-2.16815,-2.07213,0.0677086,6.61404,0.184664,0.14298,1405000,3658
-2.6567,-2.19672,-2.07851,0.0580136,6.69806,0.187384,0.140842,1406000,3661
-2.58069,-2.16647,-2.06189,0.0640165,6.6455,0.187762,0.142437,1407000,3664
-2.54902,-2.18099,-2.04936,0.0691278,6.65016,0.187349,0.141986,1408000,3667
-2.59596,-2.18622,-2.02981,0.0587594,6.62891,0.186993,0.142879,1409000,3669
-2.69628,-2.1796,-2.08152,0.0622692,6.71765,0.185735,0.144426,1410000,3671
-2.59611,-2.20043,-2.05561,0.0603471,6.70385,0.187862,0.140184,1411000,3673
-2.63415,-2.19199,-2.08657,0.0644881,6.54435,0.186919,0.141685,1412000,3676
-2.57759,-2.1985,-2.03915,0.0541961,6.67389,0.186444,0.139059,1413000,3678
-2.6204,-2.19556,-2.06608,0.0586094,6.51951,0.185032,0.142393,1414000,3682
-2.68122,-2.21541,-2.05393,0.0653819,6.64744,0.189055,0.139262,1415000,3685
-2.61068,-2.18759,-2.05867,0.0599572,6.75395,0.185434,0.142943,1416000,3688
-2.49578,-2.1912,-2.03241,0.0533354,6.72525,0.18723,0.140638,1417000,3690
-2.64608,-2.18906,-2.07732,0.0618806,6.58171,0.188026,0.140461,1418000,3692
-2.54085,-2.16839,-2.04245,0.0568651,6.74122,0.188353,0.141222,1419000,3695
-2.47146,-2.19991,-2.03012,0.0488768,6.74139,0.18723,0.140737,1420000,3711
-2.6131,-2.18149,-2.03697,0.0607952,6.72259,0.188972,0.144671,1421000,3715
-2.6399,-2.18348,-2.03818,0.0652805,6.63082,0.188765,0.14311,1422000,3717
-2.57134,-2.18853,-2.03429,0.0574601,6.79187,0.185709,0.142045,1423000,3720
-2.55569,-2.19161,-2.04034,0.0532521,6.62917,0.18953,0.139985,1424000,3722
-2.6455,-2.18132,-2.02602,0.0645822,6.78849,0.189054,0.143425,1425000,3724
-2.50185,-2.15958,-2.05005,0.0564921,6.64367,0.189688,0.143951,1426000,3727
-2.62802,-2.17412,-2.06159,0.0648728,6.5947,0.189834,0.140857,1427000,3730
-2.76537,-2.18675,-2.07803,0.0698643,6.631,0.189805,0.141156,1428000,3733
-2.63153,-2.17928,-2.06143,0.0649845,6.67364,0.184803,0.140203,1429000,3736
-2.66912,-2.19501,-2.05767,0.0708065,6.63027,0.189877,0.142283,1430000,3738
-2.5708,-2.20445,-2.05244,0.0594603,6.66673,0.185495,0.139913,1431000,3741
-2.58797,-2.18634,-2.03808,0.0578221,6.77952,0.188815,0.141591,1432000,3743
-2.60143,-2.18481,-2.02214,0.0548546,6.8157,0.186802,0.143008,1433000,3746
-2.63226,-2.19535,-2.05197,0.0629934,6.70114,0.187809,0.141435,1434000,3748
-2.50672,-2.20221,-2.05478,0.0602904,6.68245,0.184523,0.139601,1435000,3751
-2.68248,-2.17848,-2.02339,0.0688832,6.69268,0.188063,0.143171,1436000,3754
-2.57807,-2.18561,-2.07687,0.0711672,6.78134,0.18545,0.142131,1437000,3757
-2.6544,-2.18964,-2.04439,0.0630896,6.61038,0.188052,0.142829,1438000,3759
-2.65729,-2.19147,-2.05276,0.0662137,6.70211,0.186051,0.140902,1439000,3762
-2.69198,-2.2132,-2.05062,0.0654765,6.75986,0.186909,0.143071,1440000,3765
-2.6532,-2.15455,-2.05154,0.0641281,6.84062,0.187196,0.14279,1441000,3768
-2.63798,-2.17427,-2.06891,0.065682,6.57769,0.186308,0.144901,1442000,3770
-2.56842,-2.18814,-2.03178,0.0554697,6.6599,0.186753,0.144456,1443000,3773
-2.65852,-2.1927,-2.0463,0.0612063,6.64215,0.187271,0.142708,1444000,3776
-2.66833,-2.15804,-2.0564,0.0660751,6.63463,0.189027,0.142403,1445000,3780
-2.71926,-2.19297,-2.05675,0.067739,6.79917,0.186725,0.144706,1446000,3783
-2.61657,-2.175,-2.05499,0.0691246,6.68649,0.186689,0.142626,1447000,3786
-2.61364,-2.1467,-2.0419,0.0588482,6.72527,0.186688,0.14234,1448000,3789
-2.61324,-2.18026,-2.04492,0.06022,6.61609,0.18638,0.141601,1449000,3792
-2.76846,-2.19544,-2.05025,0.0730184,6.67981,0.18911,0.142155,1450000,3795
-2.66941,-2.17858,-2.07048,0.0680241,6.67656,0.189721,0.143506,1451000,3798
-2.57633,-2.1831,-2.07113,0.054262,6.69297,0.189775,0.142216,1452000,3800
-2.55336,-2.17754,-2.04422,0.0534087,6.6499,0.186848,0.140243,1453000,3803
-2.55514,-2.19418,-2.05577,0.0592516,6.72511,0.184594,0.141349,1454000,3805
-2.7242,-2.195,-2.07494,0.0653601,6.74561,0.189438,0.139882,1455000,3808
-2.53806,-2.21313,-2.04877,0.0560194,6.6949,0.184786,0.141471,1456000,3811
-2.63161,-2.18905,-2.04243,0.0578692,6.67178,0.186458,0.140668,1457000,3814
-2.52662,-2.18224,-1.99952,0.0524724,6.67395,0.188204,0.143234,1458000,3817
-2.6016,-2.19062,-2.06471,0.0622925,6.5791,0.186653,0.142424,1459000,3820
-2.63434,-2.19328,-2.05102,0.061707,6.5572,0.189316,0.13865,1460000,3822
-2.57863,-2.19761,-2.06927,0.0586285,6.66776,0.18924,0.138688,1461000,3824
-2.53546,-2.1729,-2.03761,0.0581987,6.61183,0.186426,0.141148,1462000,3827
-2.60393,-2.20004,-2.05162,0.0567891,6.73149,0.188648,0.141442,1463000,3830
-2.58153,-2.18892,-2.08466,0.0588509,6.64053,0.188044,0.140162,1464000,3833
-2.67011,-2.15563,-2.05195,0.062665,6.57874,0.188239,0.142695,1465000,3836
-2.69241,-2.18144,-2.08081,0.0686535,6.56416,0.187044,0.141712,1466000,3839
-2.56913,-2.20534,-2.01154,0.0603309,6.67157,0.186956,0.139996,1467000,3842
-2.71078,-2.18264,-2.08511,0.0709868,6.56834,0.18784,0.139803,1468000,3846
-2.66378,-2.18509,-2.09079,0.0694052,6.67957,0.185937,0.141599,1469000,3849
-2.61921,-2.21341,-2.03526,0.0667577,6.72048,0.185777,0.140553,1470000,3852
-2.67419,-2.17853,-2.07695,0.0683678,6.63879,0.185383,0.14122,1471000,3855
-2.6029,-2.18404,-2.04395,0.0635394,6.71001,0.186143,0.142464,1472000,3858
-2.62808,-2.18626,-2.06499,0.0631216,6.6391,0.188894,0.141874,1473000,3861
-2.60849,-2.17493,-2.04936,0.0582283,6.6645,0.185305,0.141652,1474000,3865
-2.72653,-2.20284,-2.06518,0.0688438,6.65766,0.186459,0.141643,1475000,3868
-2.61701,-2.19255,-2.05165,0.0599934,6.58291,0.186405,0.141843,1476000,3871
-2.61264,-2.21398,-2.03841,0.062853,6.7077,0.18449,0.141777,1477000,3874
-2.58441,-2.19501,-2.06818,0.0606214,6.63596,0.189253,0.14121,1478000,3877
-2.66667,-2.17128,-2.04554,0.0632679,6.71125,0.185537,0.141257,1479000,3879
-2.612,-2.23543,-2.05472,0.0640871,6.69514,0.187164,0.140335,1480000,3881
-2.56616,-2.2148,-2.06535,0.0647908,6.57414,0.187133,0.142316,1481000,3883
-2.5982,-2.22447,-2.03555,0.0597565,6.56471,0.185796,0.142198,1482000,3886
-2.6366,-2.20465,-2.05344,0.0638636,6.73071,0.186458,0.140395,1483000,3889
-2.56965,-2.20978,-2.05315,0.0575366,6.72843,0.188987,0.14053,1484000,3892
-2.58938,-2.1631,-2.05218,0.0582996,6.58329,0.190049,0.141524,1485000,3895
-2.71768,-2.18816,-2.07031,0.0668052,6.66156,0.185506,0.142316,1486000,3897
-2.61325,-2.22878,-2.04872,0.0606888,6.6476,0.1879,0.140153,1487000,3900
-2.51896,-2.16074,-2.07324,0.0527743,6.6108,0.18891,0.142066,1488000,3902
-2.59134,-2.22614,-2.08125,0.062785,6.64679,0.188157,0.139506,1489000,3904
-2.61158,-2.18783,-2.04263,0.0607798,6.57838,0.186649,0.142326,1490000,3907
-2.61178,-2.17855,-2.06248,0.0646005,6.72021,0.187265,0.142043,1491000,3909
-2.58431,-2.21791,-2.06057,0.0590388,6.621,0.185542,0.141986,1492000,3912
