BetaP_SE_0, BetaP_SE_1, BetaP_SE_2, rho_0,phi,gamma_ei,gamma_ir,Iteration,Time
-2.6306,-2.17796,-2.03087,0.0601297,6.67291,0.18599,0.143417,966000,2460
-2.65641,-2.16577,-2.03481,0.0638607,6.59722,0.19104,0.14354,967000,2464
-2.66491,-2.18993,-2.04641,0.0647808,6.5944,0.189209,0.142898,968000,2466
-2.57437,-2.16575,-2.06831,0.0531286,6.64649,0.187436,0.144273,969000,2468
-2.51001,-2.19653,-2.04504,0.0590605,6.75209,0.188305,0.141147,970000,2470
-2.5779,-2.19561,-2.01744,0.0582052,6.6527,0.189114,0.14373,971000,2472
-2.48643,-2.16825,-2.02877,0.05387,6.74838,0.187952,0.14318,972000,2475
-2.59377,-2.1894,-2.06204,0.06384,6.58577,0.186025,0.141846,973000,2477
-2.56453,-2.17796,-2.04558,0.0608535,6.71618,0.18689,0.14505,974000,2481
-2.65159,-2.20497,-2.06804,0.0760171,6.52172,0.188819,0.141965,975000,2484
-2.69859,-2.17113,-2.0545,0.0652873,6.61948,0.18973,0.143254,976000,2487
-2.63468,-2.18221,-2.05086,0.0681133,6.64339,0.190402,0.145419,977000,2490
-2.58715,-2.17956,-2.06701,0.0582059,6.59003,0.189607,0.142974,978000,2492
-2.67689,-2.18024,-2.05993,0.0627957,6.57063,0.187678,0.141643,979000,2494
-2.56944,-2.18118,-2.02776,0.0577579,6.6545,0.190281,0.142889,980000,2496
-2.53881,-2.16964,-2.05461,0.0542885,6.54417,0.19049,0.142441,981000,2499
-2.5226,-2.18335,-2.02156,0.0513603,6.70686,0.189562,0.142596,982000,2502
-2.52093,-2.17717,-2.04481,0.0567226,6.62618,0.188756,0.142048,983000,2505
-2.65942,-2.17045,-2.05257,0.0680846,6.73485,0.189179,0.142612,984000,2507
-2.59832,-2.16038,-2.05775,0.0632318,6.61291,0.186099,0.144774,985000,2510
-2.60524,-2.22203,-2.03759,0.060103,6.59871,0.190862,0.14065,986000,2513
-2.59049,-2.20695,-2.04116,0.0634436,6.55498,0.189839,0.141226,987000,2516
-2.64111,-2.17661,-2.04714,0.0605911,6.74324,0.191702,0.142846,988000,2518
-2.6099,-2.17976,-2.06421,0.0605602,6.498,0.185195,0.142866,989000,2522
-2.61571,-2.1874,-2.05794,0.0652075,6.71173,0.185222,0.141717,990000,2525
-2.55219,-2.17567,-2.03707,0.0547364,6.657,0.187228,0.141926,991000,2527
-2.53494,-2.18099,-2.01847,0.0616999,6.59582,0.187441,0.144181,992000,2529
-2.55062,-2.17008,-2.03474,0.0581731,6.59174,0.185898,0.142526,993000,2531
-2.55239,-2.16388,-2.05781,0.0607221,6.49908,0.18914,0.143415,994000,2534
-2.62521,-2.19836,-2.04497,0.0643885,6.6369,0.184721,0.141277,995000,2536
-2.58747,-2.18206,-2.02289,0.0582326,6.62237,0.18873,0.14475,996000,2539
-2.48297,-2.16486,-2.03656,0.0588832,6.71368,0.187776,0.144011,997000,2542
-2.58435,-2.19371,-2.02897,0.0599244,6.6912,0.189268,0.143297,998000,2545
-2.58621,-2.19289,-2.04833,0.0606095,6.7773,0.188589,0.141494,999000,2548
-2.50103,-2.17349,-2.0143,0.0510574,6.78568,0.187243,0.143181,1000000,2550
-2.6116,-2.19118,-2.04125,0.0638491,6.6299,0.189245,0.141921,1001000,2553
-2.50666,-2.18214,-2.051,0.0563271,6.72131,0.188955,0.143444,1002000,2556
-2.63766,-2.17716,-2.05979,0.0552048,6.71605,0.189246,0.142445,1003000,2559
-2.60835,-2.16303,-2.06071,0.0643247,6.74564,0.188142,0.14247,1004000,2562
-2.66068,-2.20672,-2.03844,0.0673282,6.63866,0.188567,0.143513,1005000,2564
-2.58569,-2.17884,-2.08308,0.0550772,6.64965,0.189273,0.143778,1006000,2567
-2.59821,-2.17515,-2.05492,0.0637139,6.66917,0.187362,0.142687,1007000,2570
-2.65405,-2.20197,-2.04561,0.0596787,6.66103,0.190139,0.143037,1008000,2573
-2.58326,-2.19557,-2.03534,0.0611054,6.66439,0.191217,0.144205,1009000,2575
-2.64037,-2.18523,-2.04003,0.0586219,6.69937,0.189665,0.141067,1010000,2577
-2.58209,-2.18998,-2.05679,0.0645602,6.59626,0.189535,0.141915,1011000,2579
-2.64307,-2.19142,-2.05418,0.0650009,6.69188,0.189894,0.142879,1012000,2581
-2.49785,-2.17328,-1.99534,0.0523111,6.63311,0.186295,0.141783,1013000,2584
-2.75368,-2.21127,-2.04928,0.0696387,6.60564,0.188094,0.141947,1014000,2586
-2.63683,-2.18619,-2.03796,0.0625039,6.56496,0.188223,0.14257,1015000,2588
-2.61921,-2.2073,-2.04435,0.0692677,6.61429,0.187098,0.146025,1016000,2590
-2.58944,-2.19572,-2.04568,0.0629131,6.67651,0.190328,0.139749,1017000,2593
-2.60067,-2.16317,-2.04937,0.0666349,6.76518,0.188883,0.143038,1018000,2596
-2.58094,-2.20046,-2.04196,0.0630756,6.77949,0.18887,0.14164,1019000,2599
-2.5819,-2.19604,-2.03852,0.0540238,6.82505,0.186919,0.142118,1020000,2613
-2.49175,-2.18868,-2.06583,0.0570444,6.67476,0.188179,0.140793,1021000,2616
-2.63598,-2.19662,-2.05745,0.0642323,6.52043,0.18642,0.141995,1022000,2619
-2.55365,-2.17844,-2.05466,0.0600488,6.70715,0.188051,0.143531,1023000,2621
-2.76379,-2.2201,-2.04974,0.0669988,6.61917,0.188929,0.142814,1024000,2624
-2.56748,-2.18057,-2.07824,0.0562643,6.65865,0.189157,0.142144,1025000,2626
-2.51042,-2.20115,-2.03852,0.0599469,6.6404,0.186796,0.141515,1026000,2629
-2.51074,-2.19886,-2.05624,0.0521126,6.70326,0.186564,0.145411,1027000,2631
-2.59974,-2.18157,-2.05137,0.0620892,6.66074,0.185091,0.144003,1028000,2634
-2.62794,-2.17059,-2.02584,0.0561861,6.71345,0.188085,0.142738,1029000,2636
-2.68152,-2.21078,-2.07138,0.0688279,6.62469,0.186522,0.142307,1030000,2639
-2.49615,-2.18772,-2.02107,0.0512579,6.74576,0.186486,0.142453,1031000,2642
-2.67884,-2.18557,-2.04343,0.0674969,6.61291,0.187804,0.143251,1032000,2646
-2.65565,-2.17168,-2.04317,0.0620764,6.66521,0.18861,0.143503,1033000,2649
-2.52674,-2.19131,-2.06489,0.0590562,6.71164,0.187844,0.143114,1034000,2652
-2.56452,-2.2002,-2.01523,0.0526929,6.72392,0.191852,0.140974,1035000,2655
-2.56987,-2.18429,-2.05932,0.0585847,6.68259,0.189363,0.143816,1036000,2657
-2.63987,-2.17341,-2.06157,0.0650608,6.6043,0.18791,0.142022,1037000,2660
-2.61256,-2.18555,-2.03357,0.0573038,6.6126,0.186028,0.143208,1038000,2663
-2.62453,-2.16874,-2.04062,0.0625257,6.62382,0.188386,0.144822,1039000,2665
-2.5644,-2.16758,-2.03724,0.0559808,6.66398,0.189205,0.141278,1040000,2669
-2.61688,-2.17908,-2.05536,0.0593727,6.55018,0.183875,0.142494,1041000,2671
-2.69794,-2.17098,-2.06189,0.0691059,6.72677,0.191343,0.141731,1042000,2673
-2.83994,-2.147,-2.06156,0.0735348,6.6945,0.186597,0.144091,1043000,2676
-2.58298,-2.1944,-2.03227,0.0578957,6.69522,0.187694,0.143812,1044000,2678
-2.7304,-2.1772,-2.03011,0.0724873,6.6675,0.189807,0.142238,1045000,2680
-2.60605,-2.15919,-2.0473,0.0629395,6.74878,0.188341,0.142301,1046000,2684
-2.642,-2.18662,-2.05812,0.0648152,6.71738,0.189245,0.142019,1047000,2687
-2.5559,-2.16648,-2.0071,0.055248,6.68079,0.188612,0.143859,1048000,2689
-2.62014,-2.18991,-2.03785,0.0617703,6.67373,0.189166,0.144233,1049000,2692
-2.60007,-2.17792,-2.05362,0.0695136,6.71174,0.188277,0.143898,1050000,2694
-2.5311,-2.18222,-2.04067,0.0573361,6.75256,0.188883,0.141997,1051000,2697
-2.64404,-2.15924,-2.05269,0.0672201,6.53382,0.191961,0.144614,1052000,2700
-2.59556,-2.20023,-2.01977,0.0607894,6.75864,0.189271,0.142575,1053000,2702
-2.55999,-2.16348,-2.03376,0.0619456,6.68507,0.190466,0.14593,1054000,2706
-2.68269,-2.20133,-2.05786,0.0708458,6.72983,0.190264,0.14306,1055000,2709
-2.55532,-2.1632,-2.04776,0.0618367,6.64402,0.188503,0.143186,1056000,2711
-2.64544,-2.20516,-2.0715,0.0633569,6.75797,0.189374,0.139447,1057000,2714
-2.59817,-2.17759,-2.03425,0.0636419,6.69615,0.190162,0.142153,1058000,2716
-2.57146,-2.16561,-2.0355,0.0587376,6.71445,0.191196,0.145746,1059000,2719
-2.68004,-2.19483,-2.05567,0.0649581,6.66891,0.187672,0.139852,1060000,2722
-2.59233,-2.17579,-2.04917,0.0647261,6.65674,0.188418,0.145481,1061000,2725
-2.58778,-2.1795,-2.06984,0.0625423,6.73374,0.188217,0.142416,1062000,2727
-2.56439,-2.19905,-2.0387,0.0631246,6.69045,0.186933,0.143429,1063000,2729
-2.5829,-2.16345,-2.0364,0.0645777,6.77747,0.186124,0.144066,1064000,2732
-2.59688,-2.17862,-2.03853,0.061086,6.59765,0.186335,0.1417,1065000,2734
-2.61218,-2.17012,-2.02564,0.0621474,6.66896,0.186075,0.145918,1066000,2736
-2.70423,-2.14333,-2.07023,0.0648778,6.53564,0.189604,0.143213,1067000,2739
-2.66828,-2.15993,-2.02715,0.065291,6.64865,0.191542,0.14355,1068000,2742
-2.68518,-2.13806,-2.0461,0.0703754,6.60277,0.187775,0.144687,1069000,2745
-2.47727,-2.18906,-2.02705,0.0545988,6.71528,0.188725,0.143894,1070000,2749
-2.55224,-2.15606,-2.02244,0.0585063,6.72655,0.189197,0.145026,1071000,2751
-2.5574,-2.17077,-2.02919,0.0604987,6.64854,0.187376,0.142907,1072000,2753
-2.721,-2.18135,-2.06948,0.0704909,6.59141,0.187158,0.143752,1073000,2756
-2.55022,-2.16356,-2.03394,0.06534,6.65413,0.190852,0.14552,1074000,2758
-2.59687,-2.19068,-2.0462,0.0590822,6.7857,0.19025,0.145034,1075000,2761
-2.59278,-2.16093,-2.02879,0.0571243,6.72576,0.18926,0.143855,1076000,2763
-2.56212,-2.18676,-2.05731,0.0607498,6.64928,0.187012,0.142327,1077000,2766
-2.55465,-2.19254,-2.01763,0.0562951,6.67926,0.188199,0.143358,1078000,2769
-2.56317,-2.17185,-2.04161,0.0638301,6.69971,0.188391,0.143235,1079000,2772
-2.60682,-2.16122,-2.03997,0.0610048,6.62701,0.188896,0.143789,1080000,2775
-2.58063,-2.15184,-2.03464,0.0606486,6.63771,0.188263,0.147369,1081000,2779
-2.61013,-2.17913,-2.05565,0.0598087,6.65121,0.187759,0.142505,1082000,2782
-2.59881,-2.20636,-2.03079,0.0626207,6.62849,0.191126,0.141157,1083000,2785
-2.63301,-2.17392,-2.05787,0.0669264,6.68843,0.185968,0.144924,1084000,2788
-2.65512,-2.19005,-2.03732,0.0600597,6.6932,0.188435,0.141508,1085000,2791
-2.54149,-2.19747,-2.03858,0.0547478,6.59509,0.187909,0.142317,1086000,2794
-2.63351,-2.15876,-2.02835,0.0591423,6.61102,0.190139,0.142364,1087000,2796
-2.54382,-2.17469,-2.03087,0.0574941,6.69343,0.187588,0.144268,1088000,2798
-2.52233,-2.175,-2.04609,0.0597337,6.68411,0.188841,0.142928,1089000,2800
-2.52052,-2.18124,-2.04971,0.0562717,6.70824,0.188913,0.14416,1090000,2803
-2.54154,-2.20062,-2.03382,0.0623875,6.62049,0.187687,0.143969,1091000,2806
-2.66251,-2.16922,-2.03447,0.0679033,6.71485,0.188551,0.142626,1092000,2809
-2.54608,-2.17038,-2.0364,0.0623197,6.7181,0.190413,0.14341,1093000,2812
-2.60228,-2.19653,-2.05735,0.0664324,6.61255,0.188406,0.1424,1094000,2814
-2.64984,-2.18578,-2.04304,0.068185,6.68953,0.187795,0.142305,1095000,2817
-2.63062,-2.18913,-2.02248,0.0649563,6.5977,0.188266,0.142068,1096000,2820
-2.561,-2.15795,-2.04612,0.0593271,6.65881,0.184609,0.142396,1097000,2823
-2.57499,-2.16572,-2.02916,0.0617145,6.68667,0.185521,0.143639,1098000,2825
-2.64608,-2.1673,-2.04999,0.0619252,6.69591,0.188209,0.143321,1099000,2828
-2.70677,-2.19977,-2.05076,0.0704915,6.613,0.187148,0.139926,1100000,2831
-2.61973,-2.16939,-2.07829,0.0627727,6.75757,0.187879,0.142224,1101000,2834
-2.55918,-2.19142,-2.06698,0.0592653,6.6757,0.188669,0.142506,1102000,2837
-2.64735,-2.18383,-2.07414,0.0636846,6.60664,0.185847,0.143981,1103000,2840
-2.72124,-2.18409,-2.03567,0.0630296,6.69865,0.187467,0.14244,1104000,2843
-2.64868,-2.16085,-2.04217,0.0616096,6.61118,0.186837,0.143328,1105000,2846
-2.64249,-2.18537,-2.04161,0.059475,6.72708,0.187689,0.142067,1106000,2849
-2.55372,-2.18544,-2.06075,0.0586953,6.54231,0.189151,0.141398,1107000,2852
-2.61809,-2.18924,-2.07172,0.0624466,6.67251,0.190563,0.141468,1108000,2855
-2.5918,-2.17923,-2.07032,0.0666091,6.68037,0.188468,0.143301,1109000,2858
-2.58109,-2.16206,-2.03973,0.063358,6.5496,0.18829,0.144552,1110000,2861
-2.48372,-2.1738,-2.0502,0.0492907,6.61524,0.186642,0.143553,1111000,2864
-2.61342,-2.18553,-2.04357,0.0597457,6.73733,0.189793,0.143544,1112000,2866
-2.63505,-2.16849,-2.04552,0.0575529,6.6701,0.187811,0.142184,1113000,2869
-2.64716,-2.17797,-2.03013,0.0599913,6.61539,0.187781,0.143379,1114000,2872
-2.52147,-2.18882,-2.04071,0.0572631,6.71532,0.187449,0.142282,1115000,2875
-2.62227,-2.19336,-2.04728,0.0653003,6.60702,0.190893,0.140331,1116000,2878
-2.56684,-2.20426,-2.05025,0.0591235,6.76863,0.187718,0.14195,1117000,2881
-2.68568,-2.17198,-2.06587,0.0715021,6.75423,0.188328,0.14403,1118000,2883
-2.5329,-2.18703,-2.02064,0.0567682,6.74772,0.188977,0.141498,1119000,2885
-2.59771,-2.16792,-2.02529,0.0605902,6.6482,0.193065,0.145009,1120000,2888
-2.59305,-2.17372,-2.08188,0.061672,6.6537,0.188596,0.141434,1121000,2891
-2.57056,-2.18252,-2.03463,0.0581861,6.62391,0.185687,0.143203,1122000,2894
-2.61675,-2.19885,-2.05679,0.0619681,6.66002,0.187204,0.142875,1123000,2897
-2.6086,-2.1714,-2.04664,0.0615798,6.82706,0.187954,0.142463,1124000,2899
-2.63976,-2.14421,-2.06338,0.0659397,6.6195,0.186393,0.142603,1125000,2901
-2.56478,-2.1806,-2.04091,0.0643144,6.62929,0.191512,0.143079,1126000,2904
-2.65651,-2.20357,-2.03958,0.0658569,6.74394,0.188889,0.145991,1127000,2907
-2.61105,-2.17265,-2.05455,0.0619341,6.58911,0.185997,0.144228,1128000,2909
-2.47578,-2.16776,-2.04981,0.0587496,6.65264,0.189882,0.144809,1129000,2913
-2.65794,-2.16038,-2.05944,0.0629626,6.60793,0.190651,0.144745,1130000,2915
-2.6387,-2.18269,-2.04218,0.0646972,6.80311,0.186382,0.140781,1131000,2918
-2.71077,-2.19281,-2.06264,0.0683796,6.63002,0.188754,0.143642,1132000,2921
-2.56605,-2.18173,-2.06169,0.0637279,6.68023,0.188857,0.144097,1133000,2923
-2.61417,-2.19497,-2.02935,0.0613893,6.71353,0.188358,0.141854,1134000,2926
-2.52247,-2.179,-2.02741,0.0566441,6.61246,0.187061,0.14227,1135000,2928
-2.59162,-2.17977,-2.04676,0.0642645,6.66373,0.190851,0.144251,1136000,2931
-2.52457,-2.1924,-2.06175,0.0584641,6.56392,0.190763,0.14057,1137000,2934
-2.64503,-2.20625,-2.07512,0.0640099,6.73579,0.191121,0.140636,1138000,2936
-2.49588,-2.19495,-2.0284,0.0547583,6.59538,0.187493,0.144231,1139000,2939
-2.65106,-2.19894,-2.03373,0.0617569,6.68273,0.187236,0.142945,1140000,2941
-2.64623,-2.19191,-2.05056,0.0687752,6.62968,0.189143,0.141305,1141000,2943
-2.60519,-2.20068,-2.05838,0.0552673,6.65585,0.188395,0.141139,1142000,2946
-2.57617,-2.16732,-2.04414,0.0566357,6.64762,0.186973,0.143236,1143000,2949
-2.65887,-2.18524,-2.0143,0.0638217,6.7225,0.18675,0.141072,1144000,2952
-2.48242,-2.18822,-2.03322,0.0494412,6.77149,0.188721,0.14411,1145000,2954
-2.61162,-2.16039,-2.04118,0.0629462,6.61174,0.186722,0.142691,1146000,2958
-2.6383,-2.20387,-2.05769,0.0662197,6.65555,0.184996,0.143419,1147000,2961
-2.52604,-2.2008,-2.05388,0.0548279,6.59648,0.18857,0.142707,1148000,2963
-2.48358,-2.16182,-2.02393,0.053926,6.68841,0.189624,0.144265,1149000,2965
-2.56949,-2.17662,-2.05949,0.0636188,6.63259,0.188927,0.141522,1150000,2968
-2.64371,-2.18884,-2.03794,0.0666132,6.75495,0.192864,0.14421,1151000,2971
-2.54109,-2.17084,-2.04481,0.0517547,6.69721,0.187863,0.143781,1152000,2974
-2.68451,-2.20087,-2.04971,0.0669009,6.6466,0.189867,0.142787,1153000,2976
-2.73232,-2.20847,-2.04937,0.0722922,6.68356,0.188147,0.143199,1154000,2978
-2.66733,-2.18014,-2.03488,0.0649662,6.70582,0.18964,0.144801,1155000,2981
-2.63657,-2.14265,-2.03848,0.0645146,6.80151,0.189283,0.144127,1156000,2983
-2.57195,-2.18945,-2.02649,0.0600744,6.64805,0.189059,0.143199,1157000,2986
-2.66902,-2.18558,-2.04254,0.0641329,6.59551,0.193276,0.140531,1158000,2989
-2.56181,-2.17767,-2.04558,0.0627792,6.56288,0.188273,0.142236,1159000,2992
-2.56815,-2.18294,-2.03764,0.0552031,6.82315,0.190275,0.144655,1160000,2995
-2.56015,-2.17532,-2.02204,0.0561834,6.64224,0.189412,0.14147,1161000,2997
-2.58642,-2.1902,-2.02466,0.055715,6.6631,0.188524,0.142411,1162000,2999
-2.60737,-2.19614,-2.09348,0.0598694,6.72939,0.188065,0.140705,1163000,3001
-2.63967,-2.19781,-2.06602,0.0623072,6.69247,0.189389,0.144845,1164000,3004
-2.67859,-2.19553,-2.0772,0.0715985,6.63437,0.191536,0.142331,1165000,3006
-2.57319,-2.17913,-2.03195,0.060041,6.71802,0.189313,0.144285,1166000,3009
-2.64038,-2.19872,-2.0468,0.0613592,6.74406,0.191407,0.141404,1167000,3011
-2.48965,-2.15932,-2.02872,0.0523181,6.65329,0.190458,0.144064,1168000,3013
-2.66225,-2.17022,-2.04071,0.0672742,6.56914,0.186914,0.142127,1169000,3015
-2.73977,-2.19975,-2.07076,0.069707,6.70853,0.188435,0.140353,1170000,3017
-2.63836,-2.17868,-2.05044,0.0648253,6.68743,0.190826,0.142654,1171000,3020
-2.47127,-2.18288,-2.03872,0.0466807,6.69746,0.192347,0.142307,1172000,3023
-2.65447,-2.18773,-2.0699,0.0605772,6.65123,0.189668,0.141414,1173000,3026
-2.55326,-2.16761,-2.03805,0.0597162,6.77962,0.190962,0.143135,1174000,3029
-2.64146,-2.18989,-2.03291,0.0622116,6.7352,0.1922,0.142367,1175000,3031
-2.59631,-2.18646,-2.07829,0.0667341,6.79409,0.189315,0.140996,1176000,3033
-2.65193,-2.17847,-2.05007,0.0637881,6.70505,0.188912,0.143884,1177000,3035
-2.60837,-2.18624,-2.01109,0.0622981,6.64516,0.186226,0.14363,1178000,3037
-2.60691,-2.20048,-2.05505,0.0607979,6.74977,0.192329,0.143928,1179000,3040
-2.69581,-2.19546,-2.06345,0.0723464,6.69918,0.190615,0.143056,1180000,3042
-2.5577,-2.19278,-2.01592,0.060044,6.62341,0.189454,0.144606,1181000,3045
-2.59537,-2.2009,-2.05177,0.0573762,6.75437,0.191653,0.140782,1182000,3048
-2.52706,-2.18032,-2.03492,0.0551934,6.65206,0.189191,0.142668,1183000,3051
-2.53069,-2.16631,-2.01197,0.0558825,6.61896,0.185529,0.145638,1184000,3054
-2.49304,-2.17863,-2.01828,0.0536851,6.71128,0.190222,0.142509,1185000,3057
-2.58776,-2.15852,-2.03254,0.0581288,6.68549,0.188117,0.143588,1186000,3059
-2.67988,-2.1944,-2.07221,0.06852,6.69446,0.188002,0.144542,1187000,3062
-2.51526,-2.17938,-2.04348,0.0519837,6.70905,0.188719,0.14113,1188000,3065
-2.49242,-2.20393,-2.04707,0.0524586,6.46852,0.189367,0.143454,1189000,3068
-2.56355,-2.17273,-2.02616,0.0507211,6.58536,0.188408,0.143582,1190000,3071
-2.73413,-2.18202,-2.0748,0.069937,6.7523,0.192648,0.140383,1191000,3074
-2.67899,-2.20424,-2.06225,0.0695969,6.65516,0.187167,0.142643,1192000,3077
-2.52759,-2.18364,-2.04069,0.0565369,6.75215,0.186829,0.143166,1193000,3079
-2.52607,-2.17763,-2.01247,0.0525638,6.72745,0.189473,0.143328,1194000,3082
-2.57635,-2.17735,-2.01855,0.0568808,6.66574,0.187373,0.143487,1195000,3084
-2.54762,-2.20134,-2.05398,0.0597478,6.59213,0.187994,0.142452,1196000,3087
-2.50152,-2.19973,-2.04384,0.0513541,6.5697,0.189602,0.142942,1197000,3090
-2.53626,-2.1636,-2.03302,0.059563,6.59598,0.190226,0.143248,1198000,3093
-2.72404,-2.20199,-2.04811,0.0758274,6.6641,0.188659,0.142757,1199000,3096
-2.70851,-2.18053,-2.04699,0.0690394,6.58933,0.188028,0.142526,1200000,3099
-2.59428,-2.20242,-2.05131,0.0620422,6.65883,0.191054,0.142772,1201000,3102
-2.66128,-2.17806,-2.04985,0.066092,6.67407,0.188593,0.144544,1202000,3105
-2.62471,-2.17922,-2.06822,0.0636715,6.69161,0.189751,0.143493,1203000,3108
-2.59822,-2.18476,-2.06461,0.0595677,6.66733,0.189824,0.143001,1204000,3110
-2.53335,-2.17472,-2.03651,0.0597662,6.64921,0.192226,0.144778,1205000,3112
-2.53493,-2.18758,-2.01165,0.0601206,6.59579,0.190127,0.144398,1206000,3116
-2.62194,-2.18718,-2.05203,0.0656738,6.59025,0.193362,0.14404,1207000,3118
-2.51322,-2.19226,-2.04624,0.0582403,6.75604,0.190165,0.143337,1208000,3120
-2.57508,-2.18196,-2.02965,0.0586853,6.70061,0.191344,0.141821,1209000,3123
-2.51552,-2.17332,-2.02818,0.0525709,6.65963,0.192363,0.14264,1210000,3127
-2.63637,-2.15358,-2.03203,0.0687324,6.67835,0.188171,0.144408,1211000,3130
-2.54165,-2.18524,-2.04235,0.0593366,6.60229,0.188848,0.142923,1212000,3132
-2.65287,-2.17125,-2.02847,0.0689298,6.65109,0.188178,0.143295,1213000,3136
-2.48287,-2.15854,-2.02905,0.0515068,6.77675,0.187584,0.143675,1214000,3138
-2.59676,-2.17087,-2.06654,0.0643823,6.69154,0.188739,0.141709,1215000,3141
-2.73084,-2.18155,-2.04406,0.0691322,6.69167,0.188013,0.14185,1216000,3144
-2.63085,-2.17709,-2.03929,0.0607427,6.54514,0.191677,0.14276,1217000,3147
-2.50928,-2.18395,-2.07123,0.0552747,6.7099,0.189767,0.143117,1218000,3150
-2.66699,-2.19517,-2.01544,0.062508,6.74072,0.188533,0.142417,1219000,3153
-2.62437,-2.16188,-2.0563,0.062871,6.54223,0.186923,0.144735,1220000,3163
-2.5905,-2.19568,-2.04454,0.0639027,6.59931,0.185943,0.142144,1221000,3166
-2.6425,-2.19276,-2.03724,0.0632512,6.68028,0.188831,0.142826,1222000,3170
-2.54189,-2.17799,-2.03207,0.054913,6.63348,0.190668,0.14352,1223000,3173
-2.60107,-2.19278,-2.05943,0.0594435,6.63648,0.18919,0.140871,1224000,3175
-2.52659,-2.16482,-2.03141,0.0523208,6.70054,0.189742,0.144891,1225000,3177
-2.54429,-2.18539,-2.03948,0.054318,6.69164,0.189899,0.142513,1226000,3180
-2.62732,-2.18759,-2.05185,0.0674053,6.66658,0.187965,0.142816,1227000,3183
-2.55226,-2.187,-2.01987,0.0631915,6.56291,0.189319,0.14432,1228000,3186
-2.6181,-2.16678,-2.0325,0.0664336,6.66688,0.187479,0.143441,1229000,3188
-2.66125,-2.19028,-2.06941,0.0659457,6.76101,0.189874,0.142368,1230000,3191
-2.59803,-2.19009,-2.05631,0.0629905,6.70502,0.1884,0.140659,1231000,3194
-2.46414,-2.17428,-2.04764,0.0544703,6.73122,0.188572,0.142255,1232000,3197
-2.59342,-2.19098,-2.04521,0.063203,6.77366,0.186028,0.143217,1233000,3199
-2.58982,-2.18784,-2.0416,0.0652385,6.76766,0.187973,0.143265,1234000,3201
-2.50939,-2.20254,-2.06642,0.06028,6.65875,0.187257,0.139057,1235000,3203
-2.53666,-2.18345,-2.0487,0.0595693,6.73228,0.187986,0.142435,1236000,3206
-2.55817,-2.18206,-2.05331,0.0630974,6.73953,0.188234,0.142998,1237000,3209
-2.62723,-2.18171,-2.07551,0.0637965,6.57189,0.187854,0.142217,1238000,3212
-2.53641,-2.1991,-2.04689,0.0621965,6.75437,0.188857,0.141951,1239000,3215
-2.58746,-2.18876,-2.02314,0.064035,6.53176,0.187956,0.143828,1240000,3217
-2.55208,-2.17074,-2.03915,0.0587469,6.82193,0.189037,0.144445,1241000,3220
-2.56455,-2.17642,-2.03754,0.0563677,6.64726,0.188974,0.142023,1242000,3223
-2.64814,-2.18913,-2.07076,0.0638518,6.65762,0.189857,0.143262,1243000,3226
-2.5558,-2.16479,-2.02836,0.0589642,6.73282,0.186271,0.144266,1244000,3229
-2.60463,-2.17773,-2.05301,0.0645863,6.58799,0.189172,0.141284,1245000,3232
-2.62129,-2.19246,-2.05126,0.0604046,6.5756,0.187652,0.142923,1246000,3236
-2.64439,-2.19456,-2.0798,0.0642365,6.65148,0.188746,0.140671,1247000,3239
-2.64359,-2.18588,-2.06033,0.0655303,6.66386,0.188735,0.142831,1248000,3242
-2.67576,-2.19897,-2.0581,0.0635412,6.52298,0.187718,0.142816,1249000,3245
-2.60768,-2.17848,-2.06245,0.0598056,6.59873,0.190885,0.144126,1250000,3248
-2.64847,-2.15942,-2.05953,0.0604935,6.75365,0.189109,0.142534,1251000,3252
-2.54496,-2.16665,-2.04006,0.0580893,6.63768,0.19075,0.144208,1252000,3255
-2.53102,-2.18967,-2.01771,0.0539008,6.66983,0.190359,0.143295,1253000,3258
-2.6338,-2.18447,-2.06151,0.0615039,6.66663,0.186808,0.141505,1254000,3261
-2.55099,-2.19363,-2.07901,0.0593411,6.65593,0.188737,0.142925,1255000,3263
-2.67398,-2.2023,-2.03237,0.0660402,6.66259,0.190542,0.141753,1256000,3265
-2.67651,-2.17855,-2.02176,0.0662616,6.83939,0.191715,0.143058,1257000,3267
-2.67307,-2.19813,-2.02717,0.0676849,6.55206,0.186744,0.143576,1258000,3269
